r_p,wavelength,abs_sigma
4.0404e-08,6.48e-07,9.03801e-16
4.0404e-08,6.42857e-07,1.03687e-15
4.0404e-08,6.37795e-07,1.19511e-15
4.0404e-08,6.32813e-07,1.38811e-15
4.0404e-08,6.27907e-07,1.62013e-15
4.0404e-08,6.23077e-07,1.89088e-15
4.0404e-08,6.18321e-07,2.20074e-15
4.0404e-08,6.13636e-07,2.55738e-15
4.0404e-08,6.09023e-07,2.97952e-15
4.0404e-08,6.04478e-07,3.49412e-15
4.0404e-08,6e-07,4.12644e-15
4.0404e-08,5.95588e-07,4.88625e-15
4.0404e-08,5.91241e-07,5.75619e-15
4.0404e-08,5.86957e-07,6.68839e-15
4.0404e-08,5.82734e-07,7.61279e-15
4.0404e-08,5.78571e-07,8.45543e-15
4.0404e-08,5.74468e-07,9.16083e-15
4.0404e-08,5.70423e-07,9.70992e-15
4.0404e-08,5.66434e-07,1.01263e-14
4.0404e-08,5.625e-07,1.04678e-14
4.0404e-08,5.58621e-07,1.08067e-14
4.0404e-08,5.54795e-07,1.12047e-14
4.0404e-08,5.5102e-07,1.1693e-14
4.0404e-08,5.47297e-07,1.22634e-14
4.0404e-08,5.43624e-07,1.28737e-14
4.0404e-08,5.4e-07,1.34635e-14
4.0404e-08,5.36424e-07,1.39737e-14
4.0404e-08,5.32895e-07,1.43635e-14
4.0404e-08,5.29412e-07,1.46171e-14
4.0404e-08,5.25974e-07,1.47417e-14
4.0404e-08,5.22581e-07,1.47575e-14
4.0404e-08,5.19231e-07,1.46866e-14
4.0404e-08,5.15924e-07,1.45444e-14
4.0404e-08,5.12658e-07,1.4338e-14
4.0404e-08,5.09434e-07,1.40692e-14
4.0404e-08,5.0625e-07,1.37411e-14
4.0404e-08,5.03106e-07,1.33629e-14
4.0404e-08,5e-07,1.29518e-14
4.0404e-08,4.96933e-07,1.25302e-14
4.0404e-08,4.93902e-07,1.21208e-14
4.0404e-08,4.90909e-07,1.17408e-14
4.0404e-08,4.87952e-07,1.13998e-14
4.0404e-08,4.8503e-07,1.11001e-14
4.0404e-08,4.82143e-07,1.08395e-14
4.0404e-08,4.7929e-07,1.06154e-14
4.0404e-08,4.76471e-07,1.04266e-14
4.0404e-08,4.73684e-07,1.02739e-14
4.0404e-08,4.7093e-07,1.01584e-14
4.0404e-08,4.68208e-07,1.00788e-14
4.0404e-08,4.65517e-07,1.00308e-14
4.0404e-08,4.62857e-07,1.00071e-14
4.0404e-08,4.60227e-07,9.99973e-15
4.0404e-08,4.57627e-07,1.00028e-14
4.0404e-08,4.55056e-07,1.00138e-14
4.0404e-08,4.52514e-07,1.00335e-14
4.0404e-08,4.5e-07,1.00643e-14
4.11111e-08,1e-06,6.06093e-17
4.11111e-08,9.87805e-07,6.34411e-17
4.11111e-08,9.75904e-07,6.83433e-17
4.11111e-08,9.64286e-07,7.34248e-17
4.11111e-08,9.52941e-07,7.68086e-17
4.11111e-08,9.4186e-07,7.75726e-17
4.11111e-08,9.31034e-07,7.62055e-17
4.11111e-08,9.20455e-07,7.43607e-17
4.11111e-08,9.10112e-07,7.40382e-17
4.11111e-08,9e-07,7.66004e-17
4.11111e-08,8.9011e-07,8.21088e-17
4.11111e-08,8.80435e-07,8.93019e-17
4.11111e-08,8.70968e-07,9.62242e-17
4.11111e-08,8.61702e-07,1.01198e-16
4.11111e-08,8.52632e-07,1.03663e-16
4.11111e-08,8.4375e-07,1.04483e-16
4.11111e-08,8.35052e-07,1.05556e-16
4.11111e-08,8.26531e-07,1.08921e-16
4.11111e-08,8.18182e-07,1.15786e-16
4.11111e-08,8.1e-07,1.2594e-16
4.11111e-08,8.0198e-07,1.37831e-16
4.11111e-08,7.94118e-07,1.49304e-16
4.11111e-08,7.86408e-07,1.58644e-16
4.11111e-08,7.78846e-07,1.65447e-16
4.11111e-08,7.71429e-07,1.70905e-16
4.11111e-08,7.64151e-07,1.77343e-16
4.11111e-08,7.57009e-07,1.87196e-16
4.11111e-08,7.5e-07,2.01843e-16
4.11111e-08,7.43119e-07,2.20832e-16
4.11111e-08,7.36364e-07,2.41814e-16
4.11111e-08,7.2973e-07,2.61264e-16
4.11111e-08,7.23214e-07,2.75703e-16
4.11111e-08,7.16814e-07,2.82959e-16
4.11111e-08,7.10526e-07,2.82991e-16
4.11111e-08,7.04348e-07,2.77999e-16
4.11111e-08,6.98276e-07,2.7183e-16
4.11111e-08,6.92308e-07,2.68953e-16
4.11111e-08,6.86441e-07,2.73404e-16
4.11111e-08,6.80672e-07,2.88071e-16
4.11111e-08,6.75e-07,3.1447e-16
4.11111e-08,6.69421e-07,3.52967e-16
4.11111e-08,6.63934e-07,4.0322e-16
4.11111e-08,6.58537e-07,4.64578e-16
4.11111e-08,6.53226e-07,5.36285e-16
4.11111e-08,6.48e-07,6.175e-16
4.11111e-08,6.42857e-07,7.07288e-16
4.11111e-08,6.37795e-07,8.04768e-16
4.11111e-08,6.32813e-07,9.09526e-16
4.11111e-08,6.27907e-07,1.02222e-15
4.11111e-08,6.23077e-07,1.14514e-15
4.11111e-08,6.18321e-07,1.28247e-15
4.11111e-08,6.13636e-07,1.44e-15
4.11111e-08,6.09023e-07,1.6243e-15
4.11111e-08,6.04478e-07,1.84171e-15
4.11111e-08,6e-07,2.09744e-15
4.11111e-08,5.95588e-07,2.39532e-15
4.11111e-08,5.91241e-07,2.73828e-15
4.11111e-08,5.86957e-07,3.12959e-15
4.11111e-08,5.82734e-07,3.57414e-15
4.11111e-08,5.78571e-07,4.07933e-15
4.11111e-08,5.74468e-07,4.65464e-15
4.11111e-08,5.70423e-07,5.30985e-15
4.11111e-08,5.66434e-07,6.05194e-15
4.11111e-08,5.625e-07,6.88141e-15
4.11111e-08,5.58621e-07,7.78919e-15
4.11111e-08,5.54795e-07,8.75499e-15
4.11111e-08,5.5102e-07,9.7481e-15
4.11111e-08,5.47297e-07,1.07304e-14
4.11111e-08,5.43624e-07,1.16612e-14
4.11111e-08,5.4e-07,1.2503e-14
4.11111e-08,5.36424e-07,1.32259e-14
4.11111e-08,5.32895e-07,1.38111e-14
4.11111e-08,5.29412e-07,1.42513e-14
4.11111e-08,5.25974e-07,1.45492e-14
4.11111e-08,5.22581e-07,1.47141e-14
4.11111e-08,5.19231e-07,1.47589e-14
4.11111e-08,5.15924e-07,1.46965e-14
4.11111e-08,5.12658e-07,1.45389e-14
4.11111e-08,5.09434e-07,1.42971e-14
4.11111e-08,5.0625e-07,1.39826e-14
4.11111e-08,5.03106e-07,1.36088e-14
4.11111e-08,5e-07,1.31922e-14
4.11111e-08,4.96933e-07,1.27527e-14
4.11111e-08,4.93902e-07,1.23115e-14
4.11111e-08,4.90909e-07,1.1889e-14
4.11111e-08,4.87952e-07,1.1502e-14
4.11111e-08,4.8503e-07,1.11616e-14
4.11111e-08,4.82143e-07,1.08723e-14
4.11111e-08,4.7929e-07,1.06323e-14
4.11111e-08,4.76471e-07,1.0436e-14
4.11111e-08,4.73684e-07,1.0276e-14
4.11111e-08,4.7093e-07,1.01457e-14
4.11111e-08,4.68208e-07,1.00407e-14
4.11111e-08,4.65517e-07,9.95942e-15
4.11111e-08,4.62857e-07,9.90168e-15
4.11111e-08,4.60227e-07,9.86784e-15
4.11111e-08,4.57627e-07,9.85708e-15
4.11111e-08,4.55056e-07,9.86662e-15
4.11111e-08,4.52514e-07,9.89174e-15
4.11111e-08,4.5e-07,9.92675e-15
4.18182e-08,1e-06,6.9875e-17
4.18182e-08,9.87805e-07,7.15304e-17
4.18182e-08,9.75904e-07,7.06316e-17
4.18182e-08,9.64286e-07,6.82422e-17
4.18182e-08,9.52941e-07,6.62165e-17
4.18182e-08,9.4186e-07,6.62375e-17
4.18182e-08,9.31034e-07,6.89825e-17
4.18182e-08,9.20455e-07,7.38286e-17
4.18182e-08,9.10112e-07,7.92229e-17
4.18182e-08,9e-07,8.35059e-17
4.18182e-08,8.9011e-07,8.57575e-17
4.18182e-08,8.80435e-07,8.62421e-17
4.18182e-08,8.70968e-07,8.62446e-17
4.18182e-08,8.61702e-07,8.74027e-17
4.18182e-08,8.52632e-07,9.08857e-17
4.18182e-08,8.4375e-07,9.68386e-17
4.18182e-08,8.35052e-07,1.04358e-16
4.18182e-08,8.26531e-07,1.11996e-16
4.18182e-08,8.18182e-07,1.18522e-16
4.18182e-08,8.1e-07,1.23548e-16
4.18182e-08,8.0198e-07,1.27708e-16
4.18182e-08,7.94118e-07,1.32326e-16
4.18182e-08,7.86408e-07,1.38736e-16
4.18182e-08,7.78846e-07,1.47642e-16
4.18182e-08,7.71429e-07,1.58814e-16
4.18182e-08,7.64151e-07,1.71288e-16
4.18182e-08,7.57009e-07,1.83923e-16
4.18182e-08,7.5e-07,1.95996e-16
4.18182e-08,7.43119e-07,2.07494e-16
4.18182e-08,7.36364e-07,2.18919e-16
4.18182e-08,7.2973e-07,2.30694e-16
4.18182e-08,7.23214e-07,2.42514e-16
4.18182e-08,7.16814e-07,2.53066e-16
4.18182e-08,7.10526e-07,2.60373e-16
4.18182e-08,7.04348e-07,2.62757e-16
4.18182e-08,6.98276e-07,2.60031e-16
4.18182e-08,6.92308e-07,2.5437e-16
4.18182e-08,6.86441e-07,2.50355e-16
4.18182e-08,6.80672e-07,2.53999e-16
4.18182e-08,6.75e-07,2.71008e-16
4.18182e-08,6.69421e-07,3.04902e-16
4.18182e-08,6.63934e-07,3.55786e-16
4.18182e-08,6.58537e-07,4.2032e-16
4.18182e-08,6.53226e-07,4.9304e-16
4.18182e-08,6.48e-07,5.6856e-16
4.18182e-08,6.42857e-07,6.43844e-16
4.18182e-08,6.37795e-07,7.19614e-16
4.18182e-08,6.32813e-07,8.00305e-16
4.18182e-08,6.27907e-07,8.92578e-16
4.18182e-08,6.23077e-07,1.00299e-15
4.18182e-08,6.18321e-07,1.13589e-15
4.18182e-08,6.13636e-07,1.2925e-15
4.18182e-08,6.09023e-07,1.47175e-15
4.18182e-08,6.04478e-07,1.67262e-15
4.18182e-08,6e-07,1.89712e-15
4.18182e-08,5.95588e-07,2.15236e-15
4.18182e-08,5.91241e-07,2.45076e-15
4.18182e-08,5.86957e-07,2.80748e-15
4.18182e-08,5.82734e-07,3.23584e-15
4.18182e-08,5.78571e-07,3.74178e-15
4.18182e-08,5.74468e-07,4.3195e-15
4.18182e-08,5.70423e-07,4.94999e-15
4.18182e-08,5.66434e-07,5.6035e-15
4.18182e-08,5.625e-07,6.24577e-15
4.18182e-08,5.58621e-07,6.84639e-15
4.18182e-08,5.54795e-07,7.38704e-15
4.18182e-08,5.5102e-07,7.86693e-15
4.18182e-08,5.47297e-07,8.30347e-15
4.18182e-08,5.43624e-07,8.72769e-15
4.18182e-08,5.4e-07,9.1754e-15
4.18182e-08,5.36424e-07,9.67628e-15
4.18182e-08,5.32895e-07,1.0244e-14
4.18182e-08,5.29412e-07,1.08705e-14
4.18182e-08,5.25974e-07,1.15249e-14
4.18182e-08,5.22581e-07,1.21596e-14
4.18182e-08,5.19231e-07,1.27196e-14
4.18182e-08,5.15924e-07,1.3154e-14
4.18182e-08,5.12658e-07,1.34261e-14
4.18182e-08,5.09434e-07,1.35206e-14
4.18182e-08,5.0625e-07,1.34449e-14
4.18182e-08,5.03106e-07,1.32257e-14
4.18182e-08,5e-07,1.2902e-14
4.18182e-08,4.96933e-07,1.2517e-14
4.18182e-08,4.93902e-07,1.21095e-14
4.18182e-08,4.90909e-07,1.17098e-14
4.18182e-08,4.87952e-07,1.13367e-14
4.18182e-08,4.8503e-07,1.09994e-14
4.18182e-08,4.82143e-07,1.07e-14
4.18182e-08,4.7929e-07,1.04374e-14
4.18182e-08,4.76471e-07,1.021e-14
4.18182e-08,4.73684e-07,1.00172e-14
4.18182e-08,4.7093e-07,9.85926e-15
4.18182e-08,4.68208e-07,9.73623e-15
4.18182e-08,4.65517e-07,9.64678e-15
4.18182e-08,4.62857e-07,9.58739e-15
4.18182e-08,4.60227e-07,9.55252e-15
4.18182e-08,4.57627e-07,9.53575e-15
4.18182e-08,4.55056e-07,9.53119e-15
4.18182e-08,4.52514e-07,9.53479e-15
4.18182e-08,4.5e-07,9.54498e-15
4.25253e-08,1e-06,6.81311e-17
4.25253e-08,9.87805e-07,7.13501e-17
4.25253e-08,9.75904e-07,7.67581e-17
4.25253e-08,9.64286e-07,8.21525e-17
4.25253e-08,9.52941e-07,8.54848e-17
4.25253e-08,9.4186e-07,8.59401e-17
4.25253e-08,9.31034e-07,8.43467e-17
4.25253e-08,9.20455e-07,8.2718e-17
4.25253e-08,9.10112e-07,8.31881e-17
4.25253e-08,9e-07,8.69047e-17
4.25253e-08,8.9011e-07,9.34571e-17
4.25253e-08,8.80435e-07,1.01123e-16
4.25253e-08,8.70968e-07,1.0779e-16
4.25253e-08,8.61702e-07,1.12074e-16
4.25253e-08,8.52632e-07,1.14039e-16
4.25253e-08,8.4375e-07,1.15179e-16
4.25253e-08,8.35052e-07,1.17659e-16
4.25253e-08,8.26531e-07,1.23227e-16
4.25253e-08,8.18182e-07,1.32342e-16
4.25253e-08,8.1e-07,1.43969e-16
4.25253e-08,8.0198e-07,1.56115e-16
4.25253e-08,7.94118e-07,1.66862e-16
4.25253e-08,7.86408e-07,1.75351e-16
4.25253e-08,7.78846e-07,1.8225e-16
4.25253e-08,7.71429e-07,1.89478e-16
4.25253e-08,7.64151e-07,1.99314e-16
4.25253e-08,7.57009e-07,2.13329e-16
4.25253e-08,7.5e-07,2.31617e-16
4.25253e-08,7.43119e-07,2.52655e-16
4.25253e-08,7.36364e-07,2.73824e-16
4.25253e-08,7.2973e-07,2.92305e-16
4.25253e-08,7.23214e-07,3.05967e-16
4.25253e-08,7.16814e-07,3.13912e-16
4.25253e-08,7.10526e-07,3.16569e-16
4.25253e-08,7.04348e-07,3.1546e-16
4.25253e-08,6.98276e-07,3.1289e-16
4.25253e-08,6.92308e-07,3.11738e-16
4.25253e-08,6.86441e-07,3.15395e-16
4.25253e-08,6.80672e-07,3.27674e-16
4.25253e-08,6.75e-07,3.5248e-16
4.25253e-08,6.69421e-07,3.93134e-16
4.25253e-08,6.63934e-07,4.51475e-16
4.25253e-08,6.58537e-07,5.27123e-16
4.25253e-08,6.53226e-07,6.17344e-16
4.25253e-08,6.48e-07,7.17814e-16
4.25253e-08,6.42857e-07,8.242e-16
4.25253e-08,6.37795e-07,9.34087e-16
4.25253e-08,6.32813e-07,1.04849e-15
4.25253e-08,6.27907e-07,1.17229e-15
4.25253e-08,6.23077e-07,1.31322e-15
4.25253e-08,6.18321e-07,1.47988e-15
4.25253e-08,6.13636e-07,1.67936e-15
4.25253e-08,6.09023e-07,1.91578e-15
4.25253e-08,6.04478e-07,2.19034e-15
4.25253e-08,6e-07,2.50317e-15
4.25253e-08,5.95588e-07,2.85624e-15
4.25253e-08,5.91241e-07,3.25605e-15
4.25253e-08,5.86957e-07,3.71466e-15
4.25253e-08,5.82734e-07,4.24802e-15
4.25253e-08,5.78571e-07,4.87181e-15
4.25253e-08,5.74468e-07,5.59555e-15
4.25253e-08,5.70423e-07,6.41722e-15
4.25253e-08,5.66434e-07,7.32028e-15
4.25253e-08,5.625e-07,8.27455e-15
4.25253e-08,5.58621e-07,9.24109e-15
4.25253e-08,5.54795e-07,1.018e-14
4.25253e-08,5.5102e-07,1.10586e-14
4.25253e-08,5.47297e-07,1.18576e-14
4.25253e-08,5.43624e-07,1.25734e-14
4.25253e-08,5.4e-07,1.32147e-14
4.25253e-08,5.36424e-07,1.37963e-14
4.25253e-08,5.32895e-07,1.43305e-14
4.25253e-08,5.29412e-07,1.48198e-14
4.25253e-08,5.25974e-07,1.52536e-14
4.25253e-08,5.22581e-07,1.56094e-14
4.25253e-08,5.19231e-07,1.58585e-14
4.25253e-08,5.15924e-07,1.59745e-14
4.25253e-08,5.12658e-07,1.59415e-14
4.25253e-08,5.09434e-07,1.57596e-14
4.25253e-08,5.0625e-07,1.54463e-14
4.25253e-08,5.03106e-07,1.50334e-14
4.25253e-08,5e-07,1.456e-14
4.25253e-08,4.96933e-07,1.40654e-14
4.25253e-08,4.93902e-07,1.35818e-14
4.25253e-08,4.90909e-07,1.31312e-14
4.25253e-08,4.87952e-07,1.27246e-14
4.25253e-08,4.8503e-07,1.23642e-14
4.25253e-08,4.82143e-07,1.20482e-14
4.25253e-08,4.7929e-07,1.17734e-14
4.25253e-08,4.76471e-07,1.15384e-14
4.25253e-08,4.73684e-07,1.13433e-14
4.25253e-08,4.7093e-07,1.1189e-14
4.25253e-08,4.68208e-07,1.10747e-14
4.25253e-08,4.65517e-07,1.09975e-14
4.25253e-08,4.62857e-07,1.09512e-14
4.25253e-08,4.60227e-07,1.09281e-14
4.25253e-08,4.57627e-07,1.09203e-14
4.25253e-08,4.55056e-07,1.09223e-14
4.25253e-08,4.52514e-07,1.09315e-14
4.25253e-08,4.5e-07,1.09482e-14
4.32323e-08,1e-06,7.47459e-17
4.32323e-08,9.87805e-07,7.72206e-17
4.32323e-08,9.75904e-07,8.1742e-17
4.32323e-08,9.64286e-07,8.66598e-17
4.32323e-08,9.52941e-07,9.02534e-17
4.32323e-08,9.4186e-07,9.16466e-17
4.32323e-08,9.31034e-07,9.12611e-17
4.32323e-08,9.20455e-07,9.05831e-17
4.32323e-08,9.10112e-07,9.13799e-17
4.32323e-08,9e-07,9.47838e-17
4.32323e-08,8.9011e-07,1.00722e-16
4.32323e-08,8.80435e-07,1.07982e-16
4.32323e-08,8.70968e-07,1.14861e-16
4.32323e-08,8.61702e-07,1.20073e-16
4.32323e-08,8.52632e-07,1.23425e-16
4.32323e-08,8.4375e-07,1.25934e-16
4.32323e-08,8.35052e-07,1.29327e-16
4.32323e-08,8.26531e-07,1.35185e-16
4.32323e-08,8.18182e-07,1.4416e-16
4.32323e-08,8.1e-07,1.55668e-16
4.32323e-08,8.0198e-07,1.682e-16
4.32323e-08,7.94118e-07,1.80092e-16
4.32323e-08,7.86408e-07,1.90385e-16
4.32323e-08,7.78846e-07,1.99339e-16
4.32323e-08,7.71429e-07,2.08377e-16
4.32323e-08,7.64151e-07,2.19459e-16
4.32323e-08,7.57009e-07,2.34193e-16
4.32323e-08,7.5e-07,2.53062e-16
4.32323e-08,7.43119e-07,2.7508e-16
4.32323e-08,7.36364e-07,2.98018e-16
4.32323e-08,7.2973e-07,3.19055e-16
4.32323e-08,7.23214e-07,3.356e-16
4.32323e-08,7.16814e-07,3.46004e-16
4.32323e-08,7.10526e-07,3.49997e-16
4.32323e-08,7.04348e-07,3.48806e-16
4.32323e-08,6.98276e-07,3.45056e-16
4.32323e-08,6.92308e-07,3.42527e-16
4.32323e-08,6.86441e-07,3.45799e-16
4.32323e-08,6.80672e-07,3.59742e-16
4.32323e-08,6.75e-07,3.88822e-16
4.32323e-08,6.69421e-07,4.36261e-16
4.32323e-08,6.63934e-07,5.03259e-16
4.32323e-08,6.58537e-07,5.88606e-16
4.32323e-08,6.53226e-07,6.88954e-16
4.32323e-08,6.48e-07,7.99888e-16
4.32323e-08,6.42857e-07,9.17571e-16
4.32323e-08,6.37795e-07,1.04046e-15
4.32323e-08,6.32813e-07,1.17049e-15
4.32323e-08,6.27907e-07,1.31312e-15
4.32323e-08,6.23077e-07,1.47622e-15
4.32323e-08,6.18321e-07,1.66821e-15
4.32323e-08,6.13636e-07,1.89599e-15
4.32323e-08,6.09023e-07,2.16398e-15
4.32323e-08,6.04478e-07,2.47442e-15
4.32323e-08,6e-07,2.82929e-15
4.32323e-08,5.95588e-07,3.23287e-15
4.32323e-08,5.91241e-07,3.69385e-15
4.32323e-08,5.86957e-07,4.22571e-15
4.32323e-08,5.82734e-07,4.84464e-15
4.32323e-08,5.78571e-07,5.56503e-15
4.32323e-08,5.74468e-07,6.39391e-15
4.32323e-08,5.70423e-07,7.32584e-15
4.32323e-08,5.66434e-07,8.34049e-15
4.32323e-08,5.625e-07,9.4038e-15
4.32323e-08,5.58621e-07,1.04731e-14
4.32323e-08,5.54795e-07,1.15048e-14
4.32323e-08,5.5102e-07,1.24624e-14
4.32323e-08,5.47297e-07,1.33231e-14
4.32323e-08,5.43624e-07,1.40794e-14
4.32323e-08,5.4e-07,1.47374e-14
4.32323e-08,5.36424e-07,1.53103e-14
4.32323e-08,5.32895e-07,1.58111e-14
4.32323e-08,5.29412e-07,1.62455e-14
4.32323e-08,5.25974e-07,1.66082e-14
4.32323e-08,5.22581e-07,1.68833e-14
4.32323e-08,5.19231e-07,1.70496e-14
4.32323e-08,5.15924e-07,1.70869e-14
4.32323e-08,5.12658e-07,1.69839e-14
4.32323e-08,5.09434e-07,1.6743e-14
4.32323e-08,5.0625e-07,1.63818e-14
4.32323e-08,5.03106e-07,1.59302e-14
4.32323e-08,5e-07,1.54251e-14
4.32323e-08,4.96933e-07,1.49033e-14
4.32323e-08,4.93902e-07,1.43959e-14
4.32323e-08,4.90909e-07,1.39243e-14
4.32323e-08,4.87952e-07,1.34997e-14
4.32323e-08,4.8503e-07,1.31252e-14
4.32323e-08,4.82143e-07,1.27992e-14
4.32323e-08,4.7929e-07,1.25184e-14
4.32323e-08,4.76471e-07,1.22806e-14
4.32323e-08,4.73684e-07,1.20845e-14
4.32323e-08,4.7093e-07,1.19299e-14
4.32323e-08,4.68208e-07,1.18154e-14
4.32323e-08,4.65517e-07,1.17377e-14
4.32323e-08,4.62857e-07,1.1691e-14
4.32323e-08,4.60227e-07,1.16681e-14
4.32323e-08,4.57627e-07,1.16621e-14
4.32323e-08,4.55056e-07,1.16672e-14
4.32323e-08,4.52514e-07,1.16806e-14
4.32323e-08,4.5e-07,1.17019e-14
4.39394e-08,1e-06,8.57815e-17
4.39394e-08,9.87805e-07,9.00206e-17
4.39394e-08,9.75904e-07,9.2038e-17
4.39394e-08,9.64286e-07,9.16079e-17
4.39394e-08,9.52941e-07,9.01342e-17
4.39394e-08,9.4186e-07,8.97688e-17
4.39394e-08,9.31034e-07,9.20985e-17
4.39394e-08,9.20455e-07,9.72033e-17
4.39394e-08,9.10112e-07,1.03646e-16
4.39394e-08,9e-07,1.09385e-16
4.39394e-08,8.9011e-07,1.13035e-16
4.39394e-08,8.80435e-07,1.14731e-16
4.39394e-08,8.70968e-07,1.16046e-16
4.39394e-08,8.61702e-07,1.19051e-16
4.39394e-08,8.52632e-07,1.25069e-16
4.39394e-08,8.4375e-07,1.33885e-16
4.39394e-08,8.35052e-07,1.43897e-16
4.39394e-08,8.26531e-07,1.5312e-16
4.39394e-08,8.18182e-07,1.60437e-16
4.39394e-08,8.1e-07,1.66342e-16
4.39394e-08,8.0198e-07,1.72707e-16
4.39394e-08,7.94118e-07,1.81696e-16
4.39394e-08,7.86408e-07,1.94461e-16
4.39394e-08,7.78846e-07,2.10423e-16
4.39394e-08,7.71429e-07,2.27604e-16
4.39394e-08,7.64151e-07,2.43862e-16
4.39394e-08,7.57009e-07,2.58293e-16
4.39394e-08,7.5e-07,2.71932e-16
4.39394e-08,7.43119e-07,2.87202e-16
4.39394e-08,7.36364e-07,3.0631e-16
4.39394e-08,7.2973e-07,3.29419e-16
4.39394e-08,7.23214e-07,3.53704e-16
4.39394e-08,7.16814e-07,3.74021e-16
4.39394e-08,7.10526e-07,3.85123e-16
4.39394e-08,7.04348e-07,3.84486e-16
4.39394e-08,6.98276e-07,3.74388e-16
4.39394e-08,6.92308e-07,3.62106e-16
4.39394e-08,6.86441e-07,3.57945e-16
4.39394e-08,6.80672e-07,3.7183e-16
4.39394e-08,6.75e-07,4.09943e-16
4.39394e-08,6.69421e-07,4.72903e-16
4.39394e-08,6.63934e-07,5.56302e-16
4.39394e-08,6.58537e-07,6.53321e-16
4.39394e-08,6.53226e-07,7.5819e-16
4.39394e-08,6.48e-07,8.68884e-16
4.39394e-08,6.42857e-07,9.87907e-16
4.39394e-08,6.37795e-07,1.12095e-15
4.39394e-08,6.32813e-07,1.27434e-15
4.39394e-08,6.27907e-07,1.4528e-15
4.39394e-08,6.23077e-07,1.65871e-15
4.39394e-08,6.18321e-07,1.89356e-15
4.39394e-08,6.13636e-07,2.1606e-15
4.39394e-08,6.09023e-07,2.46744e-15
4.39394e-08,6.04478e-07,2.82669e-15
4.39394e-08,6e-07,3.25392e-15
4.39394e-08,5.95588e-07,3.76308e-15
4.39394e-08,5.91241e-07,4.36104e-15
4.39394e-08,5.86957e-07,5.0435e-15
4.39394e-08,5.82734e-07,5.79388e-15
4.39394e-08,5.78571e-07,6.58634e-15
4.39394e-08,5.74468e-07,7.39188e-15
4.39394e-08,5.70423e-07,8.18579e-15
4.39394e-08,5.66434e-07,8.95383e-15
4.39394e-08,5.625e-07,9.69507e-15
4.39394e-08,5.58621e-07,1.04206e-14
4.39394e-08,5.54795e-07,1.11485e-14
4.39394e-08,5.5102e-07,1.18968e-14
4.39394e-08,5.47297e-07,1.26766e-14
4.39394e-08,5.43624e-07,1.34871e-14
4.39394e-08,5.4e-07,1.43143e-14
4.39394e-08,5.36424e-07,1.51318e-14
4.39394e-08,5.32895e-07,1.59052e-14
4.39394e-08,5.29412e-07,1.65965e-14
4.39394e-08,5.25974e-07,1.71693e-14
4.39394e-08,5.22581e-07,1.75936e-14
4.39394e-08,5.19231e-07,1.78487e-14
4.39394e-08,5.15924e-07,1.79257e-14
4.39394e-08,5.12658e-07,1.7829e-14
4.39394e-08,5.09434e-07,1.75754e-14
4.39394e-08,5.0625e-07,1.7193e-14
4.39394e-08,5.03106e-07,1.67173e-14
4.39394e-08,5e-07,1.6187e-14
4.39394e-08,4.96933e-07,1.56391e-14
4.39394e-08,4.93902e-07,1.51047e-14
4.39394e-08,4.90909e-07,1.46062e-14
4.39394e-08,4.87952e-07,1.41564e-14
4.39394e-08,4.8503e-07,1.37603e-14
4.39394e-08,4.82143e-07,1.34172e-14
4.39394e-08,4.7929e-07,1.31243e-14
4.39394e-08,4.76471e-07,1.28781e-14
4.39394e-08,4.73684e-07,1.2676e-14
4.39394e-08,4.7093e-07,1.25161e-14
4.39394e-08,4.68208e-07,1.23959e-14
4.39394e-08,4.65517e-07,1.23116e-14
4.39394e-08,4.62857e-07,1.22579e-14
4.39394e-08,4.60227e-07,1.22284e-14
4.39394e-08,4.57627e-07,1.2217e-14
4.39394e-08,4.55056e-07,1.22188e-14
4.39394e-08,4.52514e-07,1.22312e-14
4.39394e-08,4.5e-07,1.22533e-14
4.46465e-08,1e-06,8.06298e-17
4.46465e-08,9.87805e-07,8.27803e-17
4.46465e-08,9.75904e-07,8.60025e-17
4.46465e-08,9.64286e-07,8.90576e-17
4.46465e-08,9.52941e-07,9.09995e-17
4.46465e-08,9.4186e-07,9.18328e-17
4.46465e-08,9.31034e-07,9.25014e-17
4.46465e-08,9.20455e-07,9.42298e-17
4.46465e-08,9.10112e-07,9.76832e-17
4.46465e-08,9e-07,1.02529e-16
4.46465e-08,8.9011e-07,1.07694e-16
4.46465e-08,8.80435e-07,1.12138e-16
4.46465e-08,8.70968e-07,1.15598e-16
4.46465e-08,8.61702e-07,1.18795e-16
4.46465e-08,8.52632e-07,1.22958e-16
4.46465e-08,8.4375e-07,1.28991e-16
4.46465e-08,8.35052e-07,1.36862e-16
4.46465e-08,8.26531e-07,1.45638e-16
4.46465e-08,8.18182e-07,1.54162e-16
4.46465e-08,8.1e-07,1.6191e-16
4.46465e-08,8.0198e-07,1.69426e-16
4.46465e-08,7.94118e-07,1.78025e-16
4.46465e-08,7.86408e-07,1.88929e-16
4.46465e-08,7.78846e-07,2.02418e-16
4.46465e-08,7.71429e-07,2.17609e-16
4.46465e-08,7.64151e-07,2.33051e-16
4.46465e-08,7.57009e-07,2.47789e-16
4.46465e-08,7.5e-07,2.6216e-16
4.46465e-08,7.43119e-07,2.77672e-16
4.46465e-08,7.36364e-07,2.95901e-16
4.46465e-08,7.2973e-07,3.16974e-16
