r_p,wavelength,scat_sigma
4.18182e-08,6.53226e-07,9.40311e-16
4.18182e-08,6.48e-07,9.94338e-16
4.18182e-08,6.42857e-07,1.05143e-15
4.18182e-08,6.37795e-07,1.11276e-15
4.18182e-08,6.32813e-07,1.17944e-15
4.18182e-08,6.27907e-07,1.2522e-15
4.18182e-08,6.23077e-07,1.33121e-15
4.18182e-08,6.18321e-07,1.41621e-15
4.18182e-08,6.13636e-07,1.50682e-15
4.18182e-08,6.09023e-07,1.60303e-15
4.18182e-08,6.04478e-07,1.70553e-15
4.18182e-08,6e-07,1.81571e-15
4.18182e-08,5.95588e-07,1.93521e-15
4.18182e-08,5.91241e-07,2.06517e-15
4.18182e-08,5.86957e-07,2.2052e-15
4.18182e-08,5.82734e-07,2.35268e-15
4.18182e-08,5.78571e-07,2.50263e-15
4.18182e-08,5.74468e-07,2.64821e-15
4.18182e-08,5.70423e-07,2.78221e-15
4.18182e-08,5.66434e-07,2.89877e-15
4.18182e-08,5.625e-07,2.99519e-15
4.18182e-08,5.58621e-07,3.07301e-15
4.18182e-08,5.54795e-07,3.13803e-15
4.18182e-08,5.5102e-07,3.19906e-15
4.18182e-08,5.47297e-07,3.26561e-15
4.18182e-08,5.43624e-07,3.34505e-15
4.18182e-08,5.4e-07,3.44003e-15
4.18182e-08,5.36424e-07,3.54688e-15
4.18182e-08,5.32895e-07,3.65553e-15
4.18182e-08,5.29412e-07,3.75116e-15
4.18182e-08,5.25974e-07,3.81701e-15
4.18182e-08,5.22581e-07,3.83803e-15
4.18182e-08,5.19231e-07,3.80414e-15
4.18182e-08,5.15924e-07,3.71251e-15
4.18182e-08,5.12658e-07,3.56823e-15
4.18182e-08,5.09434e-07,3.38331e-15
4.18182e-08,5.0625e-07,3.17427e-15
4.18182e-08,5.03106e-07,2.95901e-15
4.18182e-08,5e-07,2.75377e-15
4.18182e-08,4.96933e-07,2.57085e-15
4.18182e-08,4.93902e-07,2.41752e-15
4.18182e-08,4.90909e-07,2.29613e-15
4.18182e-08,4.87952e-07,2.2053e-15
4.18182e-08,4.8503e-07,2.14152e-15
4.18182e-08,4.82143e-07,2.10074e-15
4.18182e-08,4.7929e-07,2.07943e-15
4.18182e-08,4.76471e-07,2.07509e-15
4.18182e-08,4.73684e-07,2.08603e-15
4.18182e-08,4.7093e-07,2.1109e-15
4.18182e-08,4.68208e-07,2.14809e-15
4.18182e-08,4.65517e-07,2.19547e-15
4.18182e-08,4.62857e-07,2.25042e-15
4.18182e-08,4.60227e-07,2.31023e-15
4.18182e-08,4.57627e-07,2.3726e-15
4.18182e-08,4.55056e-07,2.4361e-15
4.18182e-08,4.52514e-07,2.50026e-15
4.18182e-08,4.5e-07,2.56542e-15
4.25253e-08,1e-06,1.18661e-16
4.25253e-08,9.87805e-07,1.26082e-16
4.25253e-08,9.75904e-07,1.33579e-16
4.25253e-08,9.64286e-07,1.4111e-16
4.25253e-08,9.52941e-07,1.48825e-16
4.25253e-08,9.4186e-07,1.56991e-16
4.25253e-08,9.31034e-07,1.65861e-16
4.25253e-08,9.20455e-07,1.75544e-16
4.25253e-08,9.10112e-07,1.85961e-16
4.25253e-08,9e-07,1.96897e-16
4.25253e-08,8.9011e-07,2.08131e-16
4.25253e-08,8.80435e-07,2.1957e-16
4.25253e-08,8.70968e-07,2.31315e-16
4.25253e-08,8.61702e-07,2.43623e-16
4.25253e-08,8.52632e-07,2.56794e-16
4.25253e-08,8.4375e-07,2.71023e-16
4.25253e-08,8.35052e-07,2.86317e-16
4.25253e-08,8.26531e-07,3.02506e-16
4.25253e-08,8.18182e-07,3.19348e-16
4.25253e-08,8.1e-07,3.36679e-16
4.25253e-08,8.0198e-07,3.54526e-16
4.25253e-08,7.94118e-07,3.7312e-16
4.25253e-08,7.86408e-07,3.92809e-16
4.25253e-08,7.78846e-07,4.1391e-16
4.25253e-08,7.71429e-07,4.36571e-16
4.25253e-08,7.64151e-07,4.60718e-16
4.25253e-08,7.57009e-07,4.86116e-16
4.25253e-08,7.5e-07,5.12506e-16
4.25253e-08,7.43119e-07,5.39761e-16
4.25253e-08,7.36364e-07,5.67979e-16
4.25253e-08,7.2973e-07,5.97474e-16
4.25253e-08,7.23214e-07,6.28688e-16
4.25253e-08,7.16814e-07,6.62058e-16
4.25253e-08,7.10526e-07,6.97933e-16
4.25253e-08,7.04348e-07,7.36571e-16
4.25253e-08,6.98276e-07,7.78215e-16
4.25253e-08,6.92308e-07,8.23184e-16
4.25253e-08,6.86441e-07,8.71916e-16
4.25253e-08,6.80672e-07,9.24903e-16
4.25253e-08,6.75e-07,9.82542e-16
4.25253e-08,6.69421e-07,1.04496e-15
4.25253e-08,6.63934e-07,1.11192e-15
4.25253e-08,6.58537e-07,1.18295e-15
4.25253e-08,6.53226e-07,1.25755e-15
4.25253e-08,6.48e-07,1.33556e-15
4.25253e-08,6.42857e-07,1.41748e-15
4.25253e-08,6.37795e-07,1.50455e-15
4.25253e-08,6.32813e-07,1.59852e-15
4.25253e-08,6.27907e-07,1.70123e-15
4.25253e-08,6.23077e-07,1.81409e-15
4.25253e-08,6.18321e-07,1.93774e-15
4.25253e-08,6.13636e-07,2.07202e-15
4.25253e-08,6.09023e-07,2.21636e-15
4.25253e-08,6.04478e-07,2.37039e-15
4.25253e-08,6e-07,2.53454e-15
4.25253e-08,5.95588e-07,2.7103e-15
4.25253e-08,5.91241e-07,2.89981e-15
4.25253e-08,5.86957e-07,3.10488e-15
4.25253e-08,5.82734e-07,3.32558e-15
4.25253e-08,5.78571e-07,3.55903e-15
4.25253e-08,5.74468e-07,3.79868e-15
4.25253e-08,5.70423e-07,4.03469e-15
4.25253e-08,5.66434e-07,4.25537e-15
4.25253e-08,5.625e-07,4.44937e-15
4.25253e-08,5.58621e-07,4.60814e-15
4.25253e-08,5.54795e-07,4.7277e-15
4.25253e-08,5.5102e-07,4.80931e-15
4.25253e-08,5.47297e-07,4.85861e-15
4.25253e-08,5.43624e-07,4.88349e-15
4.25253e-08,5.4e-07,4.89124e-15
4.25253e-08,5.36424e-07,4.88597e-15
4.25253e-08,5.32895e-07,4.86701e-15
4.25253e-08,5.29412e-07,4.82889e-15
4.25253e-08,5.25974e-07,4.76303e-15
4.25253e-08,5.22581e-07,4.66051e-15
4.25253e-08,5.19231e-07,4.51525e-15
4.25253e-08,5.15924e-07,4.32651e-15
4.25253e-08,5.12658e-07,4.1001e-15
4.25253e-08,5.09434e-07,3.84782e-15
4.25253e-08,5.0625e-07,3.58544e-15
4.25253e-08,5.03106e-07,3.32972e-15
4.25253e-08,5e-07,3.09544e-15
4.25253e-08,4.96933e-07,2.89313e-15
4.25253e-08,4.93902e-07,2.72807e-15
4.25253e-08,4.90909e-07,2.60069e-15
4.25253e-08,4.87952e-07,2.5079e-15
4.25253e-08,4.8503e-07,2.445e-15
4.25253e-08,4.82143e-07,2.4073e-15
4.25253e-08,4.7929e-07,2.39117e-15
4.25253e-08,4.76471e-07,2.39424e-15
4.25253e-08,4.73684e-07,2.41497e-15
4.25253e-08,4.7093e-07,2.45185e-15
4.25253e-08,4.68208e-07,2.50282e-15
4.25253e-08,4.65517e-07,2.56503e-15
4.25253e-08,4.62857e-07,2.63508e-15
4.25253e-08,4.60227e-07,2.70967e-15
4.25253e-08,4.57627e-07,2.78629e-15
4.25253e-08,4.55056e-07,2.86366e-15
4.25253e-08,4.52514e-07,2.94167e-15
4.25253e-08,4.5e-07,3.021e-15
4.32323e-08,1e-06,1.34677e-16
4.32323e-08,9.87805e-07,1.4301e-16
4.32323e-08,9.75904e-07,1.51545e-16
4.32323e-08,9.64286e-07,1.60243e-16
4.32323e-08,9.52941e-07,1.69219e-16
4.32323e-08,9.4186e-07,1.78685e-16
4.32323e-08,9.31034e-07,1.88852e-16
4.32323e-08,9.20455e-07,1.99831e-16
4.32323e-08,9.10112e-07,2.1158e-16
4.32323e-08,9e-07,2.23946e-16
4.32323e-08,8.9011e-07,2.36758e-16
4.32323e-08,8.80435e-07,2.49938e-16
4.32323e-08,8.70968e-07,2.6356e-16
4.32323e-08,8.61702e-07,2.77832e-16
4.32323e-08,8.52632e-07,2.93007e-16
4.32323e-08,8.4375e-07,3.09272e-16
4.32323e-08,8.35052e-07,3.26666e-16
4.32323e-08,8.26531e-07,3.45082e-16
4.32323e-08,8.18182e-07,3.6434e-16
4.32323e-08,8.1e-07,3.84311e-16
4.32323e-08,8.0198e-07,4.05006e-16
4.32323e-08,7.94118e-07,4.2661e-16
4.32323e-08,7.86408e-07,4.49419e-16
4.32323e-08,7.78846e-07,4.73726e-16
4.32323e-08,7.71429e-07,4.99706e-16
4.32323e-08,7.64151e-07,5.27354e-16
4.32323e-08,7.57009e-07,5.56517e-16
4.32323e-08,7.5e-07,5.86993e-16
4.32323e-08,7.43119e-07,6.18656e-16
4.32323e-08,7.36364e-07,6.51553e-16
4.32323e-08,7.2973e-07,6.85925e-16
4.32323e-08,7.23214e-07,7.22167e-16
4.32323e-08,7.16814e-07,7.60742e-16
4.32323e-08,7.10526e-07,8.02117e-16
4.32323e-08,7.04348e-07,8.46738e-16
4.32323e-08,6.98276e-07,8.95053e-16
4.32323e-08,6.92308e-07,9.4754e-16
4.32323e-08,6.86441e-07,1.0047e-15
4.32323e-08,6.80672e-07,1.06699e-15
4.32323e-08,6.75e-07,1.13469e-15
4.32323e-08,6.69421e-07,1.20781e-15
4.32323e-08,6.63934e-07,1.28606e-15
4.32323e-08,6.58537e-07,1.36898e-15
4.32323e-08,6.53226e-07,1.45623e-15
4.32323e-08,6.48e-07,1.54784e-15
4.32323e-08,6.42857e-07,1.64452e-15
4.32323e-08,6.37795e-07,1.74766e-15
4.32323e-08,6.32813e-07,1.85912e-15
4.32323e-08,6.27907e-07,1.9808e-15
4.32323e-08,6.23077e-07,2.11418e-15
4.32323e-08,6.18321e-07,2.26003e-15
4.32323e-08,6.13636e-07,2.41839e-15
4.32323e-08,6.09023e-07,2.58899e-15
4.32323e-08,6.04478e-07,2.77174e-15
4.32323e-08,6e-07,2.96733e-15
4.32323e-08,5.95588e-07,3.1773e-15
4.32323e-08,5.91241e-07,3.4036e-15
4.32323e-08,5.86957e-07,3.64758e-15
4.32323e-08,5.82734e-07,3.90858e-15
4.32323e-08,5.78571e-07,4.18266e-15
4.32323e-08,5.74468e-07,4.46199e-15
4.32323e-08,5.70423e-07,4.73523e-15
4.32323e-08,5.66434e-07,4.98898e-15
4.32323e-08,5.625e-07,5.21013e-15
4.32323e-08,5.58621e-07,5.38834e-15
4.32323e-08,5.54795e-07,5.51811e-15
4.32323e-08,5.5102e-07,5.59962e-15
4.32323e-08,5.47297e-07,5.63808e-15
4.32323e-08,5.43624e-07,5.64178e-15
4.32323e-08,5.4e-07,5.61927e-15
4.32323e-08,5.36424e-07,5.57666e-15
4.32323e-08,5.32895e-07,5.51574e-15
4.32323e-08,5.29412e-07,5.43364e-15
4.32323e-08,5.25974e-07,5.32412e-15
4.32323e-08,5.22581e-07,5.18005e-15
4.32323e-08,5.19231e-07,4.99638e-15
4.32323e-08,5.15924e-07,4.77277e-15
4.32323e-08,5.12658e-07,4.51485e-15
4.32323e-08,5.09434e-07,4.234e-15
4.32323e-08,5.0625e-07,3.94559e-15
4.32323e-08,5.03106e-07,3.6662e-15
4.32323e-08,5e-07,3.4107e-15
4.32323e-08,4.96933e-07,3.18999e-15
4.32323e-08,4.93902e-07,3.00978e-15
4.32323e-08,4.90909e-07,2.87085e-15
4.32323e-08,4.87952e-07,2.77024e-15
4.32323e-08,4.8503e-07,2.70306e-15
4.32323e-08,4.82143e-07,2.66416e-15
4.32323e-08,4.7929e-07,2.64933e-15
4.32323e-08,4.76471e-07,2.6556e-15
4.32323e-08,4.73684e-07,2.68091e-15
4.32323e-08,4.7093e-07,2.72346e-15
4.32323e-08,4.68208e-07,2.78104e-15
4.32323e-08,4.65517e-07,2.85073e-15
4.32323e-08,4.62857e-07,2.92907e-15
4.32323e-08,4.60227e-07,3.01266e-15
4.32323e-08,4.57627e-07,3.09876e-15
4.32323e-08,4.55056e-07,3.18577e-15
4.32323e-08,4.52514e-07,3.27333e-15
4.32323e-08,4.5e-07,3.36187e-15
4.39394e-08,1e-06,1.49878e-16
4.39394e-08,9.87805e-07,1.58676e-16
4.39394e-08,9.75904e-07,1.6771e-16
4.39394e-08,9.64286e-07,1.77211e-16
4.39394e-08,9.52941e-07,1.87425e-16
4.39394e-08,9.4186e-07,1.9847e-16
4.39394e-08,9.31034e-07,2.10279e-16
4.39394e-08,9.20455e-07,2.22661e-16
4.39394e-08,9.10112e-07,2.35434e-16
4.39394e-08,9e-07,2.48561e-16
4.39394e-08,8.9011e-07,2.62197e-16
4.39394e-08,8.80435e-07,2.76614e-16
4.39394e-08,8.70968e-07,2.92058e-16
4.39394e-08,8.61702e-07,3.08615e-16
4.39394e-08,8.52632e-07,3.26181e-16
4.39394e-08,8.4375e-07,3.44546e-16
4.39394e-08,8.35052e-07,3.63557e-16
4.39394e-08,8.26531e-07,3.83241e-16
4.39394e-08,8.18182e-07,4.03835e-16
4.39394e-08,8.1e-07,4.25676e-16
4.39394e-08,8.0198e-07,4.49029e-16
4.39394e-08,7.94118e-07,4.73959e-16
4.39394e-08,7.86408e-07,5.00315e-16
4.39394e-08,7.78846e-07,5.27857e-16
4.39394e-08,7.71429e-07,5.56454e-16
4.39394e-08,7.64151e-07,5.86222e-16
4.39394e-08,7.57009e-07,6.1752e-16
4.39394e-08,7.5e-07,6.50791e-16
4.39394e-08,7.43119e-07,6.86323e-16
4.39394e-08,7.36364e-07,7.24095e-16
4.39394e-08,7.2973e-07,7.63804e-16
4.39394e-08,7.23214e-07,8.05102e-16
4.39394e-08,7.16814e-07,8.47939e-16
4.39394e-08,7.10526e-07,8.92837e-16
4.39394e-08,7.04348e-07,9.40914e-16
4.39394e-08,6.98276e-07,9.9362e-16
4.39394e-08,6.92308e-07,1.05227e-15
4.39394e-08,6.86441e-07,1.11756e-15
4.39394e-08,6.80672e-07,1.18939e-15
4.39394e-08,6.75e-07,1.26697e-15
4.39394e-08,6.69421e-07,1.34926e-15
4.39394e-08,6.63934e-07,1.43561e-15
4.39394e-08,6.58537e-07,1.52611e-15
4.39394e-08,6.53226e-07,1.62172e-15
4.39394e-08,6.48e-07,1.72394e-15
4.39394e-08,6.42857e-07,1.83428e-15
4.39394e-08,6.37795e-07,1.95381e-15
4.39394e-08,6.32813e-07,2.08304e-15
4.39394e-08,6.27907e-07,2.22212e-15
4.39394e-08,6.23077e-07,2.37141e-15
4.39394e-08,6.18321e-07,2.53193e-15
4.39394e-08,6.13636e-07,2.70544e-15
4.39394e-08,6.09023e-07,2.89398e-15
4.39394e-08,6.04478e-07,3.09889e-15
4.39394e-08,6e-07,3.31965e-15
4.39394e-08,5.95588e-07,3.55313e-15
4.39394e-08,5.91241e-07,3.79349e-15
4.39394e-08,5.86957e-07,4.03308e-15
4.39394e-08,5.82734e-07,4.26407e-15
4.39394e-08,5.78571e-07,4.48036e-15
4.39394e-08,5.74468e-07,4.67909e-15
4.39394e-08,5.70423e-07,4.86129e-15
4.39394e-08,5.66434e-07,5.03135e-15
4.39394e-08,5.625e-07,5.19545e-15
4.39394e-08,5.58621e-07,5.35929e-15
4.39394e-08,5.54795e-07,5.52604e-15
4.39394e-08,5.5102e-07,5.69468e-15
4.39394e-08,5.47297e-07,5.85945e-15
4.39394e-08,5.43624e-07,6.01037e-15
4.39394e-08,5.4e-07,6.13458e-15
4.39394e-08,5.36424e-07,6.21826e-15
4.39394e-08,5.32895e-07,6.24869e-15
4.39394e-08,5.29412e-07,6.21607e-15
4.39394e-08,5.25974e-07,6.11498e-15
4.39394e-08,5.22581e-07,5.94533e-15
4.39394e-08,5.19231e-07,5.71263e-15
4.39394e-08,5.15924e-07,5.42769e-15
4.39394e-08,5.12658e-07,5.10566e-15
4.39394e-08,5.09434e-07,4.76447e-15
4.39394e-08,5.0625e-07,4.42286e-15
4.39394e-08,5.03106e-07,4.09825e-15
4.39394e-08,5e-07,3.80488e-15
4.39394e-08,4.96933e-07,3.55254e-15
4.39394e-08,4.93902e-07,3.34609e-15
4.39394e-08,4.90909e-07,3.18593e-15
4.39394e-08,4.87952e-07,3.06911e-15
4.39394e-08,4.8503e-07,2.99081e-15
4.39394e-08,4.82143e-07,2.94573e-15
4.39394e-08,4.7929e-07,2.92901e-15
4.39394e-08,4.76471e-07,2.93664e-15
4.39394e-08,4.73684e-07,2.96537e-15
4.39394e-08,4.7093e-07,3.0123e-15
4.39394e-08,4.68208e-07,3.07448e-15
4.39394e-08,4.65517e-07,3.14877e-15
4.39394e-08,4.62857e-07,3.23199e-15
4.39394e-08,4.60227e-07,3.32125e-15
4.39394e-08,4.57627e-07,3.4143e-15
4.39394e-08,4.55056e-07,3.50971e-15
4.39394e-08,4.52514e-07,3.6068e-15
4.39394e-08,4.5e-07,3.70527e-15
4.46465e-08,1e-06,1.44126e-16
4.46465e-08,9.87805e-07,1.5288e-16
4.46465e-08,9.75904e-07,1.62028e-16
4.46465e-08,9.64286e-07,1.71511e-16
4.46465e-08,9.52941e-07,1.81369e-16
4.46465e-08,9.4186e-07,1.91725e-16
4.46465e-08,9.31034e-07,2.0272e-16
4.46465e-08,9.20455e-07,2.14425e-16
4.46465e-08,9.10112e-07,2.26816e-16
4.46465e-08,9e-07,2.39804e-16
4.46465e-08,8.9011e-07,2.53326e-16
4.46465e-08,8.80435e-07,2.67411e-16
4.46465e-08,8.70968e-07,2.82189e-16
4.46465e-08,8.61702e-07,2.97823e-16
4.46465e-08,8.52632e-07,3.14423e-16
4.46465e-08,8.4375e-07,3.31995e-16
4.46465e-08,8.35052e-07,3.50462e-16
4.46465e-08,8.26531e-07,3.69755e-16
4.46465e-08,8.18182e-07,3.89894e-16
4.46465e-08,8.1e-07,4.11022e-16
4.46465e-08,8.0198e-07,4.33341e-16
4.46465e-08,7.94118e-07,4.57019e-16
4.46465e-08,7.86408e-07,4.82099e-16
4.46465e-08,7.78846e-07,5.08514e-16
4.46465e-08,7.71429e-07,5.36177e-16
4.46465e-08,7.64151e-07,5.65095e-16
4.46465e-08,7.57009e-07,5.95434e-16
4.46465e-08,7.5e-07,6.27467e-16
4.46465e-08,7.43119e-07,6.6143e-16
4.46465e-08,7.36364e-07,6.97386e-16
4.46465e-08,7.2973e-07,7.35203e-16
4.46465e-08,7.23214e-07,7.74694e-16
4.46465e-08,7.16814e-07,8.15861e-16
4.46465e-08,7.10526e-07,8.59134e-16
4.46465e-08,7.04348e-07,9.05419e-16
4.46465e-08,6.98276e-07,9.5592e-16
4.46465e-08,6.92308e-07,1.01176e-15
4.46465e-08,6.86441e-07,1.07361e-15
4.46465e-08,6.80672e-07,1.14147e-15
4.46465e-08,6.75e-07,1.21474e-15
4.46465e-08,6.69421e-07,1.29262e-15
4.46465e-08,6.63934e-07,1.37451e-15
4.46465e-08,6.58537e-07,1.4604e-15
4.46465e-08,6.53226e-07,1.55094e-15
4.46465e-08,6.48e-07,1.6472e-15
4.46465e-08,6.42857e-07,1.7504e-15
4.46465e-08,6.37795e-07,1.86157e-15
4.46465e-08,6.32813e-07,1.98142e-15
4.46465e-08,6.27907e-07,2.11041e-15
4.46465e-08,6.23077e-07,2.24892e-15
4.46465e-08,6.18321e-07,2.39735e-15
4.46465e-08,6.13636e-07,2.55613e-15
4.46465e-08,6.09023e-07,2.72559e-15
4.46465e-08,6.04478e-07,2.90594e-15
4.46465e-08,6e-07,3.09727e-15
4.46465e-08,5.95588e-07,3.29991e-15
4.46465e-08,5.91241e-07,3.51469e-15
4.46465e-08,5.86957e-07,3.74312e-15
4.46465e-08,5.82734e-07,3.98711e-15
4.46465e-08,5.78571e-07,4.24826e-15
4.46465e-08,5.74468e-07,4.52672e-15
4.46465e-08,5.70423e-07,4.82024e-15
4.46465e-08,5.66434e-07,5.12358e-15
4.46465e-08,5.625e-07,5.42869e-15
4.46465e-08,5.58621e-07,5.72553e-15
4.46465e-08,5.54795e-07,6.00335e-15
4.46465e-08,5.5102e-07,6.25179e-15
4.46465e-08,5.47297e-07,6.4615e-15
4.46465e-08,5.43624e-07,6.62417e-15
4.46465e-08,5.4e-07,6.73214e-15
4.46465e-08,5.36424e-07,6.77807e-15
4.46465e-08,5.32895e-07,6.75523e-15
4.46465e-08,5.29412e-07,6.65854e-15
4.46465e-08,5.25974e-07,6.48621e-15
4.46465e-08,5.22581e-07,6.24145e-15
4.46465e-08,5.19231e-07,5.9336e-15
4.46465e-08,5.15924e-07,5.5779e-15
4.46465e-08,5.12658e-07,5.19401e-15
4.46465e-08,5.09434e-07,4.80339e-15
4.46465e-08,5.0625e-07,4.42628e-15
4.46465e-08,5.03106e-07,4.07914e-15
4.46465e-08,5e-07,3.77322e-15
4.46465e-08,4.96933e-07,3.51431e-15
4.46465e-08,4.93902e-07,3.30367e-15
4.46465e-08,4.90909e-07,3.13949e-15
4.46465e-08,4.87952e-07,3.01831e-15
4.46465e-08,4.8503e-07,2.93605e-15
4.46465e-08,4.82143e-07,2.88853e-15
4.46465e-08,4.7929e-07,2.87146e-15
4.46465e-08,4.76471e-07,2.88046e-15
4.46465e-08,4.73684e-07,2.91108e-15
4.46465e-08,4.7093e-07,2.95902e-15
4.46465e-08,4.68208e-07,3.02051e-15
4.46465e-08,4.65517e-07,3.09254e-15
4.46465e-08,4.62857e-07,3.1729e-15
4.46465e-08,4.60227e-07,3.26002e-15
4.46465e-08,4.57627e-07,3.35254e-15
4.46465e-08,4.55056e-07,3.44908e-15
4.46465e-08,4.52514e-07,3.54811e-15
4.46465e-08,4.5e-07,3.64807e-15
4.53535e-08,1e-06,1.90024e-16
4.53535e-08,9.87805e-07,2.02356e-16
4.53535e-08,9.75904e-07,2.15398e-16
4.53535e-08,9.64286e-07,2.28604e-16
4.53535e-08,9.52941e-07,2.41776e-16
4.53535e-08,9.4186e-07,2.55229e-16
4.53535e-08,9.31034e-07,2.69602e-16
4.53535e-08,9.20455e-07,2.8544e-16
4.53535e-08,9.10112e-07,3.02844e-16
4.53535e-08,9e-07,3.2142e-16
4.53535e-08,8.9011e-07,3.40584e-16
4.53535e-08,8.80435e-07,3.6e-16
4.53535e-08,8.70968e-07,3.79861e-16
4.53535e-08,8.61702e-07,4.00808e-16
4.53535e-08,8.52632e-07,4.23538e-16
4.53535e-08,8.4375e-07,4.48367e-16
4.53535e-08,8.35052e-07,4.75042e-16
4.53535e-08,8.26531e-07,5.02953e-16
4.53535e-08,8.18182e-07,5.31606e-16
4.53535e-08,8.1e-07,5.61032e-16
4.53535e-08,8.0198e-07,5.91855e-16
4.53535e-08,7.94118e-07,6.24956e-16
4.53535e-08,7.86408e-07,6.60938e-16
4.53535e-08,7.78846e-07,6.99769e-16
4.53535e-08,7.71429e-07,7.40849e-16
4.53535e-08,7.64151e-07,7.83495e-16
4.53535e-08,7.57009e-07,8.27512e-16
4.53535e-08,7.5e-07,8.73463e-16
4.53535e-08,7.43119e-07,9.22415e-16
4.53535e-08,7.36364e-07,9.75301e-16
4.53535e-08,7.2973e-07,1.03233e-15
4.53535e-08,7.23214e-07,1.0929e-15
4.53535e-08,7.16814e-07,1.15616e-15
4.53535e-08,7.10526e-07,1.22202e-15
4.53535e-08,7.04348e-07,1.29185e-15
4.53535e-08,6.98276e-07,1.36845e-15
4.53535e-08,6.92308e-07,1.45517e-15
4.53535e-08,6.86441e-07,1.55441e-15
4.53535e-08,6.80672e-07,1.66652e-15
4.53535e-08,6.75e-07,1.78968e-15
4.53535e-08,6.69421e-07,1.92107e-15
4.53535e-08,6.63934e-07,2.05864e-15
4.53535e-08,6.58537e-07,2.20269e-15
4.53535e-08,6.53226e-07,2.35614e-15
4.53535e-08,6.48e-07,2.5234e-15
4.53535e-08,6.42857e-07,2.70842e-15
4.53535e-08,6.37795e-07,2.913e-15
4.53535e-08,6.32813e-07,3.13663e-15
4.53535e-08,6.27907e-07,3.37791e-15
4.53535e-08,6.23077e-07,3.63689e-15
4.53535e-08,6.18321e-07,3.91655e-15
4.53535e-08,6.13636e-07,4.22204e-15
4.53535e-08,6.09023e-07,4.55705e-15
4.53535e-08,6.04478e-07,4.9187e-15
4.53535e-08,6e-07,5.29318e-15
4.53535e-08,5.95588e-07,5.65504e-15
4.53535e-08,5.91241e-07,5.97157e-15
4.53535e-08,5.86957e-07,6.21171e-15
4.53535e-08,5.82734e-07,6.35666e-15
4.53535e-08,5.78571e-07,6.40791e-15
4.53535e-08,5.74468e-07,6.38927e-15
4.53535e-08,5.70423e-07,6.34111e-15
4.53535e-08,5.66434e-07,6.30834e-15
4.53535e-08,5.625e-07,6.32621e-15
4.53535e-08,5.58621e-07,6.40904e-15
4.53535e-08,5.54795e-07,6.54577e-15
4.53535e-08,5.5102e-07,6.70423e-15
4.53535e-08,5.47297e-07,6.84189e-15
4.53535e-08,5.43624e-07,6.91944e-15
4.53535e-08,5.4e-07,6.91186e-15
4.53535e-08,5.36424e-07,6.81365e-15
4.53535e-08,5.32895e-07,6.63702e-15
4.53535e-08,5.29412e-07,6.4047e-15
4.53535e-08,5.25974e-07,6.14092e-15
4.53535e-08,5.22581e-07,5.86412e-15
4.53535e-08,5.19231e-07,5.58393e-15
4.53535e-08,5.15924e-07,5.30259e-15
4.53535e-08,5.12658e-07,5.01921e-15
4.53535e-08,5.09434e-07,4.73441e-15
4.53535e-08,5.0625e-07,4.45309e-15
4.53535e-08,5.03106e-07,4.18438e-15
4.53535e-08,5e-07,3.9392e-15
4.53535e-08,4.96933e-07,3.72708e-15
4.53535e-08,4.93902e-07,3.55374e-15
4.53535e-08,4.90909e-07,3.4204e-15
4.53535e-08,4.87952e-07,3.32491e-15
4.53535e-08,4.8503e-07,3.26365e-15
4.53535e-08,4.82143e-07,3.23324e-15
4.53535e-08,4.7929e-07,3.23116e-15
4.53535e-08,4.76471e-07,3.25532e-15
4.53535e-08,4.73684e-07,3.30312e-15
4.53535e-08,4.7093e-07,3.37076e-15
4.53535e-08,4.68208e-07,3.45338e-15
4.53535e-08,4.65517e-07,3.54598e-15
4.53535e-08,4.62857e-07,3.64462e-15
4.53535e-08,4.60227e-07,3.74717e-15
4.53535e-08,4.57627e-07,3.85323e-15
4.53535e-08,4.55056e-07,3.96318e-15
4.53535e-08,4.52514e-07,4.07695e-15
4.53535e-08,4.5e-07,4.19323e-15
4.60606e-08,1e-06,1.85538e-16
4.60606e-08,9.87805e-07,1.97507e-16
4.60606e-08,9.75904e-07,2.09981e-16
4.60606e-08,9.64286e-07,2.22572e-16
4.60606e-08,9.52941e-07,2.35156e-16
4.60606e-08,9.4186e-07,2.47958e-16
4.60606e-08,9.31034e-07,2.61447e-16
4.60606e-08,9.20455e-07,2.76109e-16
4.60606e-08,9.10112e-07,2.92208e-16
4.60606e-08,9e-07,3.09663e-16
4.60606e-08,8.9011e-07,3.28114e-16
4.60606e-08,8.80435e-07,3.47122e-16
4.60606e-08,8.70968e-07,3.66432e-16
4.60606e-08,8.61702e-07,3.86131e-16
4.60606e-08,8.52632e-07,4.06637e-16
4.60606e-08,8.4375e-07,4.28521e-16
4.60606e-08,8.35052e-07,4.52242e-16
4.60606e-08,8.26531e-07,4.77933e-16
4.60606e-08,8.18182e-07,5.05359e-16
4.60606e-08,8.1e-07,5.34057e-16
4.60606e-08,8.0198e-07,5.63607e-16
4.60606e-08,7.94118e-07,5.9389e-16
4.60606e-08,7.86408e-07,6.25209e-16
4.60606e-08,7.78846e-07,6.582e-16
4.60606e-08,7.71429e-07,6.93571e-16
4.60606e-08,7.64151e-07,7.31796e-16
4.60606e-08,7.57009e-07,7.72899e-16
4.60606e-08,7.5e-07,8.1646e-16
4.60606e-08,7.43119e-07,8.61834e-16
4.60606e-08,7.36364e-07,9.08502e-16
