r_p,wavelength,scat_sigma
4.88889e-08,6.11111e-07,4.32392e-15
4.88889e-08,6.16667e-07,4.02588e-15
4.88889e-08,6.22222e-07,3.75317e-15
4.88889e-08,6.27778e-07,3.50307e-15
4.88889e-08,6.33333e-07,3.2746e-15
4.88889e-08,6.38889e-07,3.06715e-15
4.88889e-08,6.44444e-07,2.87935e-15
4.88889e-08,6.5e-07,2.70877e-15
4.88889e-08,6.55556e-07,2.55228e-15
4.88889e-08,6.61111e-07,2.40683e-15
4.88889e-08,6.66667e-07,2.27008e-15
4.88889e-08,6.72222e-07,2.14092e-15
4.88889e-08,6.77778e-07,2.01933e-15
4.88889e-08,6.83333e-07,1.90603e-15
4.88889e-08,6.88889e-07,1.80193e-15
4.88889e-08,6.94444e-07,1.70756e-15
4.88889e-08,7e-07,1.62277e-15
4.88889e-08,7.05556e-07,1.5467e-15
4.88889e-08,7.11111e-07,1.47791e-15
4.88889e-08,7.16667e-07,1.41471e-15
4.88889e-08,7.22222e-07,1.35552e-15
4.88889e-08,7.27778e-07,1.29912e-15
4.88889e-08,7.33333e-07,1.24478e-15
4.88889e-08,7.38889e-07,1.19227e-15
4.88889e-08,7.44444e-07,1.14173e-15
4.88889e-08,7.5e-07,1.09353e-15
4.88889e-08,7.55556e-07,1.04802e-15
4.88889e-08,7.61111e-07,1.00546e-15
4.88889e-08,7.66667e-07,9.65855e-16
4.88889e-08,7.72222e-07,9.29035e-16
4.88889e-08,7.77778e-07,8.94635e-16
4.88889e-08,7.83333e-07,8.62205e-16
4.88889e-08,7.88889e-07,8.31297e-16
4.88889e-08,7.94444e-07,8.01541e-16
4.88889e-08,8e-07,7.72697e-16
4.88889e-08,8.05556e-07,7.44671e-16
4.88889e-08,8.11111e-07,7.17494e-16
4.88889e-08,8.16667e-07,6.91289e-16
4.88889e-08,8.22222e-07,6.66219e-16
4.88889e-08,8.27778e-07,6.42435e-16
4.88889e-08,8.33333e-07,6.20037e-16
4.88889e-08,8.38889e-07,5.9905e-16
4.88889e-08,8.44444e-07,5.79416e-16
4.88889e-08,8.5e-07,5.61003e-16
4.88889e-08,8.55556e-07,5.4363e-16
4.88889e-08,8.61111e-07,5.2709e-16
4.88889e-08,8.66667e-07,5.11186e-16
4.88889e-08,8.72222e-07,4.95747e-16
4.88889e-08,8.77778e-07,4.80655e-16
4.88889e-08,8.83333e-07,4.65845e-16
4.88889e-08,8.88889e-07,4.51312e-16
4.88889e-08,8.94444e-07,4.37094e-16
4.88889e-08,9e-07,4.23264e-16
4.88889e-08,9.05556e-07,4.09912e-16
4.88889e-08,9.11111e-07,3.97125e-16
4.88889e-08,9.16667e-07,3.84973e-16
4.88889e-08,9.22222e-07,3.73499e-16
4.88889e-08,9.27778e-07,3.62714e-16
4.88889e-08,9.33333e-07,3.52594e-16
4.88889e-08,9.38889e-07,3.43083e-16
4.88889e-08,9.44444e-07,3.34102e-16
4.88889e-08,9.5e-07,3.25556e-16
4.88889e-08,9.55556e-07,3.17346e-16
4.88889e-08,9.61111e-07,3.09378e-16
4.88889e-08,9.66667e-07,3.01572e-16
4.88889e-08,9.72222e-07,2.93868e-16
4.88889e-08,9.77778e-07,2.86226e-16
4.88889e-08,9.83333e-07,2.78634e-16
4.88889e-08,9.88889e-07,2.71101e-16
4.88889e-08,9.94444e-07,2.63654e-16
4.88889e-08,1e-06,2.56335e-16
4.9596e-08,4.5e-07,6.72892e-15
4.9596e-08,4.55556e-07,6.35294e-15
4.9596e-08,4.61111e-07,6.0037e-15
4.9596e-08,4.66667e-07,5.71893e-15
4.9596e-08,4.72222e-07,5.51685e-15
4.9596e-08,4.77778e-07,5.41423e-15
4.9596e-08,4.83333e-07,5.4534e-15
4.9596e-08,4.88889e-07,5.70267e-15
4.9596e-08,4.94444e-07,6.22266e-15
4.9596e-08,5e-07,7.0224e-15
4.9596e-08,5.05556e-07,8.0374e-15
4.9596e-08,5.11111e-07,9.1439e-15
4.9596e-08,5.16667e-07,1.01986e-14
4.9596e-08,5.22222e-07,1.10802e-14
4.9596e-08,5.27778e-07,1.17144e-14
4.9596e-08,5.33333e-07,1.20751e-14
4.9596e-08,5.38889e-07,1.21713e-14
4.9596e-08,5.44444e-07,1.20308e-14
4.9596e-08,5.5e-07,1.16883e-14
4.9596e-08,5.55556e-07,1.11815e-14
4.9596e-08,5.61111e-07,1.05515e-14
4.9596e-08,5.66667e-07,9.84261e-15
4.9596e-08,5.72222e-07,9.10008e-15
4.9596e-08,5.77778e-07,8.36516e-15
4.9596e-08,5.83333e-07,7.66985e-15
4.9596e-08,5.88889e-07,7.0337e-15
4.9596e-08,5.94444e-07,6.46373e-15
4.9596e-08,6e-07,5.95724e-15
4.9596e-08,6.05556e-07,5.50615e-15
4.9596e-08,6.11111e-07,5.10119e-15
4.9596e-08,6.16667e-07,4.73465e-15
4.9596e-08,6.22222e-07,4.40143e-15
4.9596e-08,6.27778e-07,4.09858e-15
4.9596e-08,6.33333e-07,3.82419e-15
4.9596e-08,6.38889e-07,3.57621e-15
4.9596e-08,6.44444e-07,3.35187e-15
4.9596e-08,6.5e-07,3.14771e-15
4.9596e-08,6.55556e-07,2.96005e-15
4.9596e-08,6.61111e-07,2.78569e-15
4.9596e-08,6.66667e-07,2.62239e-15
4.9596e-08,6.72222e-07,2.46908e-15
4.9596e-08,6.77778e-07,2.32569e-15
4.9596e-08,6.83333e-07,2.19275e-15
4.9596e-08,6.88889e-07,2.07088e-15
4.9596e-08,6.94444e-07,1.96035e-15
4.9596e-08,7e-07,1.8608e-15
4.9596e-08,7.05556e-07,1.77125e-15
4.9596e-08,7.11111e-07,1.69023e-15
4.9596e-08,7.16667e-07,1.61601e-15
4.9596e-08,7.22222e-07,1.54695e-15
4.9596e-08,7.27778e-07,1.48168e-15
4.9596e-08,7.33333e-07,1.41927e-15
4.9596e-08,7.38889e-07,1.35925e-15
4.9596e-08,7.44444e-07,1.30155e-15
4.9596e-08,7.5e-07,1.24634e-15
4.9596e-08,7.55556e-07,1.19391e-15
4.9596e-08,7.61111e-07,1.14451e-15
4.9596e-08,7.66667e-07,1.09825e-15
4.9596e-08,7.72222e-07,1.05508e-15
4.9596e-08,7.77778e-07,1.01478e-15
4.9596e-08,7.83333e-07,9.76996e-16
4.9596e-08,7.88889e-07,9.41325e-16
4.9596e-08,7.94444e-07,9.07368e-16
4.9596e-08,8e-07,8.7479e-16
4.9596e-08,8.05556e-07,8.43362e-16
4.9596e-08,8.11111e-07,8.12964e-16
4.9596e-08,8.16667e-07,7.83582e-16
4.9596e-08,8.22222e-07,7.55276e-16
4.9596e-08,8.27778e-07,7.2815e-16
4.9596e-08,8.33333e-07,7.02309e-16
4.9596e-08,8.38889e-07,6.77833e-16
4.9596e-08,8.44444e-07,6.54752e-16
4.9596e-08,8.5e-07,6.33039e-16
4.9596e-08,8.55556e-07,6.12607e-16
4.9596e-08,8.61111e-07,5.93325e-16
4.9596e-08,8.66667e-07,5.75033e-16
4.9596e-08,8.72222e-07,5.57561e-16
4.9596e-08,8.77778e-07,5.40749e-16
4.9596e-08,8.83333e-07,5.24464e-16
4.9596e-08,8.88889e-07,5.0861e-16
4.9596e-08,8.94444e-07,4.9313e-16
4.9596e-08,9e-07,4.78011e-16
4.9596e-08,9.05556e-07,4.63271e-16
4.9596e-08,9.11111e-07,4.48955e-16
4.9596e-08,9.16667e-07,4.35119e-16
4.9596e-08,9.22222e-07,4.21823e-16
4.9596e-08,9.27778e-07,4.09117e-16
4.9596e-08,9.33333e-07,3.97037e-16
4.9596e-08,9.38889e-07,3.85596e-16
4.9596e-08,9.44444e-07,3.74783e-16
4.9596e-08,9.5e-07,3.64564e-16
4.9596e-08,9.55556e-07,3.54889e-16
4.9596e-08,9.61111e-07,3.4569e-16
4.9596e-08,9.66667e-07,3.36892e-16
4.9596e-08,9.72222e-07,3.28421e-16
4.9596e-08,9.77778e-07,3.20205e-16
4.9596e-08,9.83333e-07,3.12182e-16
4.9596e-08,9.88889e-07,3.04305e-16
4.9596e-08,9.94444e-07,2.96542e-16
4.9596e-08,1e-06,2.88877e-16
5.0303e-08,4.5e-07,7.01325e-15
5.0303e-08,4.55556e-07,6.64527e-15
5.0303e-08,4.61111e-07,6.28447e-15
5.0303e-08,4.66667e-07,5.97015e-15
5.0303e-08,4.72222e-07,5.7481e-15
5.0303e-08,4.77778e-07,5.65282e-15
5.0303e-08,4.83333e-07,5.71582e-15
5.0303e-08,4.88889e-07,5.9843e-15
5.0303e-08,4.94444e-07,6.51836e-15
5.0303e-08,5e-07,7.35597e-15
5.0303e-08,5.05556e-07,8.46853e-15
5.0303e-08,5.11111e-07,9.74175e-15
5.0303e-08,5.16667e-07,1.09994e-14
5.0303e-08,5.22222e-07,1.20578e-14
5.0303e-08,5.27778e-07,1.27821e-14
5.0303e-08,5.33333e-07,1.31168e-14
5.0303e-08,5.38889e-07,1.30831e-14
5.0303e-08,5.44444e-07,1.27521e-14
5.0303e-08,5.5e-07,1.22112e-14
5.0303e-08,5.55556e-07,1.154e-14
5.0303e-08,5.61111e-07,1.0799e-14
5.0303e-08,5.66667e-07,1.0031e-14
5.0303e-08,5.72222e-07,9.26628e-15
5.0303e-08,5.77778e-07,8.5284e-15
5.0303e-08,5.83333e-07,7.83543e-15
5.0303e-08,5.88889e-07,7.19964e-15
5.0303e-08,5.94444e-07,6.62643e-15
5.0303e-08,6e-07,6.11452e-15
5.0303e-08,6.05556e-07,5.6578e-15
5.0303e-08,6.11111e-07,5.24804e-15
5.0303e-08,6.16667e-07,4.87751e-15
5.0303e-08,6.22222e-07,4.54042e-15
5.0303e-08,6.27778e-07,4.23314e-15
5.0303e-08,6.33333e-07,3.95346e-15
5.0303e-08,6.38889e-07,3.69946e-15
5.0303e-08,6.44444e-07,3.46881e-15
5.0303e-08,6.5e-07,3.25848e-15
5.0303e-08,6.55556e-07,3.0651e-15
5.0303e-08,6.61111e-07,2.88554e-15
5.0303e-08,6.66667e-07,2.71752e-15
5.0303e-08,6.72222e-07,2.55984e-15
5.0303e-08,6.77778e-07,2.41234e-15
5.0303e-08,6.83333e-07,2.2755e-15
5.0303e-08,6.88889e-07,2.14996e-15
5.0303e-08,6.94444e-07,2.03598e-15
5.0303e-08,7e-07,1.93324e-15
5.0303e-08,7.05556e-07,1.8407e-15
5.0303e-08,7.11111e-07,1.75684e-15
5.0303e-08,7.16667e-07,1.67987e-15
5.0303e-08,7.22222e-07,1.6081e-15
5.0303e-08,7.27778e-07,1.54016e-15
5.0303e-08,7.33333e-07,1.47517e-15
5.0303e-08,7.38889e-07,1.41272e-15
5.0303e-08,7.44444e-07,1.35279e-15
5.0303e-08,7.5e-07,1.29561e-15
5.0303e-08,7.55556e-07,1.24146e-15
5.0303e-08,7.61111e-07,1.19055e-15
5.0303e-08,7.66667e-07,1.14293e-15
5.0303e-08,7.72222e-07,1.09845e-15
5.0303e-08,7.77778e-07,1.0568e-15
5.0303e-08,7.83333e-07,1.01758e-15
5.0303e-08,7.88889e-07,9.8035e-16
5.0303e-08,7.94444e-07,9.44743e-16
5.0303e-08,8e-07,9.10479e-16
5.0303e-08,8.05556e-07,8.77404e-16
5.0303e-08,8.11111e-07,8.4548e-16
5.0303e-08,8.16667e-07,8.14759e-16
5.0303e-08,8.22222e-07,7.85341e-16
5.0303e-08,8.27778e-07,7.57332e-16
5.0303e-08,8.33333e-07,7.30811e-16
5.0303e-08,8.38889e-07,7.05797e-16
5.0303e-08,8.44444e-07,6.82248e-16
5.0303e-08,8.5e-07,6.60057e-16
5.0303e-08,8.55556e-07,6.39072e-16
5.0303e-08,8.61111e-07,6.19111e-16
5.0303e-08,8.66667e-07,5.99995e-16
5.0303e-08,8.72222e-07,5.81561e-16
5.0303e-08,8.77778e-07,5.63684e-16
5.0303e-08,8.83333e-07,5.46283e-16
5.0303e-08,8.88889e-07,5.29324e-16
5.0303e-08,8.94444e-07,5.12816e-16
5.0303e-08,9e-07,4.96797e-16
5.0303e-08,9.05556e-07,4.81326e-16
5.0303e-08,9.11111e-07,4.66464e-16
5.0303e-08,9.16667e-07,4.52265e-16
5.0303e-08,9.22222e-07,4.38765e-16
5.0303e-08,9.27778e-07,4.25972e-16
5.0303e-08,9.33333e-07,4.1387e-16
5.0303e-08,9.38889e-07,4.02417e-16
5.0303e-08,9.44444e-07,3.91547e-16
5.0303e-08,9.5e-07,3.81184e-16
5.0303e-08,9.55556e-07,3.71242e-16
5.0303e-08,9.61111e-07,3.61641e-16
5.0303e-08,9.66667e-07,3.52305e-16
5.0303e-08,9.72222e-07,3.43175e-16
5.0303e-08,9.77778e-07,3.3421e-16
5.0303e-08,9.83333e-07,3.25388e-16
5.0303e-08,9.88889e-07,3.16704e-16
5.0303e-08,9.94444e-07,3.08172e-16
5.0303e-08,1e-06,2.99816e-16
5.10101e-08,4.5e-07,7.44352e-15
5.10101e-08,4.55556e-07,7.05386e-15
5.10101e-08,4.61111e-07,6.68631e-15
5.10101e-08,4.66667e-07,6.37054e-15
5.10101e-08,4.72222e-07,6.13848e-15
5.10101e-08,4.77778e-07,6.02871e-15
5.10101e-08,4.83333e-07,6.09202e-15
5.10101e-08,4.88889e-07,6.38786e-15
5.10101e-08,4.94444e-07,6.96653e-15
5.10101e-08,5e-07,7.84127e-15
5.10101e-08,5.05556e-07,8.96289e-15
5.10101e-08,5.11111e-07,1.02119e-14
5.10101e-08,5.16667e-07,1.14179e-14
5.10101e-08,5.22222e-07,1.2402e-14
5.10101e-08,5.27778e-07,1.3028e-14
5.10101e-08,5.33333e-07,1.3239e-14
5.10101e-08,5.38889e-07,1.30665e-14
5.10101e-08,5.44444e-07,1.26082e-14
5.10101e-08,5.5e-07,1.19886e-14
5.10101e-08,5.55556e-07,1.13182e-14
5.10101e-08,5.61111e-07,1.06679e-14
5.10101e-08,5.66667e-07,1.00638e-14
5.10101e-08,5.72222e-07,9.49866e-15
5.10101e-08,5.77778e-07,8.95141e-15
5.10101e-08,5.83333e-07,8.40379e-15
5.10101e-08,5.88889e-07,7.84982e-15
5.10101e-08,5.94444e-07,7.29632e-15
5.10101e-08,6e-07,6.7578e-15
5.10101e-08,6.05556e-07,6.24955e-15
5.10101e-08,6.11111e-07,5.78251e-15
5.10101e-08,6.16667e-07,5.36105e-15
5.10101e-08,6.22222e-07,4.9837e-15
5.10101e-08,6.27778e-07,4.64541e-15
5.10101e-08,6.33333e-07,4.33991e-15
5.10101e-08,6.38889e-07,4.06153e-15
5.10101e-08,6.44444e-07,3.80591e-15
5.10101e-08,6.5e-07,3.57e-15
5.10101e-08,6.55556e-07,3.35169e-15
5.10101e-08,6.61111e-07,3.14944e-15
5.10101e-08,6.66667e-07,2.96198e-15
5.10101e-08,6.72222e-07,2.78831e-15
5.10101e-08,6.77778e-07,2.62767e-15
5.10101e-08,6.83333e-07,2.47955e-15
5.10101e-08,6.88889e-07,2.34359e-15
5.10101e-08,6.94444e-07,2.21942e-15
5.10101e-08,7e-07,2.10649e-15
5.10101e-08,7.05556e-07,2.00394e-15
5.10101e-08,7.11111e-07,1.91061e-15
5.10101e-08,7.16667e-07,1.82508e-15
5.10101e-08,7.22222e-07,1.74591e-15
5.10101e-08,7.27778e-07,1.67174e-15
5.10101e-08,7.33333e-07,1.60148e-15
5.10101e-08,7.38889e-07,1.53443e-15
5.10101e-08,7.44444e-07,1.47022e-15
5.10101e-08,7.5e-07,1.40879e-15
5.10101e-08,7.55556e-07,1.35024e-15
5.10101e-08,7.61111e-07,1.29474e-15
5.10101e-08,7.66667e-07,1.24243e-15
5.10101e-08,7.72222e-07,1.19328e-15
5.10101e-08,7.77778e-07,1.14717e-15
5.10101e-08,7.83333e-07,1.10384e-15
5.10101e-08,7.88889e-07,1.06294e-15
5.10101e-08,7.94444e-07,1.02411e-15
5.10101e-08,8e-07,9.87052e-16
5.10101e-08,8.05556e-07,9.51511e-16
5.10101e-08,8.11111e-07,9.17343e-16
5.10101e-08,8.16667e-07,8.84488e-16
5.10101e-08,8.22222e-07,8.52955e-16
5.10101e-08,8.27778e-07,8.2279e-16
5.10101e-08,8.33333e-07,7.94044e-16
5.10101e-08,8.38889e-07,7.66746e-16
5.10101e-08,8.44444e-07,7.40886e-16
5.10101e-08,8.5e-07,7.16406e-16
5.10101e-08,8.55556e-07,6.93206e-16
5.10101e-08,8.61111e-07,6.71155e-16
5.10101e-08,8.66667e-07,6.50108e-16
5.10101e-08,8.72222e-07,6.29925e-16
5.10101e-08,8.77778e-07,6.10481e-16
5.10101e-08,8.83333e-07,5.91685e-16
5.10101e-08,8.88889e-07,5.73477e-16
5.10101e-08,8.94444e-07,5.55833e-16
5.10101e-08,9e-07,5.38755e-16
5.10101e-08,9.05556e-07,5.22267e-16
5.10101e-08,9.11111e-07,5.06398e-16
5.10101e-08,9.16667e-07,4.91178e-16
5.10101e-08,9.22222e-07,4.76627e-16
5.10101e-08,9.27778e-07,4.6275e-16
5.10101e-08,9.33333e-07,4.4953e-16
5.10101e-08,9.38889e-07,4.36935e-16
5.10101e-08,9.44444e-07,4.24916e-16
5.10101e-08,9.5e-07,4.13413e-16
5.10101e-08,9.55556e-07,4.02363e-16
5.10101e-08,9.61111e-07,3.91701e-16
5.10101e-08,9.66667e-07,3.81372e-16
5.10101e-08,9.72222e-07,3.71327e-16
5.10101e-08,9.77778e-07,3.61533e-16
5.10101e-08,9.83333e-07,3.5197e-16
5.10101e-08,9.88889e-07,3.42633e-16
5.10101e-08,9.94444e-07,3.33526e-16
5.10101e-08,1e-06,3.24663e-16
5.17172e-08,4.5e-07,7.90422e-15
5.17172e-08,4.55556e-07,7.48107e-15
5.17172e-08,4.61111e-07,7.07631e-15
5.17172e-08,4.66667e-07,6.74796e-15
5.17172e-08,4.72222e-07,6.52185e-15
5.17172e-08,4.77778e-07,6.40819e-15
5.17172e-08,4.83333e-07,6.44801e-15
5.17172e-08,4.88889e-07,6.72512e-15
5.17172e-08,4.94444e-07,7.31867e-15
5.17172e-08,5e-07,8.23362e-15
5.17172e-08,5.05556e-07,9.36792e-15
5.17172e-08,5.11111e-07,1.05437e-14
5.17172e-08,5.16667e-07,1.15802e-14
5.17172e-08,5.22222e-07,1.23616e-14
5.17172e-08,5.27778e-07,1.28612e-14
5.17172e-08,5.33333e-07,1.31204e-14
5.17172e-08,5.38889e-07,1.32027e-14
5.17172e-08,5.44444e-07,1.31544e-14
5.17172e-08,5.5e-07,1.29894e-14
5.17172e-08,5.55556e-07,1.26984e-14
5.17172e-08,5.61111e-07,1.22702e-14
5.17172e-08,5.66667e-07,1.17093e-14
5.17172e-08,5.72222e-07,1.10423e-14
5.17172e-08,5.77778e-07,1.03119e-14
5.17172e-08,5.83333e-07,9.56444e-15
5.17172e-08,5.88889e-07,8.83836e-15
5.17172e-08,5.94444e-07,8.15783e-15
5.17172e-08,6e-07,7.53279e-15
5.17172e-08,6.05556e-07,6.96328e-15
5.17172e-08,6.11111e-07,6.44485e-15
5.17172e-08,6.16667e-07,5.97277e-15
5.17172e-08,6.22222e-07,5.54376e-15
5.17172e-08,6.27778e-07,5.15573e-15
5.17172e-08,6.33333e-07,4.80653e-15
5.17172e-08,6.38889e-07,4.49287e-15
5.17172e-08,6.44444e-07,4.20998e-15
5.17172e-08,6.5e-07,3.95227e-15
5.17172e-08,6.55556e-07,3.71431e-15
5.17172e-08,6.61111e-07,3.49194e-15
5.17172e-08,6.66667e-07,3.28279e-15
5.17172e-08,6.72222e-07,3.08632e-15
5.17172e-08,6.77778e-07,2.90324e-15
5.17172e-08,6.83333e-07,2.7347e-15
5.17172e-08,6.88889e-07,2.58155e-15
5.17172e-08,6.94444e-07,2.44375e-15
5.17172e-08,7e-07,2.32026e-15
5.17172e-08,7.05556e-07,2.20919e-15
5.17172e-08,7.11111e-07,2.10819e-15
5.17172e-08,7.16667e-07,2.01488e-15
5.17172e-08,7.22222e-07,1.9273e-15
5.17172e-08,7.27778e-07,1.84404e-15
5.17172e-08,7.33333e-07,1.76439e-15
5.17172e-08,7.38889e-07,1.68818e-15
5.17172e-08,7.44444e-07,1.61556e-15
5.17172e-08,7.5e-07,1.54685e-15
5.17172e-08,7.55556e-07,1.48227e-15
5.17172e-08,7.61111e-07,1.42185e-15
5.17172e-08,7.66667e-07,1.36542e-15
5.17172e-08,7.72222e-07,1.31256e-15
5.17172e-08,7.77778e-07,1.26279e-15
5.17172e-08,7.83333e-07,1.21556e-15
5.17172e-08,7.88889e-07,1.17042e-15
5.17172e-08,7.94444e-07,1.12704e-15
5.17172e-08,8e-07,1.08522e-15
5.17172e-08,8.05556e-07,1.04494e-15
5.17172e-08,8.11111e-07,1.00627e-15
5.17172e-08,8.16667e-07,9.6932e-16
5.17172e-08,8.22222e-07,9.3422e-16
5.17172e-08,8.27778e-07,9.01047e-16
5.17172e-08,8.33333e-07,8.69805e-16
5.17172e-08,8.38889e-07,8.40415e-16
5.17172e-08,8.44444e-07,8.12724e-16
5.17172e-08,8.5e-07,7.86525e-16
5.17172e-08,8.55556e-07,7.61584e-16
5.17172e-08,8.61111e-07,7.37675e-16
5.17172e-08,8.66667e-07,7.146e-16
5.17172e-08,8.72222e-07,6.92215e-16
5.17172e-08,8.77778e-07,6.70431e-16
5.17172e-08,8.83333e-07,6.49221e-16
5.17172e-08,8.88889e-07,6.28608e-16
5.17172e-08,8.94444e-07,6.08648e-16
5.17172e-08,9e-07,5.89417e-16
5.17172e-08,9.05556e-07,5.70991e-16
5.17172e-08,9.11111e-07,5.5343e-16
5.17172e-08,9.16667e-07,5.36767e-16
5.17172e-08,9.22222e-07,5.21003e-16
5.17172e-08,9.27778e-07,5.06102e-16
5.17172e-08,9.33333e-07,4.92001e-16
5.17172e-08,9.38889e-07,4.7861e-16
5.17172e-08,9.44444e-07,4.65825e-16
5.17172e-08,9.5e-07,4.53539e-16
5.17172e-08,9.55556e-07,4.4165e-16
5.17172e-08,9.61111e-07,4.3007e-16
5.17172e-08,9.66667e-07,4.18732e-16
5.17172e-08,9.72222e-07,4.07592e-16
5.17172e-08,9.77778e-07,3.96631e-16
5.17172e-08,9.83333e-07,3.85852e-16
5.17172e-08,9.88889e-07,3.75278e-16
5.17172e-08,9.94444e-07,3.64945e-16
5.17172e-08,1e-06,3.54899e-16
5.24242e-08,4.5e-07,8.41863e-15
5.24242e-08,4.55556e-07,7.98667e-15
5.24242e-08,4.61111e-07,7.57452e-15
5.24242e-08,4.66667e-07,7.2139e-15
5.24242e-08,4.72222e-07,6.93828e-15
5.24242e-08,4.77778e-07,6.79038e-15
5.24242e-08,4.83333e-07,6.82843e-15
5.24242e-08,4.88889e-07,7.11646e-15
5.24242e-08,4.94444e-07,7.69756e-15
5.24242e-08,5e-07,8.56561e-15
5.24242e-08,5.05556e-07,9.65459e-15
5.24242e-08,5.11111e-07,1.0853e-14
5.24242e-08,5.16667e-07,1.20354e-14
5.24242e-08,5.22222e-07,1.30939e-14
5.24242e-08,5.27778e-07,1.39556e-14
5.24242e-08,5.33333e-07,1.45835e-14
5.24242e-08,5.38889e-07,1.49661e-14
5.24242e-08,5.44444e-07,1.51048e-14
5.24242e-08,5.5e-07,1.5008e-14
5.24242e-08,5.55556e-07,1.46903e-14
5.24242e-08,5.61111e-07,1.4176e-14
5.24242e-08,5.66667e-07,1.3501e-14
5.24242e-08,5.72222e-07,1.27113e-14
5.24242e-08,5.77778e-07,1.18573e-14
5.24242e-08,5.83333e-07,1.09867e-14
5.24242e-08,5.88889e-07,1.01383e-14
5.24242e-08,5.94444e-07,9.33859e-15
5.24242e-08,6e-07,8.60196e-15
5.24242e-08,6.05556e-07,7.93291e-15
5.24242e-08,6.11111e-07,7.32958e-15
5.24242e-08,6.16667e-07,6.78692e-15
5.24242e-08,6.22222e-07,6.29885e-15
5.24242e-08,6.27778e-07,5.85935e-15
5.24242e-08,6.33333e-07,5.4627e-15
5.24242e-08,6.38889e-07,5.10343e-15
5.24242e-08,6.44444e-07,4.77628e-15
5.24242e-08,6.5e-07,4.47635e-15
5.24242e-08,6.55556e-07,4.19945e-15
5.24242e-08,6.61111e-07,3.94235e-15
5.24242e-08,6.66667e-07,3.70299e-15
5.24242e-08,6.72222e-07,3.48035e-15
5.24242e-08,6.77778e-07,3.27418e-15
5.24242e-08,6.83333e-07,3.08455e-15
5.24242e-08,6.88889e-07,2.91143e-15
5.24242e-08,6.94444e-07,2.75438e-15
5.24242e-08,7e-07,2.61236e-15
5.24242e-08,7.05556e-07,2.48382e-15
5.24242e-08,7.11111e-07,2.36684e-15
5.24242e-08,7.16667e-07,2.25939e-15
5.24242e-08,7.22222e-07,2.1596e-15
5.24242e-08,7.27778e-07,2.06589e-15
5.24242e-08,7.33333e-07,1.97716e-15
5.24242e-08,7.38889e-07,1.8927e-15
5.24242e-08,7.44444e-07,1.81219e-15
5.24242e-08,7.5e-07,1.73556e-15
5.24242e-08,7.55556e-07,1.66282e-15
5.24242e-08,7.61111e-07,1.59405e-15
5.24242e-08,7.66667e-07,1.52921e-15
5.24242e-08,7.72222e-07,1.46818e-15
5.24242e-08,7.77778e-07,1.41073e-15
5.24242e-08,7.83333e-07,1.35655e-15
5.24242e-08,7.88889e-07,1.30529e-15
5.24242e-08,7.94444e-07,1.25663e-15
5.24242e-08,8e-07,1.21027e-15
5.24242e-08,8.05556e-07,1.16598e-15
5.24242e-08,8.11111e-07,1.12362e-15
5.24242e-08,8.16667e-07,1.08308e-15
5.24242e-08,8.22222e-07,1.04432e-15
5.24242e-08,8.27778e-07,1.00732e-15
5.24242e-08,8.33333e-07,9.72053e-16
5.24242e-08,8.38889e-07,9.38497e-16
5.24242e-08,8.44444e-07,9.06595e-16
5.24242e-08,8.5e-07,8.76271e-16
5.24242e-08,8.55556e-07,8.47422e-16
5.24242e-08,8.61111e-07,8.19932e-16
5.24242e-08,8.66667e-07,7.93678e-16
5.24242e-08,8.72222e-07,7.68539e-16
5.24242e-08,8.77778e-07,7.4441e-16
5.24242e-08,8.83333e-07,7.212e-16
5.24242e-08,8.88889e-07,6.98843e-16
5.24242e-08,8.94444e-07,6.77292e-16
5.24242e-08,9e-07,6.56518e-16
5.24242e-08,9.05556e-07,6.36509e-16
5.24242e-08,9.11111e-07,6.17257e-16
5.24242e-08,9.16667e-07,5.9876e-16
5.24242e-08,9.22222e-07,5.81012e-16
5.24242e-08,9.27778e-07,5.64003e-16
5.24242e-08,9.33333e-07,5.47711e-16
5.24242e-08,9.38889e-07,5.32109e-16
5.24242e-08,9.44444e-07,5.17159e-16
5.24242e-08,9.5e-07,5.0282e-16
5.24242e-08,9.55556e-07,4.89043e-16
5.24242e-08,9.61111e-07,4.75781e-16
5.24242e-08,9.66667e-07,4.62989e-16
5.24242e-08,9.72222e-07,4.50625e-16
5.24242e-08,9.77778e-07,4.38652e-16
5.24242e-08,9.83333e-07,4.27044e-16
5.24242e-08,9.88889e-07,4.15779e-16
5.24242e-08,9.94444e-07,4.04844e-16
5.24242e-08,1e-06,3.94232e-16
5.31313e-08,4.5e-07,9.15927e-15
5.31313e-08,4.55556e-07,8.70868e-15
5.31313e-08,4.61111e-07,8.25807e-15
5.31313e-08,4.66667e-07,7.86785e-15
5.31313e-08,4.72222e-07,7.59745e-15
5.31313e-08,4.77778e-07,7.48273e-15
5.31313e-08,4.83333e-07,7.56182e-15
5.31313e-08,4.88889e-07,7.90763e-15
5.31313e-08,4.94444e-07,8.61171e-15
5.31313e-08,5e-07,9.71752e-15
5.31313e-08,5.05556e-07,1.11566e-14
5.31313e-08,5.11111e-07,1.27433e-14
5.31313e-08,5.16667e-07,1.42371e-14
5.31313e-08,5.22222e-07,1.54319e-14
5.31313e-08,5.27778e-07,1.62185e-14
5.31313e-08,5.33333e-07,1.65927e-14
5.31313e-08,5.38889e-07,1.66176e-14
