r_p,wavelength,abs_sigma
4.53535e-08,9.44444e-07,1.05236e-16
4.53535e-08,9.5e-07,1.0642e-16
4.53535e-08,9.55556e-07,1.06874e-16
4.53535e-08,9.61111e-07,1.06447e-16
4.53535e-08,9.66667e-07,1.05099e-16
4.53535e-08,9.72222e-07,1.02895e-16
4.53535e-08,9.77778e-07,9.99937e-17
4.53535e-08,9.83333e-07,9.66236e-17
4.53535e-08,9.88889e-07,9.30554e-17
4.53535e-08,9.94444e-07,8.95734e-17
4.53535e-08,1e-06,8.64471e-17
4.60606e-08,4.5e-07,1.29583e-14
4.60606e-08,4.55556e-07,1.2927e-14
4.60606e-08,4.61111e-07,1.29531e-14
4.60606e-08,4.66667e-07,1.30968e-14
4.60606e-08,4.72222e-07,1.33886e-14
4.60606e-08,4.77778e-07,1.38262e-14
4.60606e-08,4.83333e-07,1.44158e-14
4.60606e-08,4.88889e-07,1.518e-14
4.60606e-08,4.94444e-07,1.61018e-14
4.60606e-08,5e-07,1.70625e-14
4.60606e-08,5.05556e-07,1.78522e-14
4.60606e-08,5.11111e-07,1.82619e-14
4.60606e-08,5.16667e-07,1.81888e-14
4.60606e-08,5.22222e-07,1.76748e-14
4.60606e-08,5.27778e-07,1.68575e-14
4.60606e-08,5.33333e-07,1.58763e-14
4.60606e-08,5.38889e-07,1.48033e-14
4.60606e-08,5.44444e-07,1.36371e-14
4.60606e-08,5.5e-07,1.23478e-14
4.60606e-08,5.55556e-07,1.09328e-14
4.60606e-08,5.61111e-07,9.44503e-15
4.60606e-08,5.66667e-07,7.98096e-15
4.60606e-08,5.72222e-07,6.64292e-15
4.60606e-08,5.77778e-07,5.50141e-15
4.60606e-08,5.83333e-07,4.57713e-15
4.60606e-08,5.88889e-07,3.84708e-15
4.60606e-08,5.94444e-07,3.26604e-15
4.60606e-08,6e-07,2.78932e-15
4.60606e-08,6.05556e-07,2.38669e-15
4.60606e-08,6.11111e-07,2.04424e-15
4.60606e-08,6.16667e-07,1.75786e-15
4.60606e-08,6.22222e-07,1.52457e-15
4.60606e-08,6.27778e-07,1.33693e-15
4.60606e-08,6.33333e-07,1.18256e-15
4.60606e-08,6.38889e-07,1.04748e-15
4.60606e-08,6.44444e-07,9.20798e-16
4.60606e-08,6.5e-07,7.978e-16
4.60606e-08,6.55556e-07,6.8037e-16
4.60606e-08,6.61111e-07,5.74802e-16
4.60606e-08,6.66667e-07,4.88335e-16
4.60606e-08,6.72222e-07,4.25919e-16
4.60606e-08,6.77778e-07,3.88345e-16
4.60606e-08,6.83333e-07,3.72107e-16
4.60606e-08,6.88889e-07,3.70697e-16
4.60606e-08,6.94444e-07,3.7658e-16
4.60606e-08,7e-07,3.83099e-16
4.60606e-08,7.05556e-07,3.85726e-16
4.60606e-08,7.11111e-07,3.82455e-16
4.60606e-08,7.16667e-07,3.7345e-16
4.60606e-08,7.22222e-07,3.60225e-16
4.60606e-08,7.27778e-07,3.44751e-16
4.60606e-08,7.33333e-07,3.28732e-16
4.60606e-08,7.38889e-07,3.1322e-16
4.60606e-08,7.44444e-07,2.98571e-16
4.60606e-08,7.5e-07,2.84642e-16
4.60606e-08,7.55556e-07,2.7109e-16
4.60606e-08,7.61111e-07,2.57655e-16
4.60606e-08,7.66667e-07,2.44316e-16
4.60606e-08,7.72222e-07,2.31326e-16
4.60606e-08,7.77778e-07,2.19117e-16
4.60606e-08,7.83333e-07,2.0815e-16
4.60606e-08,7.88889e-07,1.98761e-16
4.60606e-08,7.94444e-07,1.91053e-16
4.60606e-08,8e-07,1.8486e-16
4.60606e-08,8.05556e-07,1.7979e-16
4.60606e-08,8.11111e-07,1.75323e-16
4.60606e-08,8.16667e-07,1.70928e-16
4.60606e-08,8.22222e-07,1.66183e-16
4.60606e-08,8.27778e-07,1.60856e-16
4.60606e-08,8.33333e-07,1.54934e-16
4.60606e-08,8.38889e-07,1.4861e-16
4.60606e-08,8.44444e-07,1.42226e-16
4.60606e-08,8.5e-07,1.36185e-16
4.60606e-08,8.55556e-07,1.30872e-16
4.60606e-08,8.61111e-07,1.26569e-16
4.60606e-08,8.66667e-07,1.2341e-16
4.60606e-08,8.72222e-07,1.21365e-16
4.60606e-08,8.77778e-07,1.20245e-16
4.60606e-08,8.83333e-07,1.19749e-16
4.60606e-08,8.88889e-07,1.19513e-16
4.60606e-08,8.94444e-07,1.19175e-16
4.60606e-08,9e-07,1.18428e-16
4.60606e-08,9.05556e-07,1.17063e-16
4.60606e-08,9.11111e-07,1.14995e-16
4.60606e-08,9.16667e-07,1.12264e-16
4.60606e-08,9.22222e-07,1.09023e-16
4.60606e-08,9.27778e-07,1.05504e-16
4.60606e-08,9.33333e-07,1.01988e-16
4.60606e-08,9.38889e-07,9.87561e-17
4.60606e-08,9.44444e-07,9.60553e-17
4.60606e-08,9.5e-07,9.40677e-17
4.60606e-08,9.55556e-07,9.28902e-17
4.60606e-08,9.61111e-07,9.2527e-17
4.60606e-08,9.66667e-07,9.28942e-17
4.60606e-08,9.72222e-07,9.38338e-17
4.60606e-08,9.77778e-07,9.51356e-17
4.60606e-08,9.83333e-07,9.65633e-17
4.60606e-08,9.88889e-07,9.78816e-17
4.60606e-08,9.94444e-07,9.88812e-17
4.60606e-08,1e-06,9.93985e-17
4.67677e-08,4.5e-07,1.31842e-14
4.67677e-08,4.55556e-07,1.31524e-14
4.67677e-08,4.61111e-07,1.32124e-14
4.67677e-08,4.66667e-07,1.33937e-14
4.67677e-08,4.72222e-07,1.36969e-14
4.67677e-08,4.77778e-07,1.41311e-14
4.67677e-08,4.83333e-07,1.4734e-14
4.67677e-08,4.88889e-07,1.55329e-14
4.67677e-08,4.94444e-07,1.64771e-14
4.67677e-08,5e-07,1.74073e-14
4.67677e-08,5.05556e-07,1.80995e-14
4.67677e-08,5.11111e-07,1.83588e-14
4.67677e-08,5.16667e-07,1.81023e-14
4.67677e-08,5.22222e-07,1.73811e-14
4.67677e-08,5.27778e-07,1.6337e-14
4.67677e-08,5.33333e-07,1.5129e-14
4.67677e-08,5.38889e-07,1.38728e-14
4.67677e-08,5.44444e-07,1.26203e-14
4.67677e-08,5.5e-07,1.13761e-14
4.67677e-08,5.55556e-07,1.01313e-14
4.67677e-08,5.61111e-07,8.8907e-15
4.67677e-08,5.66667e-07,7.68181e-15
4.67677e-08,5.72222e-07,6.54622e-15
4.67677e-08,5.77778e-07,5.52368e-15
4.67677e-08,5.83333e-07,4.63883e-15
4.67677e-08,5.88889e-07,3.89645e-15
4.67677e-08,5.94444e-07,3.28507e-15
4.67677e-08,6e-07,2.78482e-15
4.67677e-08,6.05556e-07,2.37488e-15
4.67677e-08,6.11111e-07,2.03784e-15
4.67677e-08,6.16667e-07,1.7603e-15
4.67677e-08,6.22222e-07,1.53141e-15
4.67677e-08,6.27778e-07,1.34115e-15
4.67677e-08,6.33333e-07,1.17961e-15
4.67677e-08,6.38889e-07,1.03768e-15
4.67677e-08,6.44444e-07,9.08398e-16
4.67677e-08,6.5e-07,7.8819e-16
4.67677e-08,6.55556e-07,6.77174e-16
4.67677e-08,6.61111e-07,5.78341e-16
4.67677e-08,6.66667e-07,4.95906e-16
4.67677e-08,6.72222e-07,4.33426e-16
4.67677e-08,6.77778e-07,3.92301e-16
4.67677e-08,6.83333e-07,3.71081e-16
4.67677e-08,6.88889e-07,3.65687e-16
4.67677e-08,6.94444e-07,3.70337e-16
4.67677e-08,7e-07,3.78837e-16
4.67677e-08,7.05556e-07,3.85811e-16
4.67677e-08,7.11111e-07,3.87573e-16
4.67677e-08,7.16667e-07,3.82482e-16
4.67677e-08,7.22222e-07,3.70786e-16
4.67677e-08,7.27778e-07,3.54104e-16
4.67677e-08,7.33333e-07,3.34723e-16
4.67677e-08,7.38889e-07,3.14935e-16
4.67677e-08,7.44444e-07,2.96527e-16
4.67677e-08,7.5e-07,2.8052e-16
4.67677e-08,7.55556e-07,2.67149e-16
4.67677e-08,7.61111e-07,2.56028e-16
4.67677e-08,7.66667e-07,2.46411e-16
4.67677e-08,7.72222e-07,2.3748e-16
4.67677e-08,7.77778e-07,2.28569e-16
4.67677e-08,7.83333e-07,2.19305e-16
4.67677e-08,7.88889e-07,2.09642e-16
4.67677e-08,7.94444e-07,1.99811e-16
4.67677e-08,8e-07,1.90214e-16
4.67677e-08,8.05556e-07,1.81293e-16
4.67677e-08,8.11111e-07,1.73419e-16
4.67677e-08,8.16667e-07,1.66806e-16
4.67677e-08,8.22222e-07,1.61482e-16
4.67677e-08,8.27778e-07,1.57292e-16
4.67677e-08,8.33333e-07,1.53947e-16
4.67677e-08,8.38889e-07,1.51086e-16
4.67677e-08,8.44444e-07,1.48353e-16
4.67677e-08,8.5e-07,1.4545e-16
4.67677e-08,8.55556e-07,1.42188e-16
4.67677e-08,8.61111e-07,1.38502e-16
4.67677e-08,8.66667e-07,1.34448e-16
4.67677e-08,8.72222e-07,1.30178e-16
4.67677e-08,8.77778e-07,1.25906e-16
4.67677e-08,8.83333e-07,1.21867e-16
4.67677e-08,8.88889e-07,1.18271e-16
4.67677e-08,8.94444e-07,1.15279e-16
4.67677e-08,9e-07,1.12976e-16
4.67677e-08,9.05556e-07,1.11367e-16
4.67677e-08,9.11111e-07,1.10379e-16
4.67677e-08,9.16667e-07,1.09878e-16
4.67677e-08,9.22222e-07,1.09688e-16
4.67677e-08,9.27778e-07,1.09618e-16
4.67677e-08,9.33333e-07,1.09488e-16
4.67677e-08,9.38889e-07,1.09144e-16
4.67677e-08,9.44444e-07,1.08479e-16
4.67677e-08,9.5e-07,1.07442e-16
4.67677e-08,9.55556e-07,1.06034e-16
4.67677e-08,9.61111e-07,1.04308e-16
4.67677e-08,9.66667e-07,1.02359e-16
4.67677e-08,9.72222e-07,1.00308e-16
4.67677e-08,9.77778e-07,9.82863e-17
4.67677e-08,9.83333e-07,9.64259e-17
4.67677e-08,9.88889e-07,9.48407e-17
4.67677e-08,9.94444e-07,9.36183e-17
4.67677e-08,1e-06,9.28126e-17
4.74747e-08,4.5e-07,1.35676e-14
4.74747e-08,4.55556e-07,1.35353e-14
4.74747e-08,4.61111e-07,1.36089e-14
4.74747e-08,4.66667e-07,1.38085e-14
4.74747e-08,4.72222e-07,1.41256e-14
4.74747e-08,4.77778e-07,1.45706e-14
4.74747e-08,4.83333e-07,1.51888e-14
4.74747e-08,4.88889e-07,1.60153e-14
4.74747e-08,4.94444e-07,1.70067e-14
4.74747e-08,5e-07,1.80101e-14
4.74747e-08,5.05556e-07,1.88019e-14
4.74747e-08,5.11111e-07,1.91719e-14
4.74747e-08,5.16667e-07,1.90022e-14
4.74747e-08,5.22222e-07,1.82979e-14
4.74747e-08,5.27778e-07,1.71628e-14
4.74747e-08,5.33333e-07,1.57446e-14
4.74747e-08,5.38889e-07,1.41825e-14
4.74747e-08,5.44444e-07,1.25795e-14
4.74747e-08,5.5e-07,1.10014e-14
4.74747e-08,5.55556e-07,9.49154e-15
4.74747e-08,5.61111e-07,8.08515e-15
4.74747e-08,5.66667e-07,6.81513e-15
4.74747e-08,5.72222e-07,5.70838e-15
4.74747e-08,5.77778e-07,4.77841e-15
4.74747e-08,5.83333e-07,4.02078e-15
4.74747e-08,5.88889e-07,3.41444e-15
4.74747e-08,5.94444e-07,2.92865e-15
4.74747e-08,6e-07,2.53172e-15
4.74747e-08,6.05556e-07,2.19815e-15
4.74747e-08,6.11111e-07,1.91165e-15
4.74747e-08,6.16667e-07,1.66402e-15
4.74747e-08,6.22222e-07,1.4517e-15
4.74747e-08,6.27778e-07,1.2719e-15
4.74747e-08,6.33333e-07,1.12023e-15
4.74747e-08,6.38889e-07,9.90354e-16
4.74747e-08,6.44444e-07,8.75354e-16
4.74747e-08,6.5e-07,7.69704e-16
4.74747e-08,6.55556e-07,6.70833e-16
4.74747e-08,6.61111e-07,5.79567e-16
4.74747e-08,6.66667e-07,4.99329e-16
4.74747e-08,6.72222e-07,4.34484e-16
4.74747e-08,6.77778e-07,3.88474e-16
4.74747e-08,6.83333e-07,3.6237e-16
4.74747e-08,6.88889e-07,3.54252e-16
4.74747e-08,6.94444e-07,3.59516e-16
4.74747e-08,7e-07,3.71909e-16
4.74747e-08,7.05556e-07,3.84915e-16
4.74747e-08,7.11111e-07,3.93093e-16
4.74747e-08,7.16667e-07,3.93012e-16
4.74747e-08,7.22222e-07,3.83628e-16
4.74747e-08,7.27778e-07,3.66092e-16
4.74747e-08,7.33333e-07,3.4311e-16
4.74747e-08,7.38889e-07,3.18092e-16
4.74747e-08,7.44444e-07,2.94296e-16
4.74747e-08,7.5e-07,2.74162e-16
4.74747e-08,7.55556e-07,2.58944e-16
4.74747e-08,7.61111e-07,2.48655e-16
4.74747e-08,7.66667e-07,2.42292e-16
4.74747e-08,7.72222e-07,2.38225e-16
4.74747e-08,7.77778e-07,2.34655e-16
4.74747e-08,7.83333e-07,2.30026e-16
4.74747e-08,7.88889e-07,2.23317e-16
4.74747e-08,7.94444e-07,2.14183e-16
4.74747e-08,8e-07,2.02935e-16
4.74747e-08,8.05556e-07,1.90399e-16
4.74747e-08,8.11111e-07,1.77688e-16
4.74747e-08,8.16667e-07,1.65958e-16
4.74747e-08,8.22222e-07,1.56183e-16
4.74747e-08,8.27778e-07,1.48996e-16
4.74747e-08,8.33333e-07,1.44601e-16
4.74747e-08,8.38889e-07,1.42779e-16
4.74747e-08,8.44444e-07,1.42954e-16
4.74747e-08,8.5e-07,1.44317e-16
4.74747e-08,8.55556e-07,1.4597e-16
4.74747e-08,8.61111e-07,1.47066e-16
4.74747e-08,8.66667e-07,1.46933e-16
4.74747e-08,8.72222e-07,1.45153e-16
4.74747e-08,8.77778e-07,1.416e-16
4.74747e-08,8.83333e-07,1.3643e-16
4.74747e-08,8.88889e-07,1.3004e-16
4.74747e-08,8.94444e-07,1.22988e-16
4.74747e-08,9e-07,1.15915e-16
4.74747e-08,9.05556e-07,1.09449e-16
4.74747e-08,9.11111e-07,1.04129e-16
4.74747e-08,9.16667e-07,1.00346e-16
4.74747e-08,9.22222e-07,9.83033e-17
4.74747e-08,9.27778e-07,9.8008e-17
4.74747e-08,9.33333e-07,9.92811e-17
4.74747e-08,9.38889e-07,1.0179e-16
4.74747e-08,9.44444e-07,1.05093e-16
4.74747e-08,9.5e-07,1.08695e-16
4.74747e-08,9.55556e-07,1.12101e-16
4.74747e-08,9.61111e-07,1.14863e-16
4.74747e-08,9.66667e-07,1.16627e-16
4.74747e-08,9.72222e-07,1.17154e-16
4.74747e-08,9.77778e-07,1.16342e-16
4.74747e-08,9.83333e-07,1.1422e-16
4.74747e-08,9.88889e-07,1.10943e-16
4.74747e-08,9.94444e-07,1.06767e-16
4.74747e-08,1e-06,1.0202e-16
4.81818e-08,4.5e-07,1.47085e-14
4.81818e-08,4.55556e-07,1.46675e-14
4.81818e-08,4.61111e-07,1.4711e-14
4.81818e-08,4.66667e-07,1.4887e-14
4.81818e-08,4.72222e-07,1.51997e-14
4.81818e-08,4.77778e-07,1.56469e-14
4.81818e-08,4.83333e-07,1.62582e-14
4.81818e-08,4.88889e-07,1.70716e-14
4.81818e-08,4.94444e-07,1.80649e-14
4.81818e-08,5e-07,1.911e-14
4.81818e-08,5.05556e-07,2.00031e-14
4.81818e-08,5.11111e-07,2.05497e-14
4.81818e-08,5.16667e-07,2.06449e-14
4.81818e-08,5.22222e-07,2.02944e-14
4.81818e-08,5.27778e-07,1.95752e-14
4.81818e-08,5.33333e-07,1.85732e-14
4.81818e-08,5.38889e-07,1.73429e-14
4.81818e-08,5.44444e-07,1.59082e-14
4.81818e-08,5.5e-07,1.42924e-14
4.81818e-08,5.55556e-07,1.2549e-14
4.81818e-08,5.61111e-07,1.07703e-14
4.81818e-08,5.66667e-07,9.06877e-15
4.81818e-08,5.72222e-07,7.54552e-15
4.81818e-08,5.77778e-07,6.26172e-15
4.81818e-08,5.83333e-07,5.2281e-15
4.81818e-08,5.88889e-07,4.41369e-15
4.81818e-08,5.94444e-07,3.76663e-15
4.81818e-08,6e-07,3.2359e-15
4.81818e-08,6.05556e-07,2.78536e-15
4.81818e-08,6.11111e-07,2.39687e-15
4.81818e-08,6.16667e-07,2.06499e-15
4.81818e-08,6.22222e-07,1.78835e-15
4.81818e-08,6.27778e-07,1.56264e-15
4.81818e-08,6.33333e-07,1.37807e-15
4.81818e-08,6.38889e-07,1.22119e-15
4.81818e-08,6.44444e-07,1.07905e-15
4.81818e-08,6.5e-07,9.43348e-16
4.81818e-08,6.55556e-07,8.12433e-16
4.81818e-08,6.61111e-07,6.90681e-16
4.81818e-08,6.66667e-07,5.85758e-16
4.81818e-08,6.72222e-07,5.05051e-16
4.81818e-08,6.77778e-07,4.52651e-16
4.81818e-08,6.83333e-07,4.27789e-16
4.81818e-08,6.88889e-07,4.25014e-16
4.81818e-08,6.94444e-07,4.35777e-16
4.81818e-08,7e-07,4.50696e-16
4.81818e-08,7.05556e-07,4.61743e-16
4.81818e-08,7.11111e-07,4.63755e-16
4.81818e-08,7.16667e-07,4.54984e-16
4.81818e-08,7.22222e-07,4.36715e-16
4.81818e-08,7.27778e-07,4.12254e-16
4.81818e-08,7.33333e-07,3.85652e-16
4.81818e-08,7.38889e-07,3.60536e-16
4.81818e-08,7.44444e-07,3.3932e-16
4.81818e-08,7.5e-07,3.22888e-16
4.81818e-08,7.55556e-07,3.10725e-16
4.81818e-08,7.61111e-07,3.01368e-16
4.81818e-08,7.66667e-07,2.92987e-16
4.81818e-08,7.72222e-07,2.83943e-16
4.81818e-08,7.77778e-07,2.73183e-16
4.81818e-08,7.83333e-07,2.60417e-16
4.81818e-08,7.88889e-07,2.46088e-16
4.81818e-08,7.94444e-07,2.31162e-16
4.81818e-08,8e-07,2.16835e-16
4.81818e-08,8.05556e-07,2.04235e-16
4.81818e-08,8.11111e-07,1.94171e-16
4.81818e-08,8.16667e-07,1.86986e-16
4.81818e-08,8.22222e-07,1.8253e-16
4.81818e-08,8.27778e-07,1.80226e-16
4.81818e-08,8.33333e-07,1.79217e-16
4.81818e-08,8.38889e-07,1.78542e-16
4.81818e-08,8.44444e-07,1.77322e-16
4.81818e-08,8.5e-07,1.74897e-16
4.81818e-08,8.55556e-07,1.70917e-16
4.81818e-08,8.61111e-07,1.65371e-16
4.81818e-08,8.66667e-07,1.58553e-16
4.81818e-08,8.72222e-07,1.50989e-16
4.81818e-08,8.77778e-07,1.43329e-16
4.81818e-08,8.83333e-07,1.36237e-16
4.81818e-08,8.88889e-07,1.30286e-16
4.81818e-08,8.94444e-07,1.25884e-16
4.81818e-08,9e-07,1.23224e-16
4.81818e-08,9.05556e-07,1.22274e-16
4.81818e-08,9.11111e-07,1.22795e-16
4.81818e-08,9.16667e-07,1.24389e-16
4.81818e-08,9.22222e-07,1.26559e-16
4.81818e-08,9.27778e-07,1.28782e-16
4.81818e-08,9.33333e-07,1.30565e-16
4.81818e-08,9.38889e-07,1.31512e-16
4.81818e-08,9.44444e-07,1.31354e-16
4.81818e-08,9.5e-07,1.29976e-16
4.81818e-08,9.55556e-07,1.27415e-16
4.81818e-08,9.61111e-07,1.23844e-16
4.81818e-08,9.66667e-07,1.1955e-16
4.81818e-08,9.72222e-07,1.14886e-16
4.81818e-08,9.77778e-07,1.10238e-16
4.81818e-08,9.83333e-07,1.05981e-16
4.81818e-08,9.88889e-07,1.0244e-16
4.81818e-08,9.94444e-07,9.98644e-17
4.81818e-08,1e-06,9.84098e-17
4.88889e-08,4.5e-07,1.52539e-14
4.88889e-08,4.55556e-07,1.52472e-14
4.88889e-08,4.61111e-07,1.53098e-14
4.88889e-08,4.66667e-07,1.55082e-14
4.88889e-08,4.72222e-07,1.58701e-14
4.88889e-08,4.77778e-07,1.6391e-14
4.88889e-08,4.83333e-07,1.7079e-14
4.88889e-08,4.88889e-07,1.79633e-14
4.88889e-08,4.94444e-07,1.90378e-14
4.88889e-08,5e-07,2.01881e-14
4.88889e-08,5.05556e-07,2.11784e-14
4.88889e-08,5.11111e-07,2.1725e-14
4.88889e-08,5.16667e-07,2.16139e-14
4.88889e-08,5.22222e-07,2.0789e-14
4.88889e-08,5.27778e-07,1.93622e-14
4.88889e-08,5.33333e-07,1.75508e-14
4.88889e-08,5.38889e-07,1.55868e-14
4.88889e-08,5.44444e-07,1.36471e-14
4.88889e-08,5.5e-07,1.18297e-14
4.88889e-08,5.55556e-07,1.01698e-14
4.88889e-08,5.61111e-07,8.67337e-15
4.88889e-08,5.66667e-07,7.3425e-15
4.88889e-08,5.72222e-07,6.18467e-15
4.88889e-08,5.77778e-07,5.20691e-15
4.88889e-08,5.83333e-07,4.40591e-15
4.88889e-08,5.88889e-07,3.76302e-15
4.88889e-08,5.94444e-07,3.24736e-15
4.88889e-08,6e-07,2.82453e-15
4.88889e-08,6.05556e-07,2.46576e-15
4.88889e-08,6.11111e-07,2.15302e-15
4.88889e-08,6.16667e-07,1.87866e-15
4.88889e-08,6.22222e-07,1.64112e-15
4.88889e-08,6.27778e-07,1.43958e-15
4.88889e-08,6.33333e-07,1.27035e-15
4.88889e-08,6.38889e-07,1.12623e-15
4.88889e-08,6.44444e-07,9.98469e-16
4.88889e-08,6.5e-07,8.79791e-16
4.88889e-08,6.55556e-07,7.66857e-16
4.88889e-08,6.61111e-07,6.61055e-16
4.88889e-08,6.66667e-07,5.67397e-16
4.88889e-08,6.72222e-07,4.92117e-16
4.88889e-08,6.77778e-07,4.3999e-16
4.88889e-08,6.83333e-07,4.12335e-16
4.88889e-08,6.88889e-07,4.06301e-16
4.88889e-08,6.94444e-07,4.15507e-16
4.88889e-08,7e-07,4.31673e-16
4.88889e-08,7.05556e-07,4.46633e-16
4.88889e-08,7.11111e-07,4.54101e-16
4.88889e-08,7.16667e-07,4.50751e-16
4.88889e-08,7.22222e-07,4.36427e-16
4.88889e-08,7.27778e-07,4.13572e-16
4.88889e-08,7.33333e-07,3.86155e-16
4.88889e-08,7.38889e-07,3.58437e-16
4.88889e-08,7.44444e-07,3.33918e-16
4.88889e-08,7.5e-07,3.1466e-16
4.88889e-08,7.55556e-07,3.01087e-16
4.88889e-08,7.61111e-07,2.92206e-16
4.88889e-08,7.66667e-07,2.86117e-16
4.88889e-08,7.72222e-07,2.80641e-16
4.88889e-08,7.77778e-07,2.73896e-16
4.88889e-08,7.83333e-07,2.64705e-16
4.88889e-08,7.88889e-07,2.52774e-16
4.88889e-08,7.94444e-07,2.38643e-16
4.88889e-08,8e-07,2.23459e-16
4.88889e-08,8.05556e-07,2.08654e-16
4.88889e-08,8.11111e-07,1.95598e-16
4.88889e-08,8.16667e-07,1.8532e-16
4.88889e-08,8.22222e-07,1.78327e-16
4.88889e-08,8.27778e-07,1.74548e-16
4.88889e-08,8.33333e-07,1.73395e-16
4.88889e-08,8.38889e-07,1.73914e-16
4.88889e-08,8.44444e-07,1.74982e-16
4.88889e-08,8.5e-07,1.75518e-16
4.88889e-08,8.55556e-07,1.74654e-16
4.88889e-08,8.61111e-07,1.71862e-16
4.88889e-08,8.66667e-07,1.67009e-16
4.88889e-08,8.72222e-07,1.60336e-16
4.88889e-08,8.77778e-07,1.52396e-16
4.88889e-08,8.83333e-07,1.43938e-16
4.88889e-08,8.88889e-07,1.35778e-16
4.88889e-08,8.94444e-07,1.28679e-16
4.88889e-08,9e-07,1.2324e-16
4.88889e-08,9.05556e-07,1.19826e-16
4.88889e-08,9.11111e-07,1.18535e-16
4.88889e-08,9.16667e-07,1.19203e-16
4.88889e-08,9.22222e-07,1.21439e-16
4.88889e-08,9.27778e-07,1.24693e-16
4.88889e-08,9.33333e-07,1.28331e-16
4.88889e-08,9.38889e-07,1.31717e-16
4.88889e-08,9.44444e-07,1.34283e-16
4.88889e-08,9.5e-07,1.35595e-16
4.88889e-08,9.55556e-07,1.35389e-16
4.88889e-08,9.61111e-07,1.33586e-16
4.88889e-08,9.66667e-07,1.30293e-16
4.88889e-08,9.72222e-07,1.25776e-16
4.88889e-08,9.77778e-07,1.20425e-16
4.88889e-08,9.83333e-07,1.14703e-16
4.88889e-08,9.88889e-07,1.091e-16
4.88889e-08,9.94444e-07,1.0408e-16
4.88889e-08,1e-06,1.00043e-16
4.9596e-08,4.5e-07,1.60165e-14
4.9596e-08,4.55556e-07,1.59986e-14
4.9596e-08,4.61111e-07,1.60833e-14
4.9596e-08,4.66667e-07,1.6291e-14
4.9596e-08,4.72222e-07,1.66202e-14
4.9596e-08,4.77778e-07,1.70897e-14
4.9596e-08,4.83333e-07,1.77499e-14
4.9596e-08,4.88889e-07,1.86397e-14
4.9596e-08,4.94444e-07,1.97245e-14
4.9596e-08,5e-07,2.08684e-14
4.9596e-08,5.05556e-07,2.18654e-14
4.9596e-08,5.11111e-07,2.25091e-14
4.9596e-08,5.16667e-07,2.26582e-14
4.9596e-08,5.22222e-07,2.22659e-14
4.9596e-08,5.27778e-07,2.13687e-14
4.9596e-08,5.33333e-07,2.00533e-14
4.9596e-08,5.38889e-07,1.84246e-14
4.9596e-08,5.44444e-07,1.65876e-14
4.9596e-08,5.5e-07,1.46442e-14
4.9596e-08,5.55556e-07,1.26932e-14
4.9596e-08,5.61111e-07,1.08283e-14
4.9596e-08,5.66667e-07,9.12853e-15
4.9596e-08,5.72222e-07,7.64799e-15
4.9596e-08,5.77778e-07,6.40821e-15
4.9596e-08,5.83333e-07,5.39918e-15
4.9596e-08,5.88889e-07,4.588e-15
4.9596e-08,5.94444e-07,3.93191e-15
4.9596e-08,6e-07,3.3905e-15
4.9596e-08,6.05556e-07,2.93342e-15
4.9596e-08,6.11111e-07,2.5422e-15
4.9596e-08,6.16667e-07,2.20734e-15
4.9596e-08,6.22222e-07,1.92344e-15
4.9596e-08,6.27778e-07,1.68482e-15
4.9596e-08,6.33333e-07,1.48356e-15
4.9596e-08,6.38889e-07,1.30992e-15
4.9596e-08,6.44444e-07,1.15454e-15
4.9596e-08,6.5e-07,1.01085e-15
4.9596e-08,6.55556e-07,8.76591e-16
4.9596e-08,6.61111e-07,7.53795e-16
4.9596e-08,6.66667e-07,6.47364e-16
4.9596e-08,6.72222e-07,5.62765e-16
4.9596e-08,6.77778e-07,5.03757e-16
4.9596e-08,6.83333e-07,4.7081e-16
4.9596e-08,6.88889e-07,4.6063e-16
4.9596e-08,6.94444e-07,4.66796e-16
4.9596e-08,7e-07,4.81183e-16
4.9596e-08,7.05556e-07,4.957e-16
4.9596e-08,7.11111e-07,5.03851e-16
4.9596e-08,7.16667e-07,5.01756e-16
4.9596e-08,7.22222e-07,4.88461e-16
4.9596e-08,7.27778e-07,4.65596e-16
4.9596e-08,7.33333e-07,4.36539e-16
4.9596e-08,7.38889e-07,4.05375e-16
4.9596e-08,7.44444e-07,3.75895e-16
4.9596e-08,7.5e-07,3.50863e-16
4.9596e-08,7.55556e-07,3.31619e-16
4.9596e-08,7.61111e-07,3.18076e-16
4.9596e-08,7.66667e-07,3.09008e-16
4.9596e-08,7.72222e-07,3.02518e-16
4.9596e-08,7.77778e-07,2.96567e-16
4.9596e-08,7.83333e-07,2.89436e-16
4.9596e-08,7.88889e-07,2.80039e-16
4.9596e-08,7.94444e-07,2.68058e-16
4.9596e-08,8e-07,2.53906e-16
4.9596e-08,8.05556e-07,2.38548e-16
4.9596e-08,8.11111e-07,2.23239e-16
4.9596e-08,8.16667e-07,2.09251e-16
4.9596e-08,8.22222e-07,1.97628e-16
4.9596e-08,8.27778e-07,1.8901e-16
4.9596e-08,8.33333e-07,1.83561e-16
4.9596e-08,8.38889e-07,1.80972e-16
4.9596e-08,8.44444e-07,1.80558e-16
4.9596e-08,8.5e-07,1.81393e-16
4.9596e-08,8.55556e-07,1.82473e-16
4.9596e-08,8.61111e-07,1.82875e-16
4.9596e-08,8.66667e-07,1.81885e-16
4.9596e-08,8.72222e-07,1.79078e-16
