r_p,wavelength,abs_sigma
8.60606e-08,4.57103e-07,3.91816e-14
8.60606e-08,4.55665e-07,3.90625e-14
8.60606e-08,4.54235e-07,3.89514e-14
8.60606e-08,4.52815e-07,3.88475e-14
8.60606e-08,4.51403e-07,3.87505e-14
8.60606e-08,4.5e-07,3.866e-14
8.68687e-08,6.5e-07,1.05559e-14
8.68687e-08,6.47095e-07,1.07542e-14
8.68687e-08,6.44216e-07,1.09552e-14
8.68687e-08,6.41362e-07,1.11586e-14
8.68687e-08,6.38534e-07,1.13642e-14
8.68687e-08,6.3573e-07,1.15726e-14
8.68687e-08,6.32951e-07,1.17849e-14
8.68687e-08,6.30196e-07,1.20026e-14
8.68687e-08,6.27465e-07,1.22276e-14
8.68687e-08,6.24757e-07,1.2462e-14
8.68687e-08,6.22073e-07,1.27078e-14
8.68687e-08,6.19412e-07,1.29669e-14
8.68687e-08,6.16773e-07,1.32405e-14
8.68687e-08,6.14157e-07,1.35298e-14
8.68687e-08,6.11563e-07,1.38351e-14
8.68687e-08,6.08991e-07,1.41565e-14
8.68687e-08,6.0644e-07,1.44936e-14
8.68687e-08,6.0391e-07,1.4846e-14
8.68687e-08,6.01402e-07,1.52136e-14
8.68687e-08,5.98914e-07,1.55964e-14
8.68687e-08,5.96447e-07,1.59952e-14
8.68687e-08,5.94e-07,1.64117e-14
8.68687e-08,5.91573e-07,1.68484e-14
8.68687e-08,5.89166e-07,1.73086e-14
8.68687e-08,5.86778e-07,1.77966e-14
8.68687e-08,5.8441e-07,1.83168e-14
8.68687e-08,5.8206e-07,1.88741e-14
8.68687e-08,5.7973e-07,1.94729e-14
8.68687e-08,5.77418e-07,2.01171e-14
8.68687e-08,5.75124e-07,2.08093e-14
8.68687e-08,5.72849e-07,2.15508e-14
8.68687e-08,5.70591e-07,2.23411e-14
8.68687e-08,5.68351e-07,2.3178e-14
8.68687e-08,5.66129e-07,2.40573e-14
8.68687e-08,5.63924e-07,2.49734e-14
8.68687e-08,5.61736e-07,2.59191e-14
8.68687e-08,5.59565e-07,2.68866e-14
8.68687e-08,5.57411e-07,2.78675e-14
8.68687e-08,5.55273e-07,2.88535e-14
8.68687e-08,5.53152e-07,2.98369e-14
8.68687e-08,5.51047e-07,3.08108e-14
8.68687e-08,5.48957e-07,3.17696e-14
8.68687e-08,5.46884e-07,3.27092e-14
8.68687e-08,5.44826e-07,3.36267e-14
8.68687e-08,5.42784e-07,3.45206e-14
8.68687e-08,5.40756e-07,3.53901e-14
8.68687e-08,5.38744e-07,3.62353e-14
8.68687e-08,5.36747e-07,3.70564e-14
8.68687e-08,5.34765e-07,3.78533e-14
8.68687e-08,5.32797e-07,3.86252e-14
8.68687e-08,5.30843e-07,3.93707e-14
8.68687e-08,5.28904e-07,4.00872e-14
8.68687e-08,5.26979e-07,4.07711e-14
8.68687e-08,5.25068e-07,4.14176e-14
8.68687e-08,5.23171e-07,4.20216e-14
8.68687e-08,5.21287e-07,4.25773e-14
8.68687e-08,5.19417e-07,4.30791e-14
8.68687e-08,5.1756e-07,4.35221e-14
8.68687e-08,5.15717e-07,4.39022e-14
8.68687e-08,5.13886e-07,4.42167e-14
8.68687e-08,5.12069e-07,4.44645e-14
8.68687e-08,5.10264e-07,4.46464e-14
8.68687e-08,5.08472e-07,4.47649e-14
8.68687e-08,5.06693e-07,4.48243e-14
8.68687e-08,5.04926e-07,4.483e-14
8.68687e-08,5.03171e-07,4.47887e-14
8.68687e-08,5.01429e-07,4.47078e-14
8.68687e-08,4.99698e-07,4.45947e-14
8.68687e-08,4.97979e-07,4.44564e-14
8.68687e-08,4.96272e-07,4.42997e-14
8.68687e-08,4.94577e-07,4.413e-14
8.68687e-08,4.92894e-07,4.39518e-14
8.68687e-08,4.91221e-07,4.37685e-14
8.68687e-08,4.8956e-07,4.35822e-14
8.68687e-08,4.87911e-07,4.3394e-14
8.68687e-08,4.86272e-07,4.32041e-14
8.68687e-08,4.84644e-07,4.30125e-14
8.68687e-08,4.83028e-07,4.28186e-14
8.68687e-08,4.81421e-07,4.26221e-14
8.68687e-08,4.79826e-07,4.24226e-14
8.68687e-08,4.78241e-07,4.22203e-14
8.68687e-08,4.76667e-07,4.20159e-14
8.68687e-08,4.75103e-07,4.18103e-14
8.68687e-08,4.73549e-07,4.16049e-14
8.68687e-08,4.72005e-07,4.14016e-14
8.68687e-08,4.70471e-07,4.1202e-14
8.68687e-08,4.68947e-07,4.10079e-14
8.68687e-08,4.67433e-07,4.08208e-14
8.68687e-08,4.65929e-07,4.06419e-14
8.68687e-08,4.64435e-07,4.04719e-14
8.68687e-08,4.6295e-07,4.03111e-14
8.68687e-08,4.61474e-07,4.01594e-14
8.68687e-08,4.60008e-07,4.00165e-14
8.68687e-08,4.58551e-07,3.98818e-14
8.68687e-08,4.57103e-07,3.97546e-14
8.68687e-08,4.55665e-07,3.96344e-14
8.68687e-08,4.54235e-07,3.95209e-14
8.68687e-08,4.52815e-07,3.94139e-14
8.68687e-08,4.51403e-07,3.93137e-14
8.68687e-08,4.5e-07,3.92211e-14
8.76768e-08,6.5e-07,1.03687e-14
8.76768e-08,6.47095e-07,1.05486e-14
8.76768e-08,6.44216e-07,1.07299e-14
8.76768e-08,6.41362e-07,1.09128e-14
8.76768e-08,6.38534e-07,1.10981e-14
8.76768e-08,6.3573e-07,1.12872e-14
8.76768e-08,6.32951e-07,1.14817e-14
8.76768e-08,6.30196e-07,1.16833e-14
8.76768e-08,6.27465e-07,1.18939e-14
8.76768e-08,6.24757e-07,1.21149e-14
8.76768e-08,6.22073e-07,1.23477e-14
8.76768e-08,6.19412e-07,1.25931e-14
8.76768e-08,6.16773e-07,1.28512e-14
8.76768e-08,6.14157e-07,1.31219e-14
8.76768e-08,6.11563e-07,1.34047e-14
8.76768e-08,6.08991e-07,1.36991e-14
8.76768e-08,6.0644e-07,1.40045e-14
8.76768e-08,6.0391e-07,1.43208e-14
8.76768e-08,6.01402e-07,1.46483e-14
8.76768e-08,5.98914e-07,1.4988e-14
8.76768e-08,5.96447e-07,1.53419e-14
8.76768e-08,5.94e-07,1.57128e-14
8.76768e-08,5.91573e-07,1.61038e-14
8.76768e-08,5.89166e-07,1.65189e-14
8.76768e-08,5.86778e-07,1.69622e-14
8.76768e-08,5.8441e-07,1.74375e-14
8.76768e-08,5.8206e-07,1.79484e-14
8.76768e-08,5.7973e-07,1.84974e-14
8.76768e-08,5.77418e-07,1.90862e-14
8.76768e-08,5.75124e-07,1.97152e-14
8.76768e-08,5.72849e-07,2.03833e-14
8.76768e-08,5.70591e-07,2.10886e-14
8.76768e-08,5.68351e-07,2.18279e-14
8.76768e-08,5.66129e-07,2.25973e-14
8.76768e-08,5.63924e-07,2.33927e-14
8.76768e-08,5.61736e-07,2.42098e-14
8.76768e-08,5.59565e-07,2.50448e-14
8.76768e-08,5.57411e-07,2.58946e-14
8.76768e-08,5.55273e-07,2.67569e-14
8.76768e-08,5.53152e-07,2.76306e-14
8.76768e-08,5.51047e-07,2.85152e-14
8.76768e-08,5.48957e-07,2.94113e-14
8.76768e-08,5.46884e-07,3.03198e-14
8.76768e-08,5.44826e-07,3.12415e-14
8.76768e-08,5.42784e-07,3.21769e-14
8.76768e-08,5.40756e-07,3.31257e-14
8.76768e-08,5.38744e-07,3.40859e-14
8.76768e-08,5.36747e-07,3.50544e-14
8.76768e-08,5.34765e-07,3.60257e-14
8.76768e-08,5.32797e-07,3.6993e-14
8.76768e-08,5.30843e-07,3.79474e-14
8.76768e-08,5.28904e-07,3.88789e-14
8.76768e-08,5.26979e-07,3.97764e-14
8.76768e-08,5.25068e-07,4.06286e-14
8.76768e-08,5.23171e-07,4.14243e-14
8.76768e-08,5.21287e-07,4.21536e-14
8.76768e-08,5.19417e-07,4.28078e-14
8.76768e-08,5.1756e-07,4.33805e-14
8.76768e-08,5.15717e-07,4.38674e-14
8.76768e-08,5.13886e-07,4.42671e-14
8.76768e-08,5.12069e-07,4.45806e-14
8.76768e-08,5.10264e-07,4.48116e-14
8.76768e-08,5.08472e-07,4.49658e-14
8.76768e-08,5.06693e-07,4.50504e-14
8.76768e-08,5.04926e-07,4.50741e-14
8.76768e-08,5.03171e-07,4.50459e-14
8.76768e-08,5.01429e-07,4.49752e-14
8.76768e-08,4.99698e-07,4.48705e-14
8.76768e-08,4.97979e-07,4.47398e-14
8.76768e-08,4.96272e-07,4.45896e-14
8.76768e-08,4.94577e-07,4.44254e-14
8.76768e-08,4.92894e-07,4.42511e-14
8.76768e-08,4.91221e-07,4.40694e-14
8.76768e-08,4.8956e-07,4.3882e-14
8.76768e-08,4.87911e-07,4.36898e-14
8.76768e-08,4.86272e-07,4.34931e-14
8.76768e-08,4.84644e-07,4.32918e-14
8.76768e-08,4.83028e-07,4.30861e-14
8.76768e-08,4.81421e-07,4.28763e-14
8.76768e-08,4.79826e-07,4.26629e-14
8.76768e-08,4.78241e-07,4.24469e-14
8.76768e-08,4.76667e-07,4.22296e-14
8.76768e-08,4.75103e-07,4.20126e-14
8.76768e-08,4.73549e-07,4.17976e-14
8.76768e-08,4.72005e-07,4.15864e-14
8.76768e-08,4.70471e-07,4.13805e-14
8.76768e-08,4.68947e-07,4.11813e-14
8.76768e-08,4.67433e-07,4.09896e-14
8.76768e-08,4.65929e-07,4.08061e-14
8.76768e-08,4.64435e-07,4.06309e-14
8.76768e-08,4.6295e-07,4.04639e-14
8.76768e-08,4.61474e-07,4.03048e-14
8.76768e-08,4.60008e-07,4.0153e-14
8.76768e-08,4.58551e-07,4.00082e-14
8.76768e-08,4.57103e-07,3.98702e-14
8.76768e-08,4.55665e-07,3.97389e-14
8.76768e-08,4.54235e-07,3.96146e-14
8.76768e-08,4.52815e-07,3.94979e-14
8.76768e-08,4.51403e-07,3.93896e-14
8.76768e-08,4.5e-07,3.92908e-14
8.84848e-08,6.5e-07,1.05559e-14
8.84848e-08,6.47095e-07,1.07281e-14
8.84848e-08,6.44216e-07,1.0901e-14
8.84848e-08,6.41362e-07,1.10753e-14
8.84848e-08,6.38534e-07,1.12526e-14
8.84848e-08,6.3573e-07,1.14345e-14
8.84848e-08,6.32951e-07,1.1623e-14
8.84848e-08,6.30196e-07,1.18201e-14
8.84848e-08,6.27465e-07,1.20273e-14
8.84848e-08,6.24757e-07,1.22458e-14
8.84848e-08,6.22073e-07,1.24766e-14
8.84848e-08,6.19412e-07,1.27198e-14
8.84848e-08,6.16773e-07,1.29751e-14
8.84848e-08,6.14157e-07,1.32418e-14
8.84848e-08,6.11563e-07,1.35193e-14
8.84848e-08,6.08991e-07,1.38066e-14
8.84848e-08,6.0644e-07,1.41033e-14
8.84848e-08,6.0391e-07,1.44095e-14
8.84848e-08,6.01402e-07,1.47259e-14
8.84848e-08,5.98914e-07,1.50542e-14
8.84848e-08,5.96447e-07,1.53967e-14
8.84848e-08,5.94e-07,1.57568e-14
8.84848e-08,5.91573e-07,1.61383e-14
8.84848e-08,5.89166e-07,1.65453e-14
8.84848e-08,5.86778e-07,1.69821e-14
8.84848e-08,5.8441e-07,1.74526e-14
8.84848e-08,5.8206e-07,1.79601e-14
8.84848e-08,5.7973e-07,1.85069e-14
8.84848e-08,5.77418e-07,1.90944e-14
8.84848e-08,5.75124e-07,1.97225e-14
8.84848e-08,5.72849e-07,2.039e-14
8.84848e-08,5.70591e-07,2.10948e-14
8.84848e-08,5.68351e-07,2.18335e-14
8.84848e-08,5.66129e-07,2.26026e-14
8.84848e-08,5.63924e-07,2.3398e-14
8.84848e-08,5.61736e-07,2.42161e-14
8.84848e-08,5.59565e-07,2.50534e-14
8.84848e-08,5.57411e-07,2.59074e-14
8.84848e-08,5.55273e-07,2.67763e-14
8.84848e-08,5.53152e-07,2.76594e-14
8.84848e-08,5.51047e-07,2.85567e-14
8.84848e-08,5.48957e-07,2.94687e-14
8.84848e-08,5.46884e-07,3.03962e-14
8.84848e-08,5.44826e-07,3.134e-14
8.84848e-08,5.42784e-07,3.23002e-14
8.84848e-08,5.40756e-07,3.32757e-14
8.84848e-08,5.38744e-07,3.42643e-14
8.84848e-08,5.36747e-07,3.52621e-14
8.84848e-08,5.34765e-07,3.62631e-14
8.84848e-08,5.32797e-07,3.726e-14
8.84848e-08,5.30843e-07,3.82436e-14
8.84848e-08,5.28904e-07,3.92034e-14
8.84848e-08,5.26979e-07,4.01282e-14
8.84848e-08,5.25068e-07,4.10066e-14
8.84848e-08,5.23171e-07,4.18274e-14
8.84848e-08,5.21287e-07,4.25804e-14
8.84848e-08,5.19417e-07,4.3257e-14
8.84848e-08,5.1756e-07,4.38507e-14
8.84848e-08,5.15717e-07,4.43571e-14
8.84848e-08,5.13886e-07,4.47747e-14
8.84848e-08,5.12069e-07,4.51042e-14
8.84848e-08,5.10264e-07,4.53492e-14
8.84848e-08,5.08472e-07,4.55151e-14
8.84848e-08,5.06693e-07,4.56092e-14
8.84848e-08,5.04926e-07,4.564e-14
8.84848e-08,5.03171e-07,4.56168e-14
8.84848e-08,5.01429e-07,4.55489e-14
8.84848e-08,4.99698e-07,4.54453e-14
8.84848e-08,4.97979e-07,4.53143e-14
8.84848e-08,4.96272e-07,4.51629e-14
8.84848e-08,4.94577e-07,4.49969e-14
8.84848e-08,4.92894e-07,4.48209e-14
8.84848e-08,4.91221e-07,4.46378e-14
8.84848e-08,4.8956e-07,4.44497e-14
8.84848e-08,4.87911e-07,4.42575e-14
8.84848e-08,4.86272e-07,4.40616e-14
8.84848e-08,4.84644e-07,4.38618e-14
8.84848e-08,4.83028e-07,4.3658e-14
8.84848e-08,4.81421e-07,4.34501e-14
8.84848e-08,4.79826e-07,4.32383e-14
8.84848e-08,4.78241e-07,4.30234e-14
8.84848e-08,4.76667e-07,4.28063e-14
8.84848e-08,4.75103e-07,4.25885e-14
8.84848e-08,4.73549e-07,4.23718e-14
8.84848e-08,4.72005e-07,4.2158e-14
8.84848e-08,4.70471e-07,4.1949e-14
8.84848e-08,4.68947e-07,4.17464e-14
8.84848e-08,4.67433e-07,4.15516e-14
8.84848e-08,4.65929e-07,4.13657e-14
8.84848e-08,4.64435e-07,4.11893e-14
8.84848e-08,4.6295e-07,4.10224e-14
8.84848e-08,4.61474e-07,4.0865e-14
8.84848e-08,4.60008e-07,4.07166e-14
8.84848e-08,4.58551e-07,4.05766e-14
8.84848e-08,4.57103e-07,4.04445e-14
8.84848e-08,4.55665e-07,4.03199e-14
8.84848e-08,4.54235e-07,4.02024e-14
8.84848e-08,4.52815e-07,4.00921e-14
8.84848e-08,4.51403e-07,3.99896e-14
8.84848e-08,4.5e-07,3.98953e-14
8.92929e-08,6.5e-07,1.07313e-14
8.92929e-08,6.47095e-07,1.08938e-14
8.92929e-08,6.44216e-07,1.10571e-14
8.92929e-08,6.41362e-07,1.12227e-14
8.92929e-08,6.38534e-07,1.13926e-14
8.92929e-08,6.3573e-07,1.15688e-14
8.92929e-08,6.32951e-07,1.17534e-14
8.92929e-08,6.30196e-07,1.1948e-14
8.92929e-08,6.27465e-07,1.21539e-14
8.92929e-08,6.24757e-07,1.23717e-14
8.92929e-08,6.22073e-07,1.26015e-14
8.92929e-08,6.19412e-07,1.2843e-14
8.92929e-08,6.16773e-07,1.30952e-14
8.92929e-08,6.14157e-07,1.33571e-14
8.92929e-08,6.11563e-07,1.36277e-14
8.92929e-08,6.08991e-07,1.39063e-14
8.92929e-08,6.0644e-07,1.41926e-14
8.92929e-08,6.0391e-07,1.44873e-14
8.92929e-08,6.01402e-07,1.47916e-14
8.92929e-08,5.98914e-07,1.51078e-14
8.92929e-08,5.96447e-07,1.54391e-14
8.92929e-08,5.94e-07,1.57892e-14
8.92929e-08,5.91573e-07,1.61624e-14
8.92929e-08,5.89166e-07,1.6563e-14
8.92929e-08,5.86778e-07,1.69953e-14
8.92929e-08,5.8441e-07,1.7463e-14
8.92929e-08,5.8206e-07,1.79692e-14
8.92929e-08,5.7973e-07,1.85157e-14
8.92929e-08,5.77418e-07,1.91034e-14
8.92929e-08,5.75124e-07,1.9732e-14
8.92929e-08,5.72849e-07,2.03999e-14
8.92929e-08,5.70591e-07,2.11047e-14
8.92929e-08,5.68351e-07,2.18434e-14
8.92929e-08,5.66129e-07,2.26125e-14
8.92929e-08,5.63924e-07,2.34083e-14
8.92929e-08,5.61736e-07,2.42277e-14
8.92929e-08,5.59565e-07,2.5068e-14
8.92929e-08,5.57411e-07,2.59271e-14
8.92929e-08,5.55273e-07,2.68038e-14
8.92929e-08,5.53152e-07,2.76979e-14
8.92929e-08,5.51047e-07,2.86095e-14
8.92929e-08,5.48957e-07,2.95393e-14
8.92929e-08,5.46884e-07,3.0488e-14
8.92929e-08,5.44826e-07,3.1456e-14
8.92929e-08,5.42784e-07,3.24428e-14
8.92929e-08,5.40756e-07,3.3447e-14
8.92929e-08,5.38744e-07,3.44655e-14
8.92929e-08,5.36747e-07,3.54939e-14
8.92929e-08,5.34765e-07,3.65256e-14
8.92929e-08,5.32797e-07,3.75527e-14
8.92929e-08,5.30843e-07,3.85656e-14
8.92929e-08,5.28904e-07,3.95536e-14
8.92929e-08,5.26979e-07,4.05054e-14
8.92929e-08,5.25068e-07,4.14092e-14
8.92929e-08,5.23171e-07,4.22541e-14
8.92929e-08,5.21287e-07,4.30299e-14
8.92929e-08,5.19417e-07,4.37279e-14
8.92929e-08,5.1756e-07,4.43416e-14
8.92929e-08,5.15717e-07,4.48666e-14
8.92929e-08,5.13886e-07,4.53013e-14
8.92929e-08,5.12069e-07,4.56464e-14
8.92929e-08,5.10264e-07,4.59049e-14
8.92929e-08,5.08472e-07,4.60824e-14
8.92929e-08,5.06693e-07,4.61859e-14
8.92929e-08,5.04926e-07,4.62239e-14
8.92929e-08,5.03171e-07,4.62056e-14
8.92929e-08,5.01429e-07,4.61404e-14
8.92929e-08,4.99698e-07,4.60376e-14
8.92929e-08,4.97979e-07,4.59058e-14
8.92929e-08,4.96272e-07,4.57525e-14
8.92929e-08,4.94577e-07,4.5584e-14
8.92929e-08,4.92894e-07,4.54052e-14
8.92929e-08,4.91221e-07,4.52196e-14
8.92929e-08,4.8956e-07,4.50297e-14
8.92929e-08,4.87911e-07,4.48366e-14
8.92929e-08,4.86272e-07,4.46407e-14
8.92929e-08,4.84644e-07,4.4442e-14
8.92929e-08,4.83028e-07,4.424e-14
8.92929e-08,4.81421e-07,4.40345e-14
8.92929e-08,4.79826e-07,4.38252e-14
8.92929e-08,4.78241e-07,4.36125e-14
8.92929e-08,4.76667e-07,4.33971e-14
8.92929e-08,4.75103e-07,4.31801e-14
8.92929e-08,4.73549e-07,4.2963e-14
8.92929e-08,4.72005e-07,4.27477e-14
8.92929e-08,4.70471e-07,4.25362e-14
8.92929e-08,4.68947e-07,4.23304e-14
8.92929e-08,4.67433e-07,4.21322e-14
8.92929e-08,4.65929e-07,4.1943e-14
8.92929e-08,4.64435e-07,4.17638e-14
8.92929e-08,4.6295e-07,4.15955e-14
8.92929e-08,4.61474e-07,4.14381e-14
8.92929e-08,4.60008e-07,4.12915e-14
8.92929e-08,4.58551e-07,4.11551e-14
8.92929e-08,4.57103e-07,4.10283e-14
8.92929e-08,4.55665e-07,4.09103e-14
8.92929e-08,4.54235e-07,4.08006e-14
8.92929e-08,4.52815e-07,4.06985e-14
8.92929e-08,4.51403e-07,4.0604e-14
8.92929e-08,4.5e-07,4.05173e-14
9.0101e-08,6.5e-07,1.11881e-14
9.0101e-08,6.47095e-07,1.13553e-14
9.0101e-08,6.44216e-07,1.15183e-14
9.0101e-08,6.41362e-07,1.16791e-14
9.0101e-08,6.38534e-07,1.18406e-14
9.0101e-08,6.3573e-07,1.20066e-14
9.0101e-08,6.32951e-07,1.21809e-14
9.0101e-08,6.30196e-07,1.23671e-14
9.0101e-08,6.27465e-07,1.25684e-14
9.0101e-08,6.24757e-07,1.2787e-14
9.0101e-08,6.22073e-07,1.30239e-14
9.0101e-08,6.19412e-07,1.32789e-14
9.0101e-08,6.16773e-07,1.35508e-14
9.0101e-08,6.14157e-07,1.38373e-14
9.0101e-08,6.11563e-07,1.41358e-14
9.0101e-08,6.08991e-07,1.44436e-14
9.0101e-08,6.0644e-07,1.47584e-14
9.0101e-08,6.0391e-07,1.50788e-14
9.0101e-08,6.01402e-07,1.5405e-14
9.0101e-08,5.98914e-07,1.57386e-14
9.0101e-08,5.96447e-07,1.60831e-14
9.0101e-08,5.94e-07,1.64436e-14
9.0101e-08,5.91573e-07,1.68267e-14
9.0101e-08,5.89166e-07,1.724e-14
9.0101e-08,5.86778e-07,1.76914e-14
9.0101e-08,5.8441e-07,1.81885e-14
9.0101e-08,5.8206e-07,1.87382e-14
9.0101e-08,5.7973e-07,1.93455e-14
9.0101e-08,5.77418e-07,2.00134e-14
9.0101e-08,5.75124e-07,2.07425e-14
9.0101e-08,5.72849e-07,2.15305e-14
9.0101e-08,5.70591e-07,2.23727e-14
9.0101e-08,5.68351e-07,2.3262e-14
9.0101e-08,5.66129e-07,2.41894e-14
9.0101e-08,5.63924e-07,2.51446e-14
9.0101e-08,5.61736e-07,2.61169e-14
9.0101e-08,5.59565e-07,2.7096e-14
9.0101e-08,5.57411e-07,2.80723e-14
9.0101e-08,5.55273e-07,2.90381e-14
9.0101e-08,5.53152e-07,2.99875e-14
9.0101e-08,5.51047e-07,3.09173e-14
9.0101e-08,5.48957e-07,3.18264e-14
9.0101e-08,5.46884e-07,3.27159e-14
9.0101e-08,5.44826e-07,3.35888e-14
9.0101e-08,5.42784e-07,3.44491e-14
9.0101e-08,5.40756e-07,3.53015e-14
9.0101e-08,5.38744e-07,3.61502e-14
9.0101e-08,5.36747e-07,3.69986e-14
9.0101e-08,5.34765e-07,3.78484e-14
9.0101e-08,5.32797e-07,3.86995e-14
9.0101e-08,5.30843e-07,3.95491e-14
9.0101e-08,5.28904e-07,4.03921e-14
9.0101e-08,5.26979e-07,4.12213e-14
9.0101e-08,5.25068e-07,4.20276e-14
9.0101e-08,5.23171e-07,4.28004e-14
9.0101e-08,5.21287e-07,4.35287e-14
9.0101e-08,5.19417e-07,4.42017e-14
9.0101e-08,5.1756e-07,4.48092e-14
9.0101e-08,5.15717e-07,4.53428e-14
9.0101e-08,5.13886e-07,4.57964e-14
9.0101e-08,5.12069e-07,4.61663e-14
9.0101e-08,5.10264e-07,4.64518e-14
9.0101e-08,5.08472e-07,4.66548e-14
9.0101e-08,5.06693e-07,4.67801e-14
9.0101e-08,5.04926e-07,4.68345e-14
9.0101e-08,5.03171e-07,4.68266e-14
9.0101e-08,5.01429e-07,4.67662e-14
9.0101e-08,4.99698e-07,4.66635e-14
9.0101e-08,4.97979e-07,4.65285e-14
9.0101e-08,4.96272e-07,4.63703e-14
9.0101e-08,4.94577e-07,4.61969e-14
9.0101e-08,4.92894e-07,4.60148e-14
9.0101e-08,4.91221e-07,4.58286e-14
9.0101e-08,4.8956e-07,4.56413e-14
9.0101e-08,4.87911e-07,4.54544e-14
9.0101e-08,4.86272e-07,4.52678e-14
9.0101e-08,4.84644e-07,4.50809e-14
9.0101e-08,4.83028e-07,4.48922e-14
9.0101e-08,4.81421e-07,4.47002e-14
9.0101e-08,4.79826e-07,4.45036e-14
9.0101e-08,4.78241e-07,4.43017e-14
9.0101e-08,4.76667e-07,4.40944e-14
9.0101e-08,4.75103e-07,4.38824e-14
9.0101e-08,4.73549e-07,4.36674e-14
9.0101e-08,4.72005e-07,4.34515e-14
9.0101e-08,4.70471e-07,4.32374e-14
9.0101e-08,4.68947e-07,4.30281e-14
9.0101e-08,4.67433e-07,4.28264e-14
9.0101e-08,4.65929e-07,4.26348e-14
9.0101e-08,4.64435e-07,4.24555e-14
9.0101e-08,4.6295e-07,4.22896e-14
9.0101e-08,4.61474e-07,4.21378e-14
9.0101e-08,4.60008e-07,4.2e-14
9.0101e-08,4.58551e-07,4.18751e-14
9.0101e-08,4.57103e-07,4.1762e-14
9.0101e-08,4.55665e-07,4.1659e-14
9.0101e-08,4.54235e-07,4.15644e-14
9.0101e-08,4.52815e-07,4.14768e-14
9.0101e-08,4.51403e-07,4.13949e-14
9.0101e-08,4.5e-07,4.13183e-14
9.09091e-08,6.5e-07,1.13081e-14
9.09091e-08,6.47095e-07,1.14779e-14
9.09091e-08,6.44216e-07,1.16454e-14
9.09091e-08,6.41362e-07,1.1811e-14
9.09091e-08,6.38534e-07,1.19762e-14
9.09091e-08,6.3573e-07,1.21432e-14
9.09091e-08,6.32951e-07,1.23147e-14
9.09091e-08,6.30196e-07,1.24937e-14
9.09091e-08,6.27465e-07,1.26831e-14
9.09091e-08,6.24757e-07,1.28854e-14
9.09091e-08,6.22073e-07,1.31024e-14
9.09091e-08,6.19412e-07,1.33352e-14
9.09091e-08,6.16773e-07,1.35837e-14
9.09091e-08,6.14157e-07,1.38472e-14
9.09091e-08,6.11563e-07,1.41243e-14
9.09091e-08,6.08991e-07,1.44133e-14
9.09091e-08,6.0644e-07,1.47127e-14
9.09091e-08,6.0391e-07,1.50215e-14
9.09091e-08,6.01402e-07,1.53395e-14
9.09091e-08,5.98914e-07,1.56677e-14
9.09091e-08,5.96447e-07,1.60088e-14
9.09091e-08,5.94e-07,1.63665e-14
9.09091e-08,5.91573e-07,1.6746e-14
9.09091e-08,5.89166e-07,1.71535e-14
9.09091e-08,5.86778e-07,1.75954e-14
9.09091e-08,5.8441e-07,1.80784e-14
9.09091e-08,5.8206e-07,1.86083e-14
9.09091e-08,5.7973e-07,1.91898e-14
9.09091e-08,5.77418e-07,1.98259e-14
9.09091e-08,5.75124e-07,2.05176e-14
9.09091e-08,5.72849e-07,2.12636e-14
9.09091e-08,5.70591e-07,2.20605e-14
9.09091e-08,5.68351e-07,2.29031e-14
9.09091e-08,5.66129e-07,2.37846e-14
9.09091e-08,5.63924e-07,2.46973e-14
9.09091e-08,5.61736e-07,2.56331e-14
9.09091e-08,5.59565e-07,2.65844e-14
9.09091e-08,5.57411e-07,2.75445e-14
9.09091e-08,5.55273e-07,2.85081e-14
9.09091e-08,5.53152e-07,2.94714e-14
9.09091e-08,5.51047e-07,3.04329e-14
9.09091e-08,5.48957e-07,3.13923e-14
9.09091e-08,5.46884e-07,3.23508e-14
9.09091e-08,5.44826e-07,3.33108e-14
9.09091e-08,5.42784e-07,3.42745e-14
9.09091e-08,5.40756e-07,3.5244e-14
9.09091e-08,5.38744e-07,3.62203e-14
9.09091e-08,5.36747e-07,3.72027e-14
9.09091e-08,5.34765e-07,3.81886e-14
9.09091e-08,5.32797e-07,3.9173e-14
9.09091e-08,5.30843e-07,4.01487e-14
9.09091e-08,5.28904e-07,4.11065e-14
9.09091e-08,5.26979e-07,4.20355e-14
9.09091e-08,5.25068e-07,4.2924e-14
9.09091e-08,5.23171e-07,4.37599e-14
9.09091e-08,5.21287e-07,4.45316e-14
9.09091e-08,5.19417e-07,4.52289e-14
9.09091e-08,5.1756e-07,4.58435e-14
9.09091e-08,5.15717e-07,4.63696e-14
9.09091e-08,5.13886e-07,4.68043e-14
9.09091e-08,5.12069e-07,4.71477e-14
9.09091e-08,5.10264e-07,4.74027e-14
9.09091e-08,5.08472e-07,4.75748e-14
9.09091e-08,5.06693e-07,4.76717e-14
9.09091e-08,5.04926e-07,4.77027e-14
9.09091e-08,5.03171e-07,4.76777e-14
9.09091e-08,5.01429e-07,4.76071e-14
9.09091e-08,4.99698e-07,4.75008e-14
9.09091e-08,4.97979e-07,4.73675e-14
9.09091e-08,4.96272e-07,4.72149e-14
9.09091e-08,4.94577e-07,4.70491e-14
9.09091e-08,4.92894e-07,4.68744e-14
9.09091e-08,4.91221e-07,4.66937e-14
9.09091e-08,4.8956e-07,4.65085e-14
9.09091e-08,4.87911e-07,4.63194e-14
9.09091e-08,4.86272e-07,4.61262e-14
9.09091e-08,4.84644e-07,4.59286e-14
