r_p,wavelength,scat_sigma
8.44444e-08,5.7973e-07,1.00406e-13
8.44444e-08,5.77418e-07,1.0046e-13
8.44444e-08,5.75124e-07,1.00345e-13
8.44444e-08,5.72849e-07,1.00053e-13
8.44444e-08,5.70591e-07,9.95744e-14
8.44444e-08,5.68351e-07,9.89061e-14
8.44444e-08,5.66129e-07,9.80476e-14
8.44444e-08,5.63924e-07,9.70023e-14
8.44444e-08,5.61736e-07,9.57774e-14
8.44444e-08,5.59565e-07,9.43837e-14
8.44444e-08,5.57411e-07,9.28349e-14
8.44444e-08,5.55273e-07,9.11471e-14
8.44444e-08,5.53152e-07,8.93377e-14
8.44444e-08,5.51047e-07,8.7425e-14
8.44444e-08,5.48957e-07,8.54269e-14
8.44444e-08,5.46884e-07,8.33607e-14
8.44444e-08,5.44826e-07,8.12421e-14
8.44444e-08,5.42784e-07,7.90852e-14
8.44444e-08,5.40756e-07,7.69017e-14
8.44444e-08,5.38744e-07,7.47017e-14
8.44444e-08,5.36747e-07,7.24933e-14
8.44444e-08,5.34765e-07,7.02831e-14
8.44444e-08,5.32797e-07,6.8077e-14
8.44444e-08,5.30843e-07,6.588e-14
8.44444e-08,5.28904e-07,6.36978e-14
8.44444e-08,5.26979e-07,6.15362e-14
8.44444e-08,5.25068e-07,5.94022e-14
8.44444e-08,5.23171e-07,5.73041e-14
8.44444e-08,5.21287e-07,5.52515e-14
8.44444e-08,5.19417e-07,5.3255e-14
8.44444e-08,5.1756e-07,5.13265e-14
8.44444e-08,5.15717e-07,4.94782e-14
8.44444e-08,5.13886e-07,4.77225e-14
8.44444e-08,5.12069e-07,4.60712e-14
8.44444e-08,5.10264e-07,4.45351e-14
8.44444e-08,5.08472e-07,4.31232e-14
8.44444e-08,5.06693e-07,4.18424e-14
8.44444e-08,5.04926e-07,4.06972e-14
8.44444e-08,5.03171e-07,3.96894e-14
8.44444e-08,5.01429e-07,3.88179e-14
8.44444e-08,4.99698e-07,3.80793e-14
8.44444e-08,4.97979e-07,3.74675e-14
8.44444e-08,4.96272e-07,3.69746e-14
8.44444e-08,4.94577e-07,3.65911e-14
8.44444e-08,4.92894e-07,3.63067e-14
8.44444e-08,4.91221e-07,3.61105e-14
8.44444e-08,4.8956e-07,3.59914e-14
8.44444e-08,4.87911e-07,3.59392e-14
8.44444e-08,4.86272e-07,3.59442e-14
8.44444e-08,4.84644e-07,3.59978e-14
8.44444e-08,4.83028e-07,3.60925e-14
8.44444e-08,4.81421e-07,3.62221e-14
8.44444e-08,4.79826e-07,3.63813e-14
8.44444e-08,4.78241e-07,3.65659e-14
8.44444e-08,4.76667e-07,3.67722e-14
8.44444e-08,4.75103e-07,3.69973e-14
8.44444e-08,4.73549e-07,3.72383e-14
8.44444e-08,4.72005e-07,3.74926e-14
8.44444e-08,4.70471e-07,3.77575e-14
8.44444e-08,4.68947e-07,3.80301e-14
8.44444e-08,4.67433e-07,3.83074e-14
8.44444e-08,4.65929e-07,3.85865e-14
8.44444e-08,4.64435e-07,3.88643e-14
8.44444e-08,4.6295e-07,3.91379e-14
8.44444e-08,4.61474e-07,3.94047e-14
8.44444e-08,4.60008e-07,3.96623e-14
8.44444e-08,4.58551e-07,3.9909e-14
8.44444e-08,4.57103e-07,4.01437e-14
8.44444e-08,4.55665e-07,4.03658e-14
8.44444e-08,4.54235e-07,4.05752e-14
8.44444e-08,4.52815e-07,4.07724e-14
8.44444e-08,4.51403e-07,4.09583e-14
8.44444e-08,4.5e-07,4.11339e-14
8.52525e-08,6.5e-07,7.3465e-14
8.52525e-08,6.47095e-07,7.48963e-14
8.52525e-08,6.44216e-07,7.63346e-14
8.52525e-08,6.41362e-07,7.77799e-14
8.52525e-08,6.38534e-07,7.92304e-14
8.52525e-08,6.3573e-07,8.06831e-14
8.52525e-08,6.32951e-07,8.21332e-14
8.52525e-08,6.30196e-07,8.35748e-14
8.52525e-08,6.27465e-07,8.5001e-14
8.52525e-08,6.24757e-07,8.64044e-14
8.52525e-08,6.22073e-07,8.77778e-14
8.52525e-08,6.19412e-07,8.91144e-14
8.52525e-08,6.16773e-07,9.04086e-14
8.52525e-08,6.14157e-07,9.16558e-14
8.52525e-08,6.11563e-07,9.28527e-14
8.52525e-08,6.08991e-07,9.39968e-14
8.52525e-08,6.0644e-07,9.50866e-14
8.52525e-08,6.0391e-07,9.61205e-14
8.52525e-08,6.01402e-07,9.70963e-14
8.52525e-08,5.98914e-07,9.80109e-14
8.52525e-08,5.96447e-07,9.8859e-14
8.52525e-08,5.94e-07,9.96334e-14
8.52525e-08,5.91573e-07,1.00324e-13
8.52525e-08,5.89166e-07,1.0092e-13
8.52525e-08,5.86778e-07,1.01406e-13
8.52525e-08,5.8441e-07,1.01766e-13
8.52525e-08,5.8206e-07,1.01985e-13
8.52525e-08,5.7973e-07,1.02046e-13
8.52525e-08,5.77418e-07,1.01935e-13
8.52525e-08,5.75124e-07,1.01641e-13
8.52525e-08,5.72849e-07,1.01156e-13
8.52525e-08,5.70591e-07,1.00477e-13
8.52525e-08,5.68351e-07,9.96032e-14
8.52525e-08,5.66129e-07,9.85426e-14
8.52525e-08,5.63924e-07,9.73055e-14
8.52525e-08,5.61736e-07,9.59073e-14
8.52525e-08,5.59565e-07,9.43661e-14
8.52525e-08,5.57411e-07,9.27025e-14
8.52525e-08,5.55273e-07,9.0938e-14
8.52525e-08,5.53152e-07,8.90934e-14
8.52525e-08,5.51047e-07,8.71883e-14
8.52525e-08,5.48957e-07,8.52398e-14
8.52525e-08,5.46884e-07,8.32616e-14
8.52525e-08,5.44826e-07,8.12639e-14
8.52525e-08,5.42784e-07,7.92534e-14
8.52525e-08,5.40756e-07,7.72334e-14
8.52525e-08,5.38744e-07,7.52047e-14
8.52525e-08,5.36747e-07,7.31662e-14
8.52525e-08,5.34765e-07,7.11158e-14
8.52525e-08,5.32797e-07,6.90521e-14
8.52525e-08,5.30843e-07,6.69744e-14
8.52525e-08,5.28904e-07,6.48844e-14
8.52525e-08,5.26979e-07,6.27865e-14
8.52525e-08,5.25068e-07,6.0688e-14
8.52525e-08,5.23171e-07,5.85994e-14
8.52525e-08,5.21287e-07,5.65338e-14
8.52525e-08,5.19417e-07,5.45069e-14
8.52525e-08,5.1756e-07,5.25357e-14
8.52525e-08,5.15717e-07,5.0638e-14
8.52525e-08,5.13886e-07,4.88311e-14
8.52525e-08,5.12069e-07,4.7131e-14
8.52525e-08,5.10264e-07,4.55518e-14
8.52525e-08,5.08472e-07,4.41044e-14
8.52525e-08,5.06693e-07,4.27967e-14
8.52525e-08,5.04926e-07,4.16327e-14
8.52525e-08,5.03171e-07,4.0613e-14
8.52525e-08,5.01429e-07,3.97349e-14
8.52525e-08,4.99698e-07,3.89926e-14
8.52525e-08,4.97979e-07,3.83779e-14
8.52525e-08,4.96272e-07,3.78813e-14
8.52525e-08,4.94577e-07,3.74917e-14
8.52525e-08,4.92894e-07,3.71981e-14
8.52525e-08,4.91221e-07,3.69893e-14
8.52525e-08,4.8956e-07,3.68552e-14
8.52525e-08,4.87911e-07,3.67862e-14
8.52525e-08,4.86272e-07,3.67741e-14
8.52525e-08,4.84644e-07,3.68117e-14
8.52525e-08,4.83028e-07,3.68931e-14
8.52525e-08,4.81421e-07,3.70129e-14
8.52525e-08,4.79826e-07,3.71667e-14
8.52525e-08,4.78241e-07,3.73504e-14
8.52525e-08,4.76667e-07,3.75599e-14
8.52525e-08,4.75103e-07,3.77914e-14
8.52525e-08,4.73549e-07,3.80409e-14
8.52525e-08,4.72005e-07,3.83042e-14
8.52525e-08,4.70471e-07,3.85772e-14
8.52525e-08,4.68947e-07,3.88556e-14
8.52525e-08,4.67433e-07,3.91356e-14
8.52525e-08,4.65929e-07,3.94134e-14
8.52525e-08,4.64435e-07,3.9686e-14
8.52525e-08,4.6295e-07,3.99509e-14
8.52525e-08,4.61474e-07,4.02063e-14
8.52525e-08,4.60008e-07,4.04511e-14
8.52525e-08,4.58551e-07,4.06852e-14
8.52525e-08,4.57103e-07,4.09086e-14
8.52525e-08,4.55665e-07,4.11222e-14
8.52525e-08,4.54235e-07,4.13268e-14
8.52525e-08,4.52815e-07,4.15235e-14
8.52525e-08,4.51403e-07,4.17132e-14
8.52525e-08,4.5e-07,4.18964e-14
8.60606e-08,6.5e-07,7.67618e-14
8.60606e-08,6.47095e-07,7.82121e-14
8.60606e-08,6.44216e-07,7.96645e-14
8.60606e-08,6.41362e-07,8.11166e-14
8.60606e-08,6.38534e-07,8.25651e-14
8.60606e-08,6.3573e-07,8.40057e-14
8.60606e-08,6.32951e-07,8.54336e-14
8.60606e-08,6.30196e-07,8.68435e-14
8.60606e-08,6.27465e-07,8.82298e-14
8.60606e-08,6.24757e-07,8.95871e-14
8.60606e-08,6.22073e-07,9.09104e-14
8.60606e-08,6.19412e-07,9.21953e-14
8.60606e-08,6.16773e-07,9.3438e-14
8.60606e-08,6.14157e-07,9.46352e-14
8.60606e-08,6.11563e-07,9.57843e-14
8.60606e-08,6.08991e-07,9.68826e-14
8.60606e-08,6.0644e-07,9.79272e-14
8.60606e-08,6.0391e-07,9.89149e-14
8.60606e-08,6.01402e-07,9.98412e-14
8.60606e-08,5.98914e-07,1.007e-13
8.60606e-08,5.96447e-07,1.01485e-13
8.60606e-08,5.94e-07,1.02186e-13
8.60606e-08,5.91573e-07,1.02793e-13
8.60606e-08,5.89166e-07,1.03294e-13
8.60606e-08,5.86778e-07,1.03676e-13
8.60606e-08,5.8441e-07,1.03925e-13
8.60606e-08,5.8206e-07,1.04029e-13
8.60606e-08,5.7973e-07,1.03975e-13
8.60606e-08,5.77418e-07,1.03755e-13
8.60606e-08,5.75124e-07,1.0336e-13
8.60606e-08,5.72849e-07,1.02786e-13
8.60606e-08,5.70591e-07,1.02033e-13
8.60606e-08,5.68351e-07,1.01103e-13
8.60606e-08,5.66129e-07,1.00004e-13
8.60606e-08,5.63924e-07,9.87448e-14
8.60606e-08,5.61736e-07,9.73389e-14
8.60606e-08,5.59565e-07,9.5801e-14
8.60606e-08,5.57411e-07,9.41473e-14
8.60606e-08,5.55273e-07,9.23945e-14
8.60606e-08,5.53152e-07,9.05588e-14
8.60606e-08,5.51047e-07,8.86555e-14
8.60606e-08,5.48957e-07,8.66981e-14
8.60606e-08,5.46884e-07,8.46979e-14
8.60606e-08,5.44826e-07,8.2664e-14
8.60606e-08,5.42784e-07,8.06032e-14
8.60606e-08,5.40756e-07,7.85204e-14
8.60606e-08,5.38744e-07,7.64189e-14
8.60606e-08,5.36747e-07,7.43009e-14
8.60606e-08,5.34765e-07,7.21687e-14
8.60606e-08,5.32797e-07,7.00245e-14
8.60606e-08,5.30843e-07,6.7872e-14
8.60606e-08,5.28904e-07,6.57162e-14
8.60606e-08,5.26979e-07,6.35638e-14
8.60606e-08,5.25068e-07,6.1424e-14
8.60606e-08,5.23171e-07,5.93077e-14
8.60606e-08,5.21287e-07,5.72276e-14
8.60606e-08,5.19417e-07,5.51981e-14
8.60606e-08,5.1756e-07,5.32341e-14
8.60606e-08,5.15717e-07,5.13508e-14
8.60606e-08,5.13886e-07,4.95627e-14
8.60606e-08,5.12069e-07,4.78832e-14
8.60606e-08,5.10264e-07,4.63239e-14
8.60606e-08,5.08472e-07,4.48939e-14
8.60606e-08,5.06693e-07,4.35995e-14
8.60606e-08,5.04926e-07,4.24443e-14
8.60606e-08,5.03171e-07,4.14286e-14
8.60606e-08,5.01429e-07,4.05502e-14
8.60606e-08,4.99698e-07,3.98043e-14
8.60606e-08,4.97979e-07,3.91838e-14
8.60606e-08,4.96272e-07,3.86802e-14
8.60606e-08,4.94577e-07,3.82839e-14
8.60606e-08,4.92894e-07,3.79847e-14
8.60606e-08,4.91221e-07,3.77722e-14
8.60606e-08,4.8956e-07,3.76365e-14
8.60606e-08,4.87911e-07,3.75681e-14
8.60606e-08,4.86272e-07,3.75584e-14
8.60606e-08,4.84644e-07,3.75999e-14
8.60606e-08,4.83028e-07,3.76856e-14
8.60606e-08,4.81421e-07,3.78098e-14
8.60606e-08,4.79826e-07,3.79672e-14
8.60606e-08,4.78241e-07,3.81532e-14
8.60606e-08,4.76667e-07,3.83635e-14
8.60606e-08,4.75103e-07,3.85942e-14
8.60606e-08,4.73549e-07,3.88413e-14
8.60606e-08,4.72005e-07,3.91012e-14
8.60606e-08,4.70471e-07,3.937e-14
8.60606e-08,4.68947e-07,3.96443e-14
8.60606e-08,4.67433e-07,3.99205e-14
8.60606e-08,4.65929e-07,4.01955e-14
8.60606e-08,4.64435e-07,4.04664e-14
8.60606e-08,4.6295e-07,4.0731e-14
8.60606e-08,4.61474e-07,4.09873e-14
8.60606e-08,4.60008e-07,4.12342e-14
8.60606e-08,4.58551e-07,4.14709e-14
8.60606e-08,4.57103e-07,4.16972e-14
8.60606e-08,4.55665e-07,4.19134e-14
8.60606e-08,4.54235e-07,4.21199e-14
8.60606e-08,4.52815e-07,4.23176e-14
8.60606e-08,4.51403e-07,4.2507e-14
8.60606e-08,4.5e-07,4.26888e-14
8.68687e-08,6.5e-07,7.98225e-14
8.68687e-08,6.47095e-07,8.12616e-14
8.68687e-08,6.44216e-07,8.26965e-14
8.68687e-08,6.41362e-07,8.4126e-14
8.68687e-08,6.38534e-07,8.55484e-14
8.68687e-08,6.3573e-07,8.69607e-14
8.68687e-08,6.32951e-07,8.83594e-14
8.68687e-08,6.30196e-07,8.97399e-14
8.68687e-08,6.27465e-07,9.1097e-14
8.68687e-08,6.24757e-07,9.2425e-14
8.68687e-08,6.22073e-07,9.37183e-14
8.68687e-08,6.19412e-07,9.49714e-14
8.68687e-08,6.16773e-07,9.61791e-14
8.68687e-08,6.14157e-07,9.73369e-14
8.68687e-08,6.11563e-07,9.84408e-14
8.68687e-08,6.08991e-07,9.94873e-14
8.68687e-08,6.0644e-07,1.00473e-13
8.68687e-08,6.0391e-07,1.01395e-13
8.68687e-08,6.01402e-07,1.0225e-13
8.68687e-08,5.98914e-07,1.03032e-13
8.68687e-08,5.96447e-07,1.03736e-13
8.68687e-08,5.94e-07,1.04355e-13
8.68687e-08,5.91573e-07,1.04879e-13
8.68687e-08,5.89166e-07,1.05298e-13
8.68687e-08,5.86778e-07,1.056e-13
8.68687e-08,5.8441e-07,1.05774e-13
8.68687e-08,5.8206e-07,1.05805e-13
8.68687e-08,5.7973e-07,1.05684e-13
8.68687e-08,5.77418e-07,1.05399e-13
8.68687e-08,5.75124e-07,1.04943e-13
8.68687e-08,5.72849e-07,1.04311e-13
8.68687e-08,5.70591e-07,1.03502e-13
8.68687e-08,5.68351e-07,1.02518e-13
8.68687e-08,5.66129e-07,1.01366e-13
8.68687e-08,5.63924e-07,1.00055e-13
8.68687e-08,5.61736e-07,9.86e-14
8.68687e-08,5.59565e-07,9.70155e-14
8.68687e-08,5.57411e-07,9.53187e-14
8.68687e-08,5.55273e-07,9.35273e-14
8.68687e-08,5.53152e-07,9.16583e-14
8.68687e-08,5.51047e-07,8.97275e-14
8.68687e-08,5.48957e-07,8.77489e-14
8.68687e-08,5.46884e-07,8.57336e-14
8.68687e-08,5.44826e-07,8.36903e-14
8.68687e-08,5.42784e-07,8.1625e-14
8.68687e-08,5.40756e-07,7.95414e-14
8.68687e-08,5.38744e-07,7.74415e-14
8.68687e-08,5.36747e-07,7.53261e-14
8.68687e-08,5.34765e-07,7.31961e-14
8.68687e-08,5.32797e-07,7.10526e-14
8.68687e-08,5.30843e-07,6.88984e-14
8.68687e-08,5.28904e-07,6.67379e-14
8.68687e-08,5.26979e-07,6.45778e-14
8.68687e-08,5.25068e-07,6.24274e-14
8.68687e-08,5.23171e-07,6.02982e-14
8.68687e-08,5.21287e-07,5.82038e-14
8.68687e-08,5.19417e-07,5.61593e-14
8.68687e-08,5.1756e-07,5.41806e-14
8.68687e-08,5.15717e-07,5.22835e-14
8.68687e-08,5.13886e-07,5.04831e-14
8.68687e-08,5.12069e-07,4.87933e-14
8.68687e-08,5.10264e-07,4.72254e-14
8.68687e-08,5.08472e-07,4.57883e-14
8.68687e-08,5.06693e-07,4.44879e-14
8.68687e-08,5.04926e-07,4.33271e-14
8.68687e-08,5.03171e-07,4.23058e-14
8.68687e-08,5.01429e-07,4.1421e-14
8.68687e-08,4.99698e-07,4.06676e-14
8.68687e-08,4.97979e-07,4.00385e-14
8.68687e-08,4.96272e-07,3.95251e-14
8.68687e-08,4.94577e-07,3.91181e-14
8.68687e-08,4.92894e-07,3.88079e-14
8.68687e-08,4.91221e-07,3.85848e-14
8.68687e-08,4.8956e-07,3.84394e-14
8.68687e-08,4.87911e-07,3.83631e-14
8.68687e-08,4.86272e-07,3.83478e-14
8.68687e-08,4.84644e-07,3.8386e-14
8.68687e-08,4.83028e-07,3.84712e-14
8.68687e-08,4.81421e-07,3.8597e-14
8.68687e-08,4.79826e-07,3.87579e-14
8.68687e-08,4.78241e-07,3.89484e-14
8.68687e-08,4.76667e-07,3.91636e-14
8.68687e-08,4.75103e-07,3.93985e-14
8.68687e-08,4.73549e-07,3.96486e-14
8.68687e-08,4.72005e-07,3.99094e-14
8.68687e-08,4.70471e-07,4.01771e-14
8.68687e-08,4.68947e-07,4.04479e-14
8.68687e-08,4.67433e-07,4.07187e-14
8.68687e-08,4.65929e-07,4.09868e-14
8.68687e-08,4.64435e-07,4.12503e-14
8.68687e-08,4.6295e-07,4.15076e-14
8.68687e-08,4.61474e-07,4.17577e-14
8.68687e-08,4.60008e-07,4.20002e-14
8.68687e-08,4.58551e-07,4.2235e-14
8.68687e-08,4.57103e-07,4.24621e-14
8.68687e-08,4.55665e-07,4.26818e-14
8.68687e-08,4.54235e-07,4.28941e-14
8.68687e-08,4.52815e-07,4.30992e-14
8.68687e-08,4.51403e-07,4.32968e-14
8.68687e-08,4.5e-07,4.34866e-14
8.76768e-08,6.5e-07,8.09336e-14
8.76768e-08,6.47095e-07,8.23566e-14
8.76768e-08,6.44216e-07,8.37747e-14
8.76768e-08,6.41362e-07,8.51858e-14
8.76768e-08,6.38534e-07,8.6587e-14
8.76768e-08,6.3573e-07,8.79747e-14
8.76768e-08,6.32951e-07,8.9345e-14
8.76768e-08,6.30196e-07,9.06934e-14
8.76768e-08,6.27465e-07,9.20154e-14
8.76768e-08,6.24757e-07,9.33066e-14
8.76768e-08,6.22073e-07,9.45627e-14
8.76768e-08,6.19412e-07,9.57797e-14
8.76768e-08,6.16773e-07,9.69543e-14
8.76768e-08,6.14157e-07,9.80834e-14
8.76768e-08,6.11563e-07,9.91642e-14
8.76768e-08,6.08991e-07,1.00194e-13
8.76768e-08,6.0644e-07,1.0117e-13
8.76768e-08,6.0391e-07,1.02088e-13
8.76768e-08,6.01402e-07,1.02945e-13
8.76768e-08,5.98914e-07,1.03735e-13
8.76768e-08,5.96447e-07,1.04451e-13
8.76768e-08,5.94e-07,1.05087e-13
8.76768e-08,5.91573e-07,1.05633e-13
8.76768e-08,5.89166e-07,1.0608e-13
8.76768e-08,5.86778e-07,1.06418e-13
8.76768e-08,5.8441e-07,1.06636e-13
8.76768e-08,5.8206e-07,1.06725e-13
8.76768e-08,5.7973e-07,1.06677e-13
8.76768e-08,5.77418e-07,1.06484e-13
8.76768e-08,5.75124e-07,1.06141e-13
8.76768e-08,5.72849e-07,1.05646e-13
8.76768e-08,5.70591e-07,1.04998e-13
8.76768e-08,5.68351e-07,1.04199e-13
8.76768e-08,5.66129e-07,1.03254e-13
8.76768e-08,5.63924e-07,1.02169e-13
8.76768e-08,5.61736e-07,1.00952e-13
8.76768e-08,5.59565e-07,9.96112e-14
8.76768e-08,5.57411e-07,9.81564e-14
8.76768e-08,5.55273e-07,9.65966e-14
8.76768e-08,5.53152e-07,9.49402e-14
8.76768e-08,5.51047e-07,9.31948e-14
8.76768e-08,5.48957e-07,9.13671e-14
8.76768e-08,5.46884e-07,8.94625e-14
8.76768e-08,5.44826e-07,8.74858e-14
8.76768e-08,5.42784e-07,8.54411e-14
8.76768e-08,5.40756e-07,8.33324e-14
8.76768e-08,5.38744e-07,8.1164e-14
8.76768e-08,5.36747e-07,7.89411e-14
8.76768e-08,5.34765e-07,7.66703e-14
8.76768e-08,5.32797e-07,7.43598e-14
8.76768e-08,5.30843e-07,7.20198e-14
8.76768e-08,5.28904e-07,6.96625e-14
8.76768e-08,5.26979e-07,6.73021e-14
8.76768e-08,5.25068e-07,6.49545e-14
8.76768e-08,5.23171e-07,6.26367e-14
8.76768e-08,5.21287e-07,6.03667e-14
8.76768e-08,5.19417e-07,5.81624e-14
8.76768e-08,5.1756e-07,5.60412e-14
8.76768e-08,5.15717e-07,5.40195e-14
8.76768e-08,5.13886e-07,5.21115e-14
8.76768e-08,5.12069e-07,5.03294e-14
8.76768e-08,5.10264e-07,4.86828e-14
8.76768e-08,5.08472e-07,4.71781e-14
8.76768e-08,5.06693e-07,4.58192e-14
8.76768e-08,5.04926e-07,4.46068e-14
8.76768e-08,5.03171e-07,4.35392e-14
8.76768e-08,5.01429e-07,4.26124e-14
8.76768e-08,4.99698e-07,4.18204e-14
8.76768e-08,4.97979e-07,4.11557e-14
8.76768e-08,4.96272e-07,4.06098e-14
8.76768e-08,4.94577e-07,4.01736e-14
8.76768e-08,4.92894e-07,3.98378e-14
8.76768e-08,4.91221e-07,3.95928e-14
8.76768e-08,4.8956e-07,3.94295e-14
8.76768e-08,4.87911e-07,3.93392e-14
8.76768e-08,4.86272e-07,3.93134e-14
8.76768e-08,4.84644e-07,3.93443e-14
8.76768e-08,4.83028e-07,3.94246e-14
8.76768e-08,4.81421e-07,3.95474e-14
8.76768e-08,4.79826e-07,3.97063e-14
8.76768e-08,4.78241e-07,3.98952e-14
8.76768e-08,4.76667e-07,4.01085e-14
8.76768e-08,4.75103e-07,4.03411e-14
8.76768e-08,4.73549e-07,4.05882e-14
8.76768e-08,4.72005e-07,4.08454e-14
8.76768e-08,4.70471e-07,4.11089e-14
8.76768e-08,4.68947e-07,4.13756e-14
8.76768e-08,4.67433e-07,4.16426e-14
8.76768e-08,4.65929e-07,4.19078e-14
8.76768e-08,4.64435e-07,4.21696e-14
8.76768e-08,4.6295e-07,4.24266e-14
8.76768e-08,4.61474e-07,4.26782e-14
8.76768e-08,4.60008e-07,4.29238e-14
8.76768e-08,4.58551e-07,4.31631e-14
8.76768e-08,4.57103e-07,4.33958e-14
8.76768e-08,4.55665e-07,4.36218e-14
8.76768e-08,4.54235e-07,4.38408e-14
8.76768e-08,4.52815e-07,4.40525e-14
8.76768e-08,4.51403e-07,4.42562e-14
8.76768e-08,4.5e-07,4.44516e-14
8.84848e-08,6.5e-07,8.39197e-14
8.84848e-08,6.47095e-07,8.53356e-14
8.84848e-08,6.44216e-07,8.67436e-14
8.84848e-08,6.41362e-07,8.81408e-14
8.84848e-08,6.38534e-07,8.95237e-14
8.84848e-08,6.3573e-07,9.08884e-14
8.84848e-08,6.32951e-07,9.22307e-14
8.84848e-08,6.30196e-07,9.35461e-14
8.84848e-08,6.27465e-07,9.48303e-14
8.84848e-08,6.24757e-07,9.60793e-14
8.84848e-08,6.22073e-07,9.72893e-14
8.84848e-08,6.19412e-07,9.8457e-14
8.84848e-08,6.16773e-07,9.95796e-14
8.84848e-08,6.14157e-07,1.00655e-13
8.84848e-08,6.11563e-07,1.0168e-13
8.84848e-08,6.08991e-07,1.02652e-13
8.84848e-08,6.0644e-07,1.03569e-13
8.84848e-08,6.0391e-07,1.04428e-13
8.84848e-08,6.01402e-07,1.05223e-13
8.84848e-08,5.98914e-07,1.0595e-13
8.84848e-08,5.96447e-07,1.06601e-13
8.84848e-08,5.94e-07,1.0717e-13
8.84848e-08,5.91573e-07,1.07646e-13
8.84848e-08,5.89166e-07,1.08022e-13
8.84848e-08,5.86778e-07,1.08287e-13
8.84848e-08,5.8441e-07,1.08432e-13
8.84848e-08,5.8206e-07,1.08448e-13
8.84848e-08,5.7973e-07,1.08327e-13
8.84848e-08,5.77418e-07,1.08063e-13
8.84848e-08,5.75124e-07,1.07653e-13
8.84848e-08,5.72849e-07,1.07093e-13
8.84848e-08,5.70591e-07,1.06385e-13
8.84848e-08,5.68351e-07,1.05531e-13
8.84848e-08,5.66129e-07,1.04537e-13
8.84848e-08,5.63924e-07,1.03407e-13
8.84848e-08,5.61736e-07,1.02151e-13
8.84848e-08,5.59565e-07,1.00776e-13
8.84848e-08,5.57411e-07,9.92915e-14
8.84848e-08,5.55273e-07,9.77059e-14
8.84848e-08,5.53152e-07,9.60272e-14
8.84848e-08,5.51047e-07,9.42627e-14
8.84848e-08,5.48957e-07,9.24185e-14
8.84848e-08,5.46884e-07,9.04999e-14
8.84848e-08,5.44826e-07,8.85115e-14
8.84848e-08,5.42784e-07,8.64572e-14
8.84848e-08,5.40756e-07,8.4341e-14
8.84848e-08,5.38744e-07,8.21669e-14
8.84848e-08,5.36747e-07,7.99402e-14
8.84848e-08,5.34765e-07,7.76671e-14
8.84848e-08,5.32797e-07,7.53556e-14
8.84848e-08,5.30843e-07,7.30155e-14
8.84848e-08,5.28904e-07,7.06584e-14
8.84848e-08,5.26979e-07,6.8298e-14
8.84848e-08,5.25068e-07,6.59497e-14
8.84848e-08,5.23171e-07,6.363e-14
8.84848e-08,5.21287e-07,6.13563e-14
8.84848e-08,5.19417e-07,5.91464e-14
8.84848e-08,5.1756e-07,5.70175e-14
8.84848e-08,5.15717e-07,5.49859e-14
8.84848e-08,5.13886e-07,5.30661e-14
8.84848e-08,5.12069e-07,5.12706e-14
8.84848e-08,5.10264e-07,4.96096e-14
8.84848e-08,5.08472e-07,4.80901e-14
8.84848e-08,5.06693e-07,4.67164e-14
8.84848e-08,5.04926e-07,4.54901e-14
8.84848e-08,5.03171e-07,4.44098e-14
8.84848e-08,5.01429e-07,4.34718e-14
8.84848e-08,4.99698e-07,4.26703e-14
8.84848e-08,4.97979e-07,4.1998e-14
8.84848e-08,4.96272e-07,4.14461e-14
8.84848e-08,4.94577e-07,4.10053e-14
8.84848e-08,4.92894e-07,4.06658e-14
8.84848e-08,4.91221e-07,4.04179e-14
8.84848e-08,4.8956e-07,4.02518e-14
8.84848e-08,4.87911e-07,4.01586e-14
8.84848e-08,4.86272e-07,4.01296e-14
8.84848e-08,4.84644e-07,4.01568e-14
8.84848e-08,4.83028e-07,4.02331e-14
8.84848e-08,4.81421e-07,4.03516e-14
8.84848e-08,4.79826e-07,4.05061e-14
8.84848e-08,4.78241e-07,4.06909e-14
8.84848e-08,4.76667e-07,4.09008e-14
8.84848e-08,4.75103e-07,4.11307e-14
8.84848e-08,4.73549e-07,4.13761e-14
8.84848e-08,4.72005e-07,4.16328e-14
8.84848e-08,4.70471e-07,4.1897e-14
8.84848e-08,4.68947e-07,4.21651e-14
8.84848e-08,4.67433e-07,4.24342e-14
8.84848e-08,4.65929e-07,4.27019e-14
8.84848e-08,4.64435e-07,4.29659e-14
8.84848e-08,4.6295e-07,4.32249e-14
8.84848e-08,4.61474e-07,4.34776e-14
8.84848e-08,4.60008e-07,4.37234e-14
8.84848e-08,4.58551e-07,4.3962e-14
8.84848e-08,4.57103e-07,4.41931e-14
8.84848e-08,4.55665e-07,4.44169e-14
8.84848e-08,4.54235e-07,4.46334e-14
8.84848e-08,4.52815e-07,4.48426e-14
8.84848e-08,4.51403e-07,4.50446e-14
8.84848e-08,4.5e-07,4.5239e-14
8.92929e-08,6.5e-07,8.68959e-14
8.92929e-08,6.47095e-07,8.8301e-14
8.92929e-08,6.44216e-07,8.96944e-14
8.92929e-08,6.41362e-07,9.10726e-14
8.92929e-08,6.38534e-07,9.24317e-14
8.92929e-08,6.3573e-07,9.37675e-14
8.92929e-08,6.32951e-07,9.50758e-14
8.92929e-08,6.30196e-07,9.63523e-14
8.92929e-08,6.27465e-07,9.75933e-14
8.92929e-08,6.24757e-07,9.87951e-14
