r_p,wavelength,abs_sigma
5.87755e-008,4.40816e-007,2.20627e-014
5.87755e-008,4.46939e-007,2.25744e-014
5.87755e-008,4.53061e-007,2.30408e-014
5.87755e-008,4.59184e-007,2.33013e-014
5.87755e-008,4.65306e-007,2.36132e-014
5.87755e-008,4.71429e-007,2.41972e-014
5.87755e-008,4.77551e-007,2.46441e-014
5.87755e-008,4.83673e-007,2.507e-014
5.87755e-008,4.89796e-007,2.53903e-014
5.87755e-008,4.95918e-007,2.58912e-014
5.87755e-008,5.02041e-007,2.61953e-014
5.87755e-008,5.08163e-007,2.66302e-014
5.87755e-008,5.14286e-007,2.69703e-014
5.87755e-008,5.20408e-007,2.75477e-014
5.87755e-008,5.26531e-007,2.79652e-014
5.87755e-008,5.32653e-007,2.8395e-014
5.87755e-008,5.38776e-007,2.86543e-014
5.87755e-008,5.44898e-007,2.9171e-014
5.87755e-008,5.5102e-007,2.9503e-014
5.87755e-008,5.57143e-007,3.00751e-014
5.87755e-008,5.63265e-007,3.04871e-014
5.87755e-008,5.69388e-007,3.0963e-014
5.87755e-008,5.7551e-007,3.15578e-014
5.87755e-008,5.81633e-007,3.20898e-014
5.87755e-008,5.87755e-007,3.23895e-014
5.87755e-008,5.93878e-007,3.30073e-014
5.87755e-008,6e-007,3.34929e-014
5.95918e-008,3e-007,9.38376e-015
5.95918e-008,3.06122e-007,1.00055e-014
5.95918e-008,3.12245e-007,1.06589e-014
5.95918e-008,3.18367e-007,1.09338e-014
5.95918e-008,3.2449e-007,1.17287e-014
5.95918e-008,3.30612e-007,1.23542e-014
5.95918e-008,3.36735e-007,1.27389e-014
5.95918e-008,3.42857e-007,1.377e-014
5.95918e-008,3.4898e-007,1.39384e-014
5.95918e-008,3.55102e-007,1.43315e-014
5.95918e-008,3.61224e-007,1.52793e-014
5.95918e-008,3.67347e-007,1.58104e-014
5.95918e-008,3.73469e-007,1.64333e-014
5.95918e-008,3.79592e-007,1.68134e-014
5.95918e-008,3.85714e-007,1.71348e-014
5.95918e-008,3.91837e-007,1.78953e-014
5.95918e-008,3.97959e-007,1.8397e-014
5.95918e-008,4.04082e-007,1.9023e-014
5.95918e-008,4.10204e-007,1.94987e-014
5.95918e-008,4.16327e-007,2.00491e-014
5.95918e-008,4.22449e-007,2.04486e-014
5.95918e-008,4.28571e-007,2.10381e-014
5.95918e-008,4.34694e-007,2.12003e-014
5.95918e-008,4.40816e-007,2.1874e-014
5.95918e-008,4.46939e-007,2.23731e-014
5.95918e-008,4.53061e-007,2.28251e-014
5.95918e-008,4.59184e-007,2.30788e-014
5.95918e-008,4.65306e-007,2.33834e-014
5.95918e-008,4.71429e-007,2.39607e-014
5.95918e-008,4.77551e-007,2.44344e-014
5.95918e-008,4.83673e-007,2.48169e-014
5.95918e-008,4.89796e-007,2.51712e-014
5.95918e-008,4.95918e-007,2.56679e-014
5.95918e-008,5.02041e-007,2.59745e-014
5.95918e-008,5.08163e-007,2.6402e-014
5.95918e-008,5.14286e-007,2.67402e-014
5.95918e-008,5.20408e-007,2.73164e-014
5.95918e-008,5.26531e-007,2.7738e-014
5.95918e-008,5.32653e-007,2.81666e-014
5.95918e-008,5.38776e-007,2.84339e-014
5.95918e-008,5.44898e-007,2.89447e-014
5.95918e-008,5.5102e-007,2.92908e-014
5.95918e-008,5.57143e-007,2.99082e-014
5.95918e-008,5.63265e-007,3.02871e-014
5.95918e-008,5.69388e-007,3.07775e-014
5.95918e-008,5.7551e-007,3.1382e-014
5.95918e-008,5.81633e-007,3.19267e-014
5.95918e-008,5.87755e-007,3.22526e-014
5.95918e-008,5.93878e-007,3.28767e-014
5.95918e-008,6e-007,3.3377e-014
6.04082e-008,3e-007,9.41906e-015
6.04082e-008,3.06122e-007,1.00326e-014
6.04082e-008,3.12245e-007,1.0681e-014
6.04082e-008,3.18367e-007,1.09639e-014
6.04082e-008,3.2449e-007,1.17518e-014
6.04082e-008,3.30612e-007,1.23708e-014
6.04082e-008,3.36735e-007,1.27509e-014
6.04082e-008,3.42857e-007,1.37613e-014
6.04082e-008,3.4898e-007,1.39302e-014
6.04082e-008,3.55102e-007,1.43189e-014
6.04082e-008,3.61224e-007,1.52413e-014
6.04082e-008,3.67347e-007,1.57624e-014
6.04082e-008,3.73469e-007,1.63731e-014
6.04082e-008,3.79592e-007,1.67541e-014
6.04082e-008,3.85714e-007,1.70704e-014
6.04082e-008,3.91837e-007,1.7811e-014
6.04082e-008,3.97959e-007,1.83034e-014
6.04082e-008,4.04082e-007,1.89098e-014
6.04082e-008,4.10204e-007,1.9377e-014
6.04082e-008,4.16327e-007,1.99156e-014
6.04082e-008,4.22449e-007,2.02772e-014
6.04082e-008,4.28571e-007,2.08528e-014
6.04082e-008,4.34694e-007,2.10099e-014
6.04082e-008,4.40816e-007,2.16692e-014
6.04082e-008,4.46939e-007,2.21563e-014
6.04082e-008,4.53061e-007,2.26001e-014
6.04082e-008,4.59184e-007,2.28562e-014
6.04082e-008,4.65306e-007,2.31597e-014
6.04082e-008,4.71429e-007,2.37333e-014
6.04082e-008,4.77551e-007,2.41881e-014
6.04082e-008,4.83673e-007,2.45787e-014
6.04082e-008,4.89796e-007,2.49149e-014
6.04082e-008,4.95918e-007,2.54057e-014
6.04082e-008,5.02041e-007,2.5715e-014
6.04082e-008,5.08163e-007,2.61404e-014
6.04082e-008,5.14286e-007,2.64782e-014
6.04082e-008,5.20408e-007,2.70573e-014
6.04082e-008,5.26531e-007,2.7525e-014
6.04082e-008,5.32653e-007,2.79191e-014
6.04082e-008,5.38776e-007,2.81911e-014
6.04082e-008,5.44898e-007,2.8731e-014
6.04082e-008,5.5102e-007,2.90659e-014
6.04082e-008,5.57143e-007,2.97273e-014
6.04082e-008,5.63265e-007,3.0112e-014
6.04082e-008,5.69388e-007,3.05896e-014
6.04082e-008,5.7551e-007,3.12311e-014
6.04082e-008,5.81633e-007,3.17933e-014
6.04082e-008,5.87755e-007,3.21322e-014
6.04082e-008,5.93878e-007,3.27641e-014
6.04082e-008,6e-007,3.328e-014
6.12245e-008,3e-007,9.46196e-015
6.12245e-008,3.06122e-007,1.00637e-014
6.12245e-008,3.12245e-007,1.07107e-014
6.12245e-008,3.18367e-007,1.09957e-014
6.12245e-008,3.2449e-007,1.17693e-014
6.12245e-008,3.30612e-007,1.23818e-014
6.12245e-008,3.36735e-007,1.27493e-014
6.12245e-008,3.42857e-007,1.37448e-014
6.12245e-008,3.4898e-007,1.3911e-014
6.12245e-008,3.55102e-007,1.42949e-014
6.12245e-008,3.61224e-007,1.51941e-014
6.12245e-008,3.67347e-007,1.57031e-014
6.12245e-008,3.73469e-007,1.63193e-014
6.12245e-008,3.79592e-007,1.66902e-014
6.12245e-008,3.85714e-007,1.70001e-014
6.12245e-008,3.91837e-007,1.77235e-014
6.12245e-008,3.97959e-007,1.81912e-014
6.12245e-008,4.04082e-007,1.87863e-014
6.12245e-008,4.10204e-007,1.9234e-014
6.12245e-008,4.16327e-007,1.97603e-014
6.12245e-008,4.22449e-007,2.01226e-014
6.12245e-008,4.28571e-007,2.0688e-014
6.12245e-008,4.34694e-007,2.08396e-014
6.12245e-008,4.40816e-007,2.14843e-014
6.12245e-008,4.46939e-007,2.19632e-014
6.12245e-008,4.53061e-007,2.23998e-014
6.12245e-008,4.59184e-007,2.265e-014
6.12245e-008,4.65306e-007,2.29522e-014
6.12245e-008,4.71429e-007,2.35177e-014
6.12245e-008,4.77551e-007,2.39344e-014
6.12245e-008,4.83673e-007,2.43542e-014
6.12245e-008,4.89796e-007,2.46601e-014
6.12245e-008,4.95918e-007,2.51517e-014
6.12245e-008,5.02041e-007,2.54599e-014
6.12245e-008,5.08163e-007,2.58897e-014
6.12245e-008,5.14286e-007,2.62309e-014
6.12245e-008,5.20408e-007,2.68118e-014
6.12245e-008,5.26531e-007,2.7276e-014
6.12245e-008,5.32653e-007,2.76923e-014
6.12245e-008,5.38776e-007,2.79649e-014
6.12245e-008,5.44898e-007,2.85284e-014
6.12245e-008,5.5102e-007,2.88584e-014
6.12245e-008,5.57143e-007,2.95051e-014
6.12245e-008,5.63265e-007,2.99296e-014
6.12245e-008,5.69388e-007,3.04162e-014
6.12245e-008,5.7551e-007,3.10696e-014
6.12245e-008,5.81633e-007,3.16396e-014
6.12245e-008,5.87755e-007,3.19553e-014
6.12245e-008,5.93878e-007,3.26303e-014
6.12245e-008,6e-007,3.31549e-014
6.20408e-008,3e-007,9.50707e-015
6.20408e-008,3.06122e-007,1.01069e-014
6.20408e-008,3.12245e-007,1.07511e-014
6.20408e-008,3.18367e-007,1.10252e-014
6.20408e-008,3.2449e-007,1.17899e-014
6.20408e-008,3.30612e-007,1.23938e-014
6.20408e-008,3.36735e-007,1.27573e-014
6.20408e-008,3.42857e-007,1.37425e-014
6.20408e-008,3.4898e-007,1.39029e-014
6.20408e-008,3.55102e-007,1.42792e-014
6.20408e-008,3.61224e-007,1.51688e-014
6.20408e-008,3.67347e-007,1.56586e-014
6.20408e-008,3.73469e-007,1.62567e-014
6.20408e-008,3.79592e-007,1.66142e-014
6.20408e-008,3.85714e-007,1.69158e-014
6.20408e-008,3.91837e-007,1.76273e-014
6.20408e-008,3.97959e-007,1.80724e-014
6.20408e-008,4.04082e-007,1.86539e-014
6.20408e-008,4.10204e-007,1.90869e-014
6.20408e-008,4.16327e-007,1.95964e-014
6.20408e-008,4.22449e-007,1.99772e-014
6.20408e-008,4.28571e-007,2.05293e-014
6.20408e-008,4.34694e-007,2.06695e-014
6.20408e-008,4.40816e-007,2.12984e-014
6.20408e-008,4.46939e-007,2.1769e-014
6.20408e-008,4.53061e-007,2.2198e-014
6.20408e-008,4.59184e-007,2.24377e-014
6.20408e-008,4.65306e-007,2.27322e-014
6.20408e-008,4.71429e-007,2.32872e-014
6.20408e-008,4.77551e-007,2.37099e-014
6.20408e-008,4.83673e-007,2.41138e-014
6.20408e-008,4.89796e-007,2.44318e-014
6.20408e-008,4.95918e-007,2.49247e-014
6.20408e-008,5.02041e-007,2.52325e-014
6.20408e-008,5.08163e-007,2.56618e-014
6.20408e-008,5.14286e-007,2.60046e-014
6.20408e-008,5.20408e-007,2.65895e-014
6.20408e-008,5.26531e-007,2.70268e-014
6.20408e-008,5.32653e-007,2.74819e-014
6.20408e-008,5.38776e-007,2.77598e-014
6.20408e-008,5.44898e-007,2.82912e-014
6.20408e-008,5.5102e-007,2.86618e-014
6.20408e-008,5.57143e-007,2.92888e-014
6.20408e-008,5.63265e-007,2.97112e-014
6.20408e-008,5.69388e-007,3.02476e-014
6.20408e-008,5.7551e-007,3.0873e-014
6.20408e-008,5.81633e-007,3.14507e-014
6.20408e-008,5.87755e-007,3.18059e-014
6.20408e-008,5.93878e-007,3.2464e-014
6.20408e-008,6e-007,3.29967e-014
6.28571e-008,3e-007,9.55492e-015
6.28571e-008,3.06122e-007,1.01604e-014
6.28571e-008,3.12245e-007,1.07963e-014
6.28571e-008,3.18367e-007,1.10745e-014
6.28571e-008,3.2449e-007,1.18291e-014
6.28571e-008,3.30612e-007,1.24232e-014
6.28571e-008,3.36735e-007,1.27849e-014
6.28571e-008,3.42857e-007,1.37582e-014
6.28571e-008,3.4898e-007,1.39125e-014
6.28571e-008,3.55102e-007,1.42799e-014
6.28571e-008,3.61224e-007,1.51584e-014
6.28571e-008,3.67347e-007,1.56305e-014
6.28571e-008,3.73469e-007,1.62047e-014
6.28571e-008,3.79592e-007,1.65538e-014
6.28571e-008,3.85714e-007,1.68436e-014
6.28571e-008,3.91837e-007,1.7542e-014
6.28571e-008,3.97959e-007,1.7972e-014
6.28571e-008,4.04082e-007,1.85308e-014
6.28571e-008,4.10204e-007,1.89621e-014
6.28571e-008,4.16327e-007,1.94515e-014
6.28571e-008,4.22449e-007,1.98126e-014
6.28571e-008,4.28571e-007,2.03504e-014
6.28571e-008,4.34694e-007,2.04784e-014
6.28571e-008,4.40816e-007,2.10948e-014
6.28571e-008,4.46939e-007,2.15556e-014
6.28571e-008,4.53061e-007,2.19751e-014
6.28571e-008,4.59184e-007,2.22086e-014
6.28571e-008,4.65306e-007,2.24939e-014
6.28571e-008,4.71429e-007,2.30432e-014
6.28571e-008,4.77551e-007,2.34796e-014
6.28571e-008,4.83673e-007,2.38548e-014
6.28571e-008,4.89796e-007,2.41965e-014
6.28571e-008,4.95918e-007,2.46853e-014
6.28571e-008,5.02041e-007,2.50013e-014
6.28571e-008,5.08163e-007,2.5424e-014
6.28571e-008,5.14286e-007,2.57645e-014
6.28571e-008,5.20408e-007,2.63612e-014
6.28571e-008,5.26531e-007,2.68158e-014
6.28571e-008,5.32653e-007,2.72572e-014
6.28571e-008,5.38776e-007,2.75491e-014
6.28571e-008,5.44898e-007,2.80787e-014
6.28571e-008,5.5102e-007,2.84539e-014
6.28571e-008,5.57143e-007,2.91108e-014
6.28571e-008,5.63265e-007,2.95246e-014
6.28571e-008,5.69388e-007,3.00683e-014
6.28571e-008,5.7551e-007,3.07029e-014
6.28571e-008,5.81633e-007,3.12976e-014
6.28571e-008,5.87755e-007,3.1667e-014
6.28571e-008,5.93878e-007,3.23214e-014
6.28571e-008,6e-007,3.28676e-014
6.36735e-008,3e-007,9.61775e-015
6.36735e-008,3.06122e-007,1.02212e-014
6.36735e-008,3.12245e-007,1.08513e-014
6.36735e-008,3.18367e-007,1.11298e-014
6.36735e-008,3.2449e-007,1.18768e-014
6.36735e-008,3.30612e-007,1.24663e-014
6.36735e-008,3.36735e-007,1.28179e-014
6.36735e-008,3.42857e-007,1.37774e-014
6.36735e-008,3.4898e-007,1.39268e-014
6.36735e-008,3.55102e-007,1.42864e-014
6.36735e-008,3.61224e-007,1.51401e-014
6.36735e-008,3.67347e-007,1.56006e-014
6.36735e-008,3.73469e-007,1.6171e-014
6.36735e-008,3.79592e-007,1.651e-014
6.36735e-008,3.85714e-007,1.67912e-014
6.36735e-008,3.91837e-007,1.74731e-014
6.36735e-008,3.97959e-007,1.78842e-014
6.36735e-008,4.04082e-007,1.84239e-014
6.36735e-008,4.10204e-007,1.88476e-014
6.36735e-008,4.16327e-007,1.93237e-014
6.36735e-008,4.22449e-007,1.96637e-014
6.36735e-008,4.28571e-007,2.01852e-014
6.36735e-008,4.34694e-007,2.02976e-014
6.36735e-008,4.40816e-007,2.09038e-014
6.36735e-008,4.46939e-007,2.13574e-014
6.36735e-008,4.53061e-007,2.17625e-014
6.36735e-008,4.59184e-007,2.19873e-014
6.36735e-008,4.65306e-007,2.22691e-014
6.36735e-008,4.71429e-007,2.28167e-014
6.36735e-008,4.77551e-007,2.32324e-014
6.36735e-008,4.83673e-007,2.36094e-014
6.36735e-008,4.89796e-007,2.3945e-014
6.36735e-008,4.95918e-007,2.44325e-014
6.36735e-008,5.02041e-007,2.4752e-014
6.36735e-008,5.08163e-007,2.51731e-014
6.36735e-008,5.14286e-007,2.55132e-014
6.36735e-008,5.20408e-007,2.61182e-014
6.36735e-008,5.26531e-007,2.65985e-014
6.36735e-008,5.32653e-007,2.70236e-014
6.36735e-008,5.38776e-007,2.73241e-014
6.36735e-008,5.44898e-007,2.78952e-014
6.36735e-008,5.5102e-007,2.82387e-014
6.36735e-008,5.57143e-007,2.89361e-014
6.36735e-008,5.63265e-007,2.93664e-014
6.36735e-008,5.69388e-007,2.98847e-014
6.36735e-008,5.7551e-007,3.05694e-014
6.36735e-008,5.81633e-007,3.11776e-014
6.36735e-008,5.87755e-007,3.15069e-014
6.36735e-008,5.93878e-007,3.22161e-014
6.36735e-008,6e-007,3.27745e-014
6.44898e-008,3e-007,9.70106e-015
6.44898e-008,3.06122e-007,1.02909e-014
6.44898e-008,3.12245e-007,1.09236e-014
6.44898e-008,3.18367e-007,1.11929e-014
6.44898e-008,3.2449e-007,1.19286e-014
6.44898e-008,3.30612e-007,1.25108e-014
6.44898e-008,3.36735e-007,1.28501e-014
6.44898e-008,3.42857e-007,1.37975e-014
6.44898e-008,3.4898e-007,1.39389e-014
6.44898e-008,3.55102e-007,1.4291e-014
6.44898e-008,3.61224e-007,1.51223e-014
6.44898e-008,3.67347e-007,1.5566e-014
6.44898e-008,3.73469e-007,1.61309e-014
6.44898e-008,3.79592e-007,1.6456e-014
6.44898e-008,3.85714e-007,1.67326e-014
6.44898e-008,3.91837e-007,1.73998e-014
6.44898e-008,3.97959e-007,1.7786e-014
6.44898e-008,4.04082e-007,1.83181e-014
6.44898e-008,4.10204e-007,1.87186e-014
6.44898e-008,4.16327e-007,1.91875e-014
6.44898e-008,4.22449e-007,1.95305e-014
6.44898e-008,4.28571e-007,2.00404e-014
6.44898e-008,4.34694e-007,2.01393e-014
6.44898e-008,4.40816e-007,2.07335e-014
6.44898e-008,4.46939e-007,2.11819e-014
6.44898e-008,4.53061e-007,2.15777e-014
6.44898e-008,4.59184e-007,2.17909e-014
6.44898e-008,4.65306e-007,2.20713e-014
6.44898e-008,4.71429e-007,2.26151e-014
6.44898e-008,4.77551e-007,2.3012e-014
6.44898e-008,4.83673e-007,2.33958e-014
6.44898e-008,4.89796e-007,2.37177e-014
6.44898e-008,4.95918e-007,2.4211e-014
6.44898e-008,5.02041e-007,2.45211e-014
6.44898e-008,5.08163e-007,2.49473e-014
6.44898e-008,5.14286e-007,2.52913e-014
6.44898e-008,5.20408e-007,2.58932e-014
6.44898e-008,5.26531e-007,2.63751e-014
6.44898e-008,5.32653e-007,2.68198e-014
6.44898e-008,5.38776e-007,2.71129e-014
6.44898e-008,5.44898e-007,2.76954e-014
6.44898e-008,5.5102e-007,2.80479e-014
6.44898e-008,5.57143e-007,2.87498e-014
6.44898e-008,5.63265e-007,2.91911e-014
6.44898e-008,5.69388e-007,2.97234e-014
6.44898e-008,5.7551e-007,3.04248e-014
6.44898e-008,5.81633e-007,3.10398e-014
6.44898e-008,5.87755e-007,3.14058e-014
6.44898e-008,5.93878e-007,3.21072e-014
6.44898e-008,6e-007,3.2672e-014
6.53061e-008,3e-007,9.79439e-015
6.53061e-008,3.06122e-007,1.03731e-014
6.53061e-008,3.12245e-007,1.10069e-014
6.53061e-008,3.18367e-007,1.12722e-014
6.53061e-008,3.2449e-007,1.1995e-014
6.53061e-008,3.30612e-007,1.25617e-014
6.53061e-008,3.36735e-007,1.28935e-014
6.53061e-008,3.42857e-007,1.38295e-014
6.53061e-008,3.4898e-007,1.39582e-014
6.53061e-008,3.55102e-007,1.43008e-014
6.53061e-008,3.61224e-007,1.5123e-014
6.53061e-008,3.67347e-007,1.55413e-014
6.53061e-008,3.73469e-007,1.60895e-014
6.53061e-008,3.79592e-007,1.63995e-014
6.53061e-008,3.85714e-007,1.66636e-014
6.53061e-008,3.91837e-007,1.73187e-014
6.53061e-008,3.97959e-007,1.76799e-014
6.53061e-008,4.04082e-007,1.82018e-014
6.53061e-008,4.10204e-007,1.85846e-014
6.53061e-008,4.16327e-007,1.90379e-014
6.53061e-008,4.22449e-007,1.9378e-014
6.53061e-008,4.28571e-007,1.98794e-014
6.53061e-008,4.34694e-007,1.99706e-014
6.53061e-008,4.40816e-007,2.05526e-014
6.53061e-008,4.46939e-007,2.09946e-014
6.53061e-008,4.53061e-007,2.13909e-014
6.53061e-008,4.59184e-007,2.16007e-014
6.53061e-008,4.65306e-007,2.18754e-014
6.53061e-008,4.71429e-007,2.24131e-014
6.53061e-008,4.77551e-007,2.28144e-014
6.53061e-008,4.83673e-007,2.31948e-014
6.53061e-008,4.89796e-007,2.35212e-014
6.53061e-008,4.95918e-007,2.40186e-014
6.53061e-008,5.02041e-007,2.43291e-014
6.53061e-008,5.08163e-007,2.47573e-014
6.53061e-008,5.14286e-007,2.51041e-014
6.53061e-008,5.20408e-007,2.57107e-014
6.53061e-008,5.26531e-007,2.61988e-014
6.53061e-008,5.32653e-007,2.66587e-014
6.53061e-008,5.38776e-007,2.69442e-014
6.53061e-008,5.44898e-007,2.75306e-014
6.53061e-008,5.5102e-007,2.79001e-014
6.53061e-008,5.57143e-007,2.85977e-014
6.53061e-008,5.63265e-007,2.9049e-014
6.53061e-008,5.69388e-007,2.96048e-014
6.53061e-008,5.7551e-007,3.02952e-014
6.53061e-008,5.81633e-007,3.09239e-014
6.53061e-008,5.87755e-007,3.1308e-014
6.53061e-008,5.93878e-007,3.20037e-014
6.53061e-008,6e-007,3.25766e-014
6.61224e-008,3e-007,9.88687e-015
6.61224e-008,3.06122e-007,1.04666e-014
6.61224e-008,3.12245e-007,1.10898e-014
6.61224e-008,3.18367e-007,1.13476e-014
6.61224e-008,3.2449e-007,1.20658e-014
6.61224e-008,3.30612e-007,1.26237e-014
6.61224e-008,3.36735e-007,1.2949e-014
6.61224e-008,3.42857e-007,1.38695e-014
6.61224e-008,3.4898e-007,1.39887e-014
6.61224e-008,3.55102e-007,1.43199e-014
6.61224e-008,3.61224e-007,1.51277e-014
6.61224e-008,3.67347e-007,1.55272e-014
6.61224e-008,3.73469e-007,1.60615e-014
6.61224e-008,3.79592e-007,1.63583e-014
6.61224e-008,3.85714e-007,1.66062e-014
6.61224e-008,3.91837e-007,1.72468e-014
6.61224e-008,3.97959e-007,1.7586e-014
6.61224e-008,4.04082e-007,1.80844e-014
6.61224e-008,4.10204e-007,1.84676e-014
6.61224e-008,4.16327e-007,1.88966e-014
6.61224e-008,4.22449e-007,1.9232e-014
6.61224e-008,4.28571e-007,1.97157e-014
6.61224e-008,4.34694e-007,1.97904e-014
6.61224e-008,4.40816e-007,2.03646e-014
6.61224e-008,4.46939e-007,2.08017e-014
6.61224e-008,4.53061e-007,2.11909e-014
6.61224e-008,4.59184e-007,2.13998e-014
6.61224e-008,4.65306e-007,2.16671e-014
6.61224e-008,4.71429e-007,2.22026e-014
6.61224e-008,4.77551e-007,2.26049e-014
6.61224e-008,4.83673e-007,2.29855e-014
6.61224e-008,4.89796e-007,2.33206e-014
6.61224e-008,4.95918e-007,2.38193e-014
6.61224e-008,5.02041e-007,2.41482e-014
6.61224e-008,5.08163e-007,2.45735e-014
6.61224e-008,5.14286e-007,2.492e-014
6.61224e-008,5.20408e-007,2.55525e-014
6.61224e-008,5.26531e-007,2.60487e-014
6.61224e-008,5.32653e-007,2.65135e-014
6.61224e-008,5.38776e-007,2.68122e-014
6.61224e-008,5.44898e-007,2.7409e-014
6.61224e-008,5.5102e-007,2.77812e-014
6.61224e-008,5.57143e-007,2.84992e-014
6.61224e-008,5.63265e-007,2.89606e-014
6.61224e-008,5.69388e-007,2.95236e-014
6.61224e-008,5.7551e-007,3.02246e-014
6.61224e-008,5.81633e-007,3.08704e-014
6.61224e-008,5.87755e-007,3.12238e-014
6.61224e-008,5.93878e-007,3.19518e-014
6.61224e-008,6e-007,3.25367e-014
6.69388e-008,3e-007,9.9813e-015
6.69388e-008,3.06122e-007,1.05647e-014
6.69388e-008,3.12245e-007,1.11731e-014
6.69388e-008,3.18367e-007,1.14299e-014
6.69388e-008,3.2449e-007,1.2131e-014
6.69388e-008,3.30612e-007,1.26838e-014
6.69388e-008,3.36735e-007,1.29993e-014
6.69388e-008,3.42857e-007,1.39009e-014
6.69388e-008,3.4898e-007,1.4017e-014
6.69388e-008,3.55102e-007,1.43376e-014
6.69388e-008,3.61224e-007,1.51146e-014
6.69388e-008,3.67347e-007,1.55056e-014
6.69388e-008,3.73469e-007,1.60252e-014
6.69388e-008,3.79592e-007,1.6312e-014
6.69388e-008,3.85714e-007,1.65557e-014
6.69388e-008,3.91837e-007,1.71798e-014
6.69388e-008,3.97959e-007,1.75005e-014
6.69388e-008,4.04082e-007,1.79775e-014
6.69388e-008,4.10204e-007,1.83579e-014
6.69388e-008,4.16327e-007,1.8773e-014
6.69388e-008,4.22449e-007,1.91056e-014
6.69388e-008,4.28571e-007,1.95776e-014
6.69388e-008,4.34694e-007,1.96322e-014
6.69388e-008,4.40816e-007,2.02003e-014
6.69388e-008,4.46939e-007,2.06363e-014
6.69388e-008,4.53061e-007,2.10094e-014
6.69388e-008,4.59184e-007,2.12062e-014
6.69388e-008,4.65306e-007,2.14716e-014
6.69388e-008,4.71429e-007,2.20108e-014
6.69388e-008,4.77551e-007,2.24084e-014
6.69388e-008,4.83673e-007,2.27828e-014
6.69388e-008,4.89796e-007,2.31225e-014
6.69388e-008,4.95918e-007,2.36288e-014
6.69388e-008,5.02041e-007,2.39639e-014
6.69388e-008,5.08163e-007,2.43914e-014
6.69388e-008,5.14286e-007,2.47402e-014
6.69388e-008,5.20408e-007,2.53953e-014
6.69388e-008,5.26531e-007,2.58935e-014
6.69388e-008,5.32653e-007,2.63699e-014
6.69388e-008,5.38776e-007,2.6692e-014
6.69388e-008,5.44898e-007,2.72835e-014
6.69388e-008,5.5102e-007,2.76718e-014
6.69388e-008,5.57143e-007,2.84157e-014
6.69388e-008,5.63265e-007,2.88721e-014
6.69388e-008,5.69388e-007,2.94604e-014
6.69388e-008,5.7551e-007,3.01747e-014
6.69388e-008,5.81633e-007,3.08288e-014
6.69388e-008,5.87755e-007,3.12036e-014
6.69388e-008,5.93878e-007,3.19384e-014
6.69388e-008,6e-007,3.2531e-014
6.77551e-008,3e-007,1.00842e-014
6.77551e-008,3.06122e-007,1.06596e-014
6.77551e-008,3.12245e-007,1.12615e-014
6.77551e-008,3.18367e-007,1.15138e-014
6.77551e-008,3.2449e-007,1.21998e-014
6.77551e-008,3.30612e-007,1.27346e-014
6.77551e-008,3.36735e-007,1.30388e-014
6.77551e-008,3.42857e-007,1.39223e-014
6.77551e-008,3.4898e-007,1.40323e-014
6.77551e-008,3.55102e-007,1.43434e-014
6.77551e-008,3.61224e-007,1.50939e-014
6.77551e-008,3.67347e-007,1.5469e-014
6.77551e-008,3.73469e-007,1.59751e-014
6.77551e-008,3.79592e-007,1.62478e-014
6.77551e-008,3.85714e-007,1.64887e-014
6.77551e-008,3.91837e-007,1.70989e-014
6.77551e-008,3.97959e-007,1.7402e-014
6.77551e-008,4.04082e-007,1.78745e-014
6.77551e-008,4.10204e-007,1.82329e-014
6.77551e-008,4.16327e-007,1.86489e-014
6.77551e-008,4.22449e-007,1.89637e-014
6.77551e-008,4.28571e-007,1.94375e-014
6.77551e-008,4.34694e-007,1.94889e-014
6.77551e-008,4.40816e-007,2.00492e-014
6.77551e-008,4.46939e-007,2.04843e-014
6.77551e-008,4.53061e-007,2.08576e-014
6.77551e-008,4.59184e-007,2.10427e-014
6.77551e-008,4.65306e-007,2.13106e-014
6.77551e-008,4.71429e-007,2.1854e-014
6.77551e-008,4.77551e-007,2.2253e-014
6.77551e-008,4.83673e-007,2.26161e-014
6.77551e-008,4.89796e-007,2.29652e-014
6.77551e-008,4.95918e-007,2.34845e-014
6.77551e-008,5.02041e-007,2.38075e-014
6.77551e-008,5.08163e-007,2.42445e-014
6.77551e-008,5.14286e-007,2.46002e-014
6.77551e-008,5.20408e-007,2.52544e-014
6.77551e-008,5.26531e-007,2.57774e-014
6.77551e-008,5.32653e-007,2.62543e-014
6.77551e-008,5.38776e-007,2.65804e-014
6.77551e-008,5.44898e-007,2.71959e-014
6.77551e-008,5.5102e-007,2.75799e-014
6.77551e-008,5.57143e-007,2.83364e-014
6.77551e-008,5.63265e-007,2.88073e-014
6.77551e-008,5.69388e-007,2.94081e-014
6.77551e-008,5.7551e-007,3.01247e-014
6.77551e-008,5.81633e-007,3.07862e-014
6.77551e-008,5.87755e-007,3.11766e-014
6.77551e-008,5.93878e-007,3.19243e-014
6.77551e-008,6e-007,3.25193e-014
6.85714e-008,3e-007,1.01897e-014
6.85714e-008,3.06122e-007,1.07485e-014
6.85714e-008,3.12245e-007,1.13478e-014
6.85714e-008,3.18367e-007,1.15853e-014
6.85714e-008,3.2449e-007,1.22661e-014
6.85714e-008,3.30612e-007,1.27837e-014
6.85714e-008,3.36735e-007,1.30784e-014
6.85714e-008,3.42857e-007,1.39437e-014
